player,season,position,team_name,player_game_count,qb_sack_rate,pass_rush_snaps,pressures,sacks,expected_sacks,sacks_over_expected,snaps_per_xsack
Ahmad Brooks,2012,ED,SF,16,0.19549915071547394,461,50,7,9.517981265273486,-2.5179812652734856,48.43464040867219
Clay Matthews,2012,ED,GB,12,0.1885373966272096,357,49,14,9.49323244100991,4.50676755899009,37.60573674123812
Greg Hardy,2012,ED,CAR,15,0.158310836358189,440,59,13,9.267485428186287,3.732514571813713,47.477819459178924
Israel Idonije,2012,ED,CHI,16,0.19275050884714703,446,51,9,9.259579566777518,-0.2595795667775178,48.166333771805924
Carlos Dunlap,2012,ED,CIN,14,0.18458870680365058,375,50,5,9.233474660653462,-4.233474660653462,40.613096779047304
Kyle Williams,2012,DI,BUF,16,0.2052634498185064,439,45,5,9.174727234793254,-4.174727234793254,47.84883395063598
John Abraham,2012,ED,ATL,16,0.16397273766121342,417,56,10,9.121148700549124,0.8788512994508757,45.717925854546714
Paul Kruger,2012,ED,BLT,15,0.1798244232831999,359,54,10,9.087034894993,0.9129651050070002,39.50683629462133
Dwight Freeney,2012,ED,IND,14,0.19909571519891933,414,47,5,9.065810895698268,-4.065810895698268,45.66607496704384
Gerald McCoy,2012,DI,TB,16,0.16376501837780302,606,53,5,8.957260922837824,-3.9572609228378237,67.65461062487483
Chandler Jones,2012,ED,NE,14,0.20306407294887616,422,43,6,8.844917711612121,-2.844917711612121,47.71101481769287
Osi Umenyiora,2012,ED,NYG,16,0.18733948696996788,409,45,6,8.678562159925827,-2.6785621599258267,47.1276223483886
Rob Ninkovich,2012,ED,NE,16,0.20191534241892692,468,42,9,8.572734545740715,0.42726545425928464,54.591682210960506
Antonio Smith,2012,DI,HST,16,0.19252280222598772,511,47,8,8.448832912659949,-0.44883291265994885,60.481726326284004
Bruce Irvin,2012,ED,SEA,16,0.19477721326099942,324,42,10,8.420135890068392,1.5798641099316075,38.47918896204041
Kendall Reyes,2012,DI,SD,16,0.20117721162705932,320,33,5,8.377589270117234,-3.377589270117234,38.19714594285929
Tamba Hali,2012,ED,KC,15,0.1749843265013552,393,46,10,8.31645970145855,1.68354029854145,47.25568500392964
Brandon Graham,2012,ED,PHI,16,0.17208329429012031,205,45,7,8.3111824272459085,-1.3111824272459085,24.665563750347278
Juqua Parker,2012,ED,CLV,16,0.1871456379924222,365,44,6,8.289320776280373,-2.2893207762803733,44.03255825790164
Trent Cole,2012,ED,PHI,16,0.17167797113283234,402,46,4,8.270195692541273,-4.270195692541273,48.60828146576458
Everson Griffen,2012,ED,MIN,16,0.19662358357127485,396,43,8,8.128624346972432,-0.12862434697243152,48.71673029735877
Connor Barwin,2012,ED,HST,16,0.19490228423572487,533,40,4,7.587400696406735,-3.5874006964067346,70.24803636012263
Shaun Phillips,2012,ED,SD,16,0.19763313698988444,403,39,9,7.555140588504104,1.4448594114958961,53.341164903430716
Justin Houston,2012,ED,KC,16,0.17194966396146294,339,44,10,7.431219792398441,2.5687802076015593,45.618351962455826
Jabaal Sheard,2012,ED,CLV,16,0.18813607186035927,528,37,7,7.372682136444094,-0.3726821364440944,71.61572820154956
Melvin Ingram III,2012,ED,SD,16,0.20873723665043153,261,33,2,7.321406539856051,-5.321406539856051,35.648887762095455
Calais Campbell,2012,DI,ARZ,13,0.1912875049008382,396,39,7,7.286044842997435,-0.28604484299743493,54.3504752623905
Jared Odrick,2012,ED,MIA,16,0.2046674373796694,530,37,6,7.25778552075249,-1.2577855207524902,73.02502925782923
Cameron Jordan,2012,ED,NO,16,0.16970818582135697,569,45,8,7.2053082090118306,0.7946917909881694,78.969557372763
Corey Liuget,2012,DI,SD,16,0.1996718035978636,421,33,7,7.140531385385708,-0.14053138538570842,58.95919747116397
Ray McDonald,2012,DI,SF,16,0.1920184087970183,570,40,3,7.110256663155641,-4.110256663155641,80.16588247139664
Kyle Moore,2012,ED,BUF,12,0.2017811411784319,283,32,4,7.07429444958471,-3.07429444958471,40.003989375451184
Muhammad Wilkerson,2012,DI,NYJ,16,0.20777760551017874,444,37,5,7.029565751640006,-2.029565751640006,63.16179628825782
Anthony Spencer,2012,ED,DAL,14,0.16894406628911135,299,40,11,6.962165586099965,4.037834413900035,42.946407450715704
Brett Keisel,2012,DI,PIT,16,0.2036734465471128,495,33,5,6.936413096733437,-1.9364130967334372,71.36253177209272
Randy Starks,2012,DI,MIA,16,0.2046684665993282,462,36,4,6.9037740527821985,-2.9037740527821985,66.91991894112113
Cliff Avril,2012,ED,DET,16,0.20100283993833037,391,35,10,6.8859957529466085,3.1140042470533915,56.78191129186885
Desmond Bryant,2012,DI,OAK,16,0.1915674652929202,350,35,4,6.870521246952896,-2.8705212469528956,50.94227750990894
Jason Hatcher,2012,DI,DAL,16,0.17134729853072725,426,42,5,6.787833298803781,-1.7878332988037808,62.759349154180605
Nick Fairley,2012,DI,DET,13,0.2006468042966726,286,34,5,6.716528653123415,-1.7165286531234152,42.581520123047525
Haloti Ngata,2012,DI,BLT,14,0.18183654465411891,425,38,6,6.700309125480923,-0.7003091254809233,63.42990928340117
Justin Tuck,2012,ED,NYG,15,0.18438642092900306,375,32,4,6.493044845679842,-2.493044845679842,57.75410595685426
Jason Babin,2012,ED,PHI,11,0.16834066337298054,264,36,6,6.487742414721425,-0.4877424147214251,40.692121099159856
Marcell Dareus,2012,DI,BUF,16,0.2071327881032237,422,32,7,6.474530860638219,0.525469139361781,65.17846761153623
Henry Melton,2012,DI,CHI,14,0.17429154457063084,386,37,8,6.426207969763322,1.5737920302366781,60.06652785222829
Justin Smith,2012,DI,SF,14,0.1885217550133655,484,31,4,6.424651306686752,-2.4246513066867523,75.3348278211231
Jeremy Mincey,2012,ED,JAX,16,0.1889677401507453,487,35,3,6.36939578533475,-3.36939578533475,76.4593717227144
Calvin Pace,2012,ED,NYJ,16,0.2085851568293575,331,32,3,6.318995554987647,-3.318995554987647,52.38174281333975
Kevin Williams,2012,DI,MIN,16,0.19809759995105394,502,32,2,6.265717149287604,-4.265717149287604,80.11852243554851
Sam Acho,2012,ED,ARZ,16,0.1869677501784736,360,34,4,6.2503673559769,-2.2503673559769,57.596614646297674
Corey Wootton,2012,ED,CHI,16,0.19850104357912957,336,31,8,6.088684438561327,1.9113155614386734,55.184334709813314
Will Smith,2012,ED,NO,16,0.16814632367167204,551,37,7,6.032094534148957,0.9679054658510431,91.34472228189944
Quinton Coples,2012,DI,NYJ,16,0.21109817733735964,290,29,6,6.023278158389417,-0.023278158389416603,48.14653953778951
Darnell Dockett,2012,DI,ARZ,15,0.19395635298650904,406,31,2,5.977639973444698,-3.977639973444698,67.91978135244516
James Harrison,2012,ED,PIT,13,0.212349609262104,294,28,6,5.909727870104523,0.09027212989547717,49.74848359553993
Philip Wheeler,2012,LB,OAK,16,0.19878891322495904,126,30,3,5.833081116738872,-2.833081116738872,21.6009339624002
Kyle Vanden Bosch,2012,ED,DET,16,0.20020867627896782,367,29,4,5.790074532126249,-1.7900745321262486,63.3843308861914
Robert Mathis,2012,ED,IND,12,0.19068232474450467,283,29,8,5.659965182334664,2.3400348176653356,50.00030757844098
Kroy Biermann,2012,ED,ATL,16,0.1629121941156272,375,36,3,5.644535200108702,-2.6445352001087024,66.43593966652529
Jerry Hughes,2012,ED,IND,16,0.2032002309125539,225,27,4,5.545517933081117,-1.5455179330811166,40.57330671636453
Vince Wilfork,2012,DI,NE,16,0.20112394337662984,520,27,3,5.4610800450385115,-2.4610800450385115,95.21925987377337
Lawrence Timmons,2012,LB,PIT,16,0.20519934757887087,142,28,6,5.457878080310184,0.5421219196898157,26.017437163405784
Shea McClellin,2012,ED,CHI,13,0.18993358565483612,257,29,3,5.377712727223226,-2.3777127272232264,47.789834272665125
Cullen Jenkins,2012,DI,PHI,16,0.17022470886548668,359,30,4,5.347323485182206,-1.3473234851822058,67.13639094302285
Frank Alexander,2012,ED,CAR,16,0.1549447224963502,344,35,3,5.166444447171182,-2.166444447171182,66.58350893298632
Lamarr Woodley,2012,ED,PIT,13,0.20445916492955446,235,26,4,5.154958302288542,-1.1549583022885423,45.587177668473444
Mathias Kiwanuka,2012,LB,NYG,16,0.19072069895122198,237,22,3,5.018063451997409,-2.018063451997409,47.22937489075863
Barry Cofield,2012,DI,WAS,16,0.16522207135305975,447,32,3,4.947403271509103,-1.9474032715091028,90.3504273795841
Linval Joseph,2012,DI,NYG,16,0.1856286749455488,323,26,4,4.94313617732204,-0.9431361773220397,65.34313205487823
Brooks Reed,2012,ED,HST,12,0.2091237204309997,292,24,3,4.92728851387344,-1.9272885138734397,59.261802749693864
Junior Galette,2012,ED,NO,12,0.1756952481798951,205,30,5,4.906029226408269,0.09397077359173078,41.78531976461168
William Hayes,2012,ED,SL,16,0.2026319039145429,217,24,7,4.884675542769484,2.115324457230516,44.42464972340141
Jermaine Cunningham,2012,ED,NE,12,0.19506807838330492,284,25,4,4.812210709133124,-0.8122107091331241,59.01653463781099
Mike Martin,2012,DI,TEN,15,0.18198829441801945,239,26,3,4.796361223422663,-1.7963612234226627,49.82944129246601
Daniel Te'o-Nesheim,2012,ED,TB,15,0.16717299850151002,405,26,4,4.740540077741419,-0.7405400777414188,85.43330366546718
Arthur Jones,2012,DI,BLT,16,0.17298231636498945,234,28,5,4.729052133476761,0.27094786652323943,49.48137457473219
Robert Geathers,2012,ED,CIN,16,0.18372722473936617,371,25,4,4.7223609695217394,-0.7223609695217394,78.56239757918661
Daryl Washington,2012,LB,ARZ,16,0.19708154103624065,144,23,9,4.608119772096454,4.391880227903546,31.249187764598297
Stephen Paea,2012,DI,CHI,15,0.19450548320596905,362,23,4,4.55507946815955,-0.5550794681595503,79.47171998434172
Derek Wolfe,2012,ED,DEN,16,0.20022356792252646,493,25,6,4.545723263410417,1.4542767365895832,108.45358844614928
Robert Ayers,2012,ED,DEN,15,0.20860505447637237,208,23,2,4.543967724116328,-2.543967724116328,45.774973025463126
Fletcher Cox,2012,DI,PHI,15,0.17632916028557402,282,24,4,4.491769842654922,-0.4917698426549224,62.78148922993793
Olivier Vernon,2012,ED,MIA,16,0.20380528737658477,271,21,3,4.432852453768691,-1.4328524537686906,61.134450746178835
Kendall Langford,2012,DI,SL,16,0.2038760439237408,396,20,4,4.410713734062138,-0.4107137340621376,89.7813877472605
Stephen Bowen,2012,DI,WAS,16,0.16684359469935936,501,28,3,4.235973628347714,-1.2359736283477138,118.27269099298438
Jonathan Babineaux,2012,DI,ATL,16,0.16085819572509433,483,26,5,4.1131439761339506,0.8868560238660494,117.42842040117061
Wesley Woodyard,2012,LB,DEN,15,0.1997381706756268,121,17,7,4.066892152756017,2.933107847243983,29.752448664762785
Courtney Upshaw,2012,ED,BLT,16,0.175700078410567,302,21,2,3.973019846057794,-1.973019846057794,76.0127086452029
Erik Walden,2012,ED,GB,15,0.1674447614682803,369,23,3,3.950022016608178,-0.9500220166081781,93.41720082787147
Michael Brockers,2012,DI,SL,13,0.21022119403821216,311,18,5,3.9213232185696207,1.0786767814303793,79.30996315918159
Frostee Rucker,2012,ED,CLV,16,0.19101717025569798,256,21,4,3.913256993537203,0.0867430064627972,65.41865265245484
Lorenzo Alexander,2012,ED,WAS,13,0.16333971350156584,161,24,3,3.904953320359468,-0.9049533203594682,41.2296861938363
B.J. Raji,2012,DI,GB,14,0.1808338963004561,339,23,0,3.9003339570650906,-3.9003339570650906,86.91563433585813
JoLonn Dunbar,2012,LB,SL,16,0.19968158389176022,128,19,5,3.851484792057567,1.1485152079424328,33.233936237774664
Paris Lenon,2012,LB,ARZ,16,0.1909732459851031,170,20,2,3.849362192377252,-1.849362192377252,44.16316041567734
Whitney Mercilus,2012,ED,HST,15,0.17775342490130713,288,21,6,3.8310288857109356,2.1689711142890644,75.17562738150824
Akeem Ayers,2012,LB,TEN,16,0.19129444110000934,128,21,7,3.8250325575422623,3.1749674424577377,33.46376745149724
Pernell McPhee,2012,DI,BLT,12,0.1834764856206603,249,21,2,3.780754899597581,-1.7807548995975808,65.85986307298134
Sammie Lee Hill,2012,DI,DET,15,0.19783770825740035,219,19,0,3.777422430581824,-3.777422430581824,57.97604160630458
Tommy Kelly,2012,DI,OAK,16,0.18899642673320524,399,19,1,3.7693830491387983,-2.7693830491387983,105.85286631751599
Dwan Edwards,2012,DI,CAR,14,0.150155982656005,397,26,6,3.746999125616997,2.253000874383003,105.9514525332664
Sen'Derrick Marks,2012,DI,TEN,14,0.19047640684911296,348,20,2,3.7350805965501355,-1.7350805965501355,93.17068025825901
Sedrick Ellis,2012,DI,NO,16,0.161213243038824,395,24,0,3.7105106902168425,-3.7105106902168425,106.45434900415721
Kyle Love,2012,DI,NE,16,0.2033995725486527,268,17,2,3.681236521292676,-1.6812365212926759,72.80162479369598
Wallace Gilberry,2012,ED,CIN,14,0.1906733592113991,182,19,7,3.6729705003711053,3.3270294996288947,49.55117390178094
Trevor Scott,2012,ED,NE,12,0.19586039934049299,159,18,3,3.6641070321356946,-0.6641070321356946,43.393928890588064
Jason Jones,2012,DI,SEA,12,0.20577888363881283,229,18,4,3.6421098995761807,0.3578901004238193,62.875642502344014
Alex Carrington,2012,DI,BUF,16,0.20871713157238306,180,18,2,3.6141043296037263,-1.6141043296037263,49.804871023116355
Martez Wilson,2012,ED,NO,15,0.16097791996017255,192,23,3,3.590289081500558,-0.5902890815005581,53.477587916055434
Mike Neal,2012,DI,GB,11,0.18094423256149658,191,20,5,3.584223957420912,1.415776042579088,53.28908077982862
Alan Branch,2012,DI,SEA,16,0.1973195537153728,298,18,1,3.5732318238055387,-2.5732318238055387,83.39789151508958
O'Brien Schofield,2012,ED,ARZ,9,0.1963297750132106,197,19,4,3.542230376632737,0.457769623367263,55.61467749234008
Billy Winn,2012,DI,CLV,16,0.18686532720752846,399,19,1,3.492390989477167,-2.492390989477167,114.24837631359621
Cam Thomas,2012,DI,SD,16,0.19356034328432403,193,23,0,3.472987856089815,-3.472987856089815,55.57174628802066
Antonio Garay,2012,DI,SD,8,0.2496344309816933,75,12,1,3.4516746194771377,-2.4516746194771377,21.728583446652063
Perry Riley,2012,LB,WAS,14,0.17202718000340012,127,19,4,3.3883819429278437,0.6116180570721563,37.48101664426338
Sean Weatherspoon,2012,LB,ATL,13,0.16117729130068192,78,20,3,3.3764343869672877,-0.3764343869672877,23.101292979680725
Kevin Burnett,2012,LB,MIA,16,0.20620703955651115,102,15,2,3.3426489353039974,-1.3426489353039974,30.514721101192638
Lawrence Jackson,2012,ED,DET,15,0.19498871606332888,227,17,3,3.332529660624058,-0.3325296606240582,68.11642299306389
Christian Ballard,2012,DI,MIN,16,0.19742655607712947,221,18,1,3.3245145660596007,-2.3245145660596007,66.47587056956152
Cory Redding,2012,DI,IND,14,0.200074827743737,354,16,2,3.3111004282399255,-1.3111004282399255,106.91309661911252
Miles Burris,2012,LB,OAK,16,0.1913660373402483,135,17,2,3.302772308523116,-1.302772308523116,40.874752295706166
Larry Foote,2012,LB,PIT,16,0.20804963102827712,178,17,4,3.2742946267715385,0.7257053732284615,54.36285377150326
Lavonte David,2012,LB,TB,16,0.16446302830146803,147,19,1,3.2672191968082736,-2.2672191968082736,44.99238990258242
Terrance Knighton,2012,DI,JAX,16,0.18754189621334963,307,19,2,3.264946805139338,-1.264946805139338,94.02909704891752
David Harris,2012,LB,NYJ,16,0.2170209310275813,119,16,4,3.2338385246471932,0.7661614753528068,36.798374159075465
Austen Lane,2012,ED,JAX,11,0.19120885343955515,154,18,2,3.187987205688634,-1.1879872056886338,48.30634192169997
Andre Carter,2012,ED,OAK,12,0.187395099939315,170,16,3,3.176655968124779,-0.1766559681247788,53.515395342087736
Willie Young,2012,ED,DET,16,0.19929224889635994,195,16,0,3.174102243556289,-3.174102243556289,61.434693981855
Ahtyba Rubin,2012,DI,CLV,13,0.17991097819219706,388,18,2,3.16317876108134,-1.16317876108134,122.66142045900729
Brandon Mebane,2012,DI,SEA,16,0.1973282533306774,322,16,3,3.1348831417946887,-0.13488314179468874,102.71515250666035
Jason Worilds,2012,ED,PIT,13,0.19865247271431863,166,16,4,3.0654106946455713,0.9345893053544287,54.152613315389125
Ziggy Hood,2012,DI,PIT,16,0.2064180833139421,468,14,3,3.0635377796307752,-0.06353777963077523,152.76455969033438
Dannell Ellerbe,2012,LB,BLT,13,0.16567196018229854,79,18,5,3.049375379837525,1.950624620162475,25.906944918079986
Chris Kelsay,2012,ED,BUF,9,0.21914675151414825,132,13,2,3.027758406710657,-1.027758406710657,43.59660919690227
Tyson Alualu,2012,DI,JAX,16,0.18761919368650262,411,17,4,2.9961009041396207,1.0038990958603793,137.1782904347894
Dont'a Hightower,2012,LB,NE,14,0.19595486449786342,70,15,4,2.992548042419109,1.0074519575808911,23.391437332920333
Quentin Groves,2012,ED,ARZ,16,0.19271893768323373,138,16,4,2.9702531710935065,1.0297468289064935,46.46068602603156
Jarret Johnson,2012,ED,SD,15,0.19988719483918224,147,11,2,2.9459241477175797,-0.9459241477175797,49.89945179474208
Vance Walker,2012,DI,ATL,16,0.15936240227728904,288,19,3,2.9333356212037685,0.06666437879623155,98.18174160439641
Bart Scott,2012,LB,NYJ,12,0.21484842625066042,67,13,4,2.932782164378984,1.0672178356210158,22.845201670198794
Dezman Moses,2012,ED,GB,16,0.16478212290240946,213,17,4,2.9109926308611205,1.0890073691388795,73.17091693804495
Jerod Mayo,2012,LB,NE,15,0.19932245176813526,73,14,3,2.883027252794289,0.11697274720571116,25.32060698671749
Koa Misi,2012,LB,MIA,14,0.19948898418244923,137,14,6,2.8473161769942736,3.1526838230057264,48.1154854198953
Karl Klug,2012,DI,TEN,16,0.17778199540076695,172,17,4,2.8411124397730942,1.1588875602269058,60.53966664330145
Jarvis Jenkins,2012,DI,WAS,16,0.16743012004643473,315,17,0,2.8364780767567557,-2.8364780767567557,111.05321157996494
Da'Quan Bowers,2012,ED,TB,10,0.1635264972342291,186,17,3,2.833540046412846,0.16645995358715382,65.64226972386324
Domata Peko Sr.,2012,DI,CIN,16,0.18493619410690446,299,15,3,2.80279733181084,0.19720266818915988,106.67913680609263
Terrell Suggs,2012,ED,BLT,8,0.162500611675798,223,16,2,2.765686739617705,-0.765686739617705,80.63096836152341
Tom Johnson,2012,DI,NO,15,0.15763711480600714,216,17,2,2.756324948651076,-0.7563249486510761,78.36521601188885
Zach Brown,2012,LB,TEN,13,0.21416455637653112,66,13,5,2.7102191214861246,2.2897808785138754,24.35227449941741
Matt Shaughnessy,2012,ED,OAK,16,0.1917705952299111,354,15,5,2.706095323356491,2.293904676643509,130.8157909089906
James Laurinaitis,2012,LB,SL,16,0.2042663867767654,91,12,1,2.6512670497453947,-1.6512670497453947,34.323211616400116
Justin Francis,2012,ED,NE,9,0.2065703508223751,124,13,3,2.650618047482902,0.3493819525170978,46.781542183248064
Derek Landri,2012,DI,PHI,16,0.1725717679292462,215,14,0,2.634522689646164,-2.634522689646164,81.60871069547558
Jurrell Casey,2012,DI,TEN,16,0.19061407213285086,392,13,3,2.6134094548508138,0.3865905451491862,149.99563090751016
Donald Butler,2012,LB,SD,12,0.22091240641288953,97,10,4,2.609273576723972,1.390726423276028,37.175097646060806
K.J. Wright,2012,LB,SEA,14,0.20097923924826203,91,13,1,2.6055172700294524,-1.6055172700294524,34.925886328502955
Rob Jackson,2012,ED,WAS,15,0.16557958716833274,194,17,5,2.548563403806837,2.451436596193163,76.12131591869309
Victor Butler,2012,ED,DAL,16,0.17949513673464793,127,15,3,2.501437125449256,0.498562874550744,50.77081438822529
Chad Greenway,2012,LB,MIN,14,0.21292413036825253,76,11,3,2.484030697675806,0.5159693023241938,30.595435101148194
Andre Branch,2012,ED,JAX,13,0.1876950013031483,241,14,1,2.4823923898704296,-1.4823923898704296,97.08376523526934
Kevin Vickerson,2012,DI,DEN,16,0.19928289448866862,236,14,2,2.4674778206681083,-0.4674778206681083,95.64422343464035
Letroy Guion,2012,DI,MIN,15,0.20106886981483713,246,13,2,2.464341626276619,-0.4643416262766191,99.82382206142502
Antwan Barnes,2012,ED,SD,11,0.18283873749931995,131,15,3,2.4423752615082988,0.5576247384917012,53.6363113664607
Karlos Dansby,2012,LB,MIA,16,0.20754084059099448,117,11,1,2.434299858561905,-1.434299858561905,48.06310101382469
Mike Devito,2012,DI,NYJ,16,0.21260251348127443,232,12,1,2.3675688310032115,-1.3675688310032115,97.99081528780495
Fili Moala,2012,DI,IND,8,0.19899511570664344,179,12,0,2.3325632668468153,-2.3325632668468153,76.73961197287231
Paul Soliai,2012,DI,MIA,16,0.1946502193477044,284,12,3,2.331498370164432,0.6685016298355682,121.81007871773487
Stephen Nicholas,2012,LB,ATL,15,0.1613432628736993,92,14,2,2.303641030078713,-0.3036410300787131,39.9367778220448
Clinton McDonald,2012,DI,SEA,14,0.19596709039471663,158,12,0,2.2932144228727087,-2.2932144228727087,68.89892128014505
C.J. Mosley,2012,DI,JAX,16,0.18846894410555343,274,12,3,2.2891309697909445,0.7108690302090555,119.6960783877836
Greg Scruggs,2012,DI,SEA,11,0.1906627905987026,155,11,2,2.281388821940179,-0.2813888219401788,67.94107103066376
Chris Canty,2012,DI,NYG,9,0.1921457112985473,134,12,3,2.2810823916118315,0.7189176083881685,58.744042079652594
Richard Seymour,2012,DI,OAK,8,0.18097802374143493,203,12,3,2.2092423329155944,0.7907576670844056,91.88670567076073
Jay Ratliff,2012,DI,DAL,6,0.16251003692504035,155,14,0,2.189317167611156,-2.189317167611156,70.79833031644573
Bryan Thomas,2012,ED,NYJ,11,0.2154079020474341,109,10,2,2.174632946351376,-0.17463294635137583,50.12340136889835
Dontari Poe,2012,DI,KC,16,0.1758722105875167,391,12,0,2.1597546173895315,-2.1597546173895315,181.03908511263973
Larry English,2012,ED,SD,12,0.21194724489078956,85,7,1,2.1358472595774507,-1.1358472595774507,39.79685327162212
Bradie James,2012,LB,HST,14,0.2015514031035996,118,11,0,2.1351614797151823,-2.1351614797151823,55.26514089029954
Garrett McIntyre,2012,ED,NYJ,14,0.20328526805271818,156,11,4,2.1181150937649806,1.8818849062350194,73.65038871551957
Takeo Spikes,2012,LB,SD,13,0.22532904598678108,49,7,1,2.0655639088953883,-1.0655639088953883,23.722335478936582
Bobby Wagner,2012,LB,SEA,15,0.2034039953986097,54,11,2,2.057892667241185,-0.0578926672411848,26.24043559686352
Red Bryant,2012,ED,SEA,16,0.19526749066657956,329,11,0,1.9838402537733997,-1.9838402537733997,165.83996588143603
Brandon Spikes,2012,LB,NE,13,0.18731242660258368,49,11,0,1.9688800241094704,-1.9688800241094704,24.887245235860842
Paul Posluszny,2012,LB,JAX,16,0.19078654955500254,80,11,2,1.9444014744376914,0.0555985255623086,41.143766373215435
Eugene Sims,2012,ED,SL,13,0.1763307064618913,234,11,3,1.94410601437702,1.05589398562298,120.36380643315084
Spencer Johnson,2012,DI,BUF,14,0.1904956830256048,132,10,2,1.943674901529548,0.05632509847045197,67.91259170765873
Mark Anderson,2012,ED,BUF,5,0.20665203619351066,118,10,1,1.9206715697588717,-0.9206715697588717,61.436844204870575
Jason Babin,2012,ED,JAX,5,0.1973347582935207,109,10,2,1.9154328136450876,0.08456718635491245,56.90619854870917
Nick Perry,2012,ED,GB,6,0.20413101231633005,99,10,2,1.9149314635091632,0.08506853649083679,51.698978207073715
Nate Collins,2012,DI,CHI,8,0.19365090196713597,115,10,0,1.8864305173459608,-1.8864305173459608,60.96169402613075
John Hughes,2012,DI,CLV,16,0.20239736939656064,268,9,3,1.8535060002098929,1.1464939997901071,144.59084565663744
Shawne Merriman,2012,ED,BUF,10,0.19474648776319442,95,9,1,1.842497186915142,-0.8424971869151421,51.56045863986186
Derrick Shelby,2012,ED,MIA,16,0.1954906050968336,96,11,0,1.8375782842590007,-1.8375782842590007,52.24267222917895
Mitch Unrein,2012,DI,DEN,16,0.18893681999968384,214,11,0,1.8173368896160298,-1.8173368896160298,117.75472188055033
Kedric Golston,2012,DI,WAS,16,0.16441911578822863,195,11,0,1.807636250270353,-1.807636250270353,107.87568570326884
Mike Daniels,2012,DI,GB,13,0.1764496436873101,136,10,2,1.8051264700235519,0.19487352997644813,75.34098150930421
Corey Peters,2012,DI,ATL,10,0.15017365751748735,238,12,0,1.8010813473222926,-1.8010813473222926,132.14283760910624
Patrick Willis,2012,LB,SF,16,0.1859645292660695,68,10,1,1.791692854038214,-0.791692854038214,37.95293364414438
Russell Allen,2012,LB,JAX,16,0.18429218740473233,71,11,1,1.786592100216985,-0.7865921002169849,39.74046453657604
Lance Briggs,2012,LB,CHI,16,0.18625139326577375,72,10,2,1.7501917136197007,0.24980828638029928,41.138350410248194
Erin Henderson,2012,LB,MIN,12,0.19532885448633014,54,9,3,1.7463721264041276,1.2536278735958724,30.921244781425166
Cedric Thornton,2012,DI,PHI,16,0.16707482282371836,163,10,1,1.7387619212592778,-0.7387619212592778,93.7448640938428
