player,season,position,team_name,player_game_count,qb_sack_rate,pass_rush_snaps,pressures,sacks,expected_sacks,sacks_over_expected,snaps_per_xsack
Arik Armstead,2015,DI,SF,16,0.14511959851682465,238,37,2,5.177753523049679,-3.177753523049679,45.965880558141905
Lorenzo Mauldin,2015,ED,NYJ,14,0.19006806724288416,203,27,5,5.1579978277734355,-0.15799782777343552,39.35635624096985
Lamarr Houston,2015,ED,CHI,15,0.1631804278013085,233,32,7,5.106499569362884,1.8935004306371157,45.6281248700997
William Gholston,2015,ED,TB,16,0,302,34,3,4.996283311345673,-1.9962833113456728,60.44493099785026
Dominique Easley,2015,DI,NE,11,0,210,35,3,4.9543780054445525,-1.9543780054445525,42.386753648838074
Tyson Alualu,2015,DI,JAX,16,0.18152127816828384,329,28,2,4.944712553484344,-2.9447125534843437,66.53571798995003
Danielle Hunter,2015,ED,MIN,14,0.1616454672465388,250,31,5,4.918644770788189,0.08135522921181071,50.827008586745066
Marcell Dareus,2015,DI,BUF,15,0.1658839214114746,436,29,2,4.899747904459502,-2.8997479044595016,88.9841699004912
Derrick Morgan,2015,ED,TEN,10,0.164600493336834,228,30,3,4.729199718323915,-1.7291997183239154,48.2111168019789
Lawrence Guy,2015,DI,BLT,16,0.18062377858822037,243,24,5,4.717164579993585,0.28283542000641493,51.513996571289965
Trent Murphy,2015,ED,WAS,16,0.14934226669721423,278,30,5,4.649382739666241,0.35061726033375873,59.79288339250737
Jared Allen,2015,ED,CAR,12,0.1581690714894925,331,32,3,4.578745995801518,-1.5787459958015182,72.29053550983403
Jadeveon Clowney,2015,ED,HST,13,0.1616548282101797,300,30,5,4.546997698274036,0.4530023017259639,65.97760102536998
John Simon,2015,ED,HST,16,0.17241944338590834,243,26,6,4.496960126453985,1.5030398735460153,54.0365031414264
Frostee Rucker,2015,DI,ARZ,13,0.15788398371364265,286,27,3,4.472778388917841,-1.472778388917841,63.94235867098164
Karl Klug,2015,DI,TEN,16,0.16144495980439136,242,29,6,4.444943273090841,1.555056726909159,54.44388941137658
Corbin Bryant,2015,DI,BUF,16,0.16266017487482193,320,27,1,4.433535636215079,-3.433535636215079,72.17715752324139
Antonio Smith,2015,DI,DEN,16,0.16985237313558815,252,26,3,4.432590404620626,-1.4325904046206261,56.8516323406083
Eddie Goldman,2015,DI,CHI,15,0.16772034522914878,254,26,6,4.4263828890877,1.5736171109123003,57.383196701347885
Henry Anderson,2015,DI,IND,9,0.18504476385116223,237,22,1,4.4211855742625925,-3.4211855742625925,53.605530919051986
Ryan Davis Sr.,2015,ED,JAX,14,0.1852273953549396,192,23,4,4.405294407396132,-0.40529440739613243,43.5839202205527
Demario Davis,2015,LB,NYJ,15,0.1836626467462314,170,23,2,4.404903453301878,-2.404903453301878,38.59335438386724
Shaquil Barrett,2015,ED,DEN,16,0.16845285688284667,201,26,6,4.399457626616564,1.600542373383436,45.68744992199881
Eugene Sims,2015,ED,SL,13,0.1660408687539914,340,25,2,4.276642488691016,-2.2766424886910164,79.5016185942787
Michael Brockers,2015,DI,SL,16,0.1658601591576916,383,24,3,4.1840585794706335,-1.1840585794706335,91.53791533398108
Jonathan Babineaux,2015,DI,ATL,16,0,360,28,2,4.1440192708910075,-2.1440192708910075,86.87218288987258
Thomas Davis Sr.,2015,LB,CAR,15,0,107,23,6,4.138285627859803,1.861714372140197,25.856117634716572
Sharrif Floyd,2015,DI,MIN,13,0.16459092450992707,313,24,4,4.136204653759751,-0.13620465375975144,75.67323819808757
Linval Joseph,2015,DI,MIN,12,0.16727084895760294,264,25,2,4.120273959841326,-2.1202739598413256,64.0734093346955
Jacquies Smith,2015,ED,TB,12,0,307,23,6,4.002722816087444,1.9972771839125558,76.69779150485479
Dontari Poe,2015,DI,KC,15,0.1597892492645911,466,26,1,3.9255729720619392,-2.9255729720619392,118.70878552417527
Shane Ray,2015,ED,DEN,13,0.16518947098921002,173,23,4,3.8801793343424795,0.11982066565752048,44.5855681124893
Cameron Wake,2015,ED,MIA,7,0.17887674985166582,139,19,7,3.8260862893071876,3.1739137106928124,36.32955178989692
Brandon Williams,2015,DI,BLT,16,0.18388853307432546,342,20,2,3.7534830515081814,-1.7534830515081814,91.11537079209175
Armonty Bryant,2015,ED,CLV,14,0.14982930317510143,241,22,6,3.7363885242182153,2.2636114757817847,64.50078690636856
Howard Jones,2015,ED,TB,12,0.16255485444484635,260,22,6,3.7361718992812896,2.2638281007187104,69.58994580790434
O'Brien Schofield,2015,ED,ATL,16,0,248,25,1,3.731165235248463,-2.731165235248463,66.46717161093117
Allen Bailey,2015,DI,KC,12,0.15724449821663117,367,24,4,3.7258295740811262,0.27417042591887375,98.50155319852773
Za'Darius Smith,2015,ED,BLT,15,0.18305502359144918,233,17,6,3.7133683301447262,2.2866316698552738,62.746266808097374
Dan Williams,2015,DI,OAK,16,0.17338066944902128,277,21,1,3.664767598903646,-2.664767598903646,75.58460189477431
Anthony Barr,2015,LB,MIN,13,0.16538365606123243,92,23,3,3.633733528215392,-0.6337335282153922,25.318312222300808
Frank Clark,2015,ED,SEA,15,0,222,24,3,3.6206774222273785,-0.6206774222273785,61.314492872836325
Kendall Reyes,2015,DI,SD,16,0.18423692004487388,354,19,2,3.612147586143181,-1.6121475861431809,98.00264013519404
Henry Melton,2015,DI,TB,16,0,306,26,3,3.6099772582824485,-0.6099772582824485,84.76507692616002
Courtney Upshaw,2015,ED,BLT,16,0.17766488838925315,275,20,2,3.6097657099353357,-1.6097657099353357,76.18222956772622
Kevin Williams,2015,DI,NO,16,0,256,21,0,3.491812805963965,-3.491812805963965,73.31435395470106
NaVorro Bowman,2015,LB,SF,16,0.14556458144531426,116,23,4,3.4120359005211633,0.5879640994788367,33.997297619958175
Benson Mayowa,2015,ED,OAK,12,0.18366384696298538,215,18,1,3.403887003064739,-2.403887003064739,63.1630837940336
Dont'a Hightower,2015,LB,NE,12,0,109,24,4,3.3949607444087437,0.6050392555912563,32.106409530512295
Bud Dupree,2015,ED,PIT,16,0.16392285789534666,288,22,4,3.3187590972957124,0.6812409027042876,86.77942313881007
Kasim Edebali,2015,ED,NO,16,0,261,20,5,3.311165243423962,1.6888347565760382,78.82421468344144
Caraun Reid,2015,DI,DET,14,0.1695325390395436,288,18,2,3.2697202717104004,-1.2697202717104004,88.08092927452364
Jared Crick,2015,DI,HST,16,0.17601217061083765,421,19,2,3.216975910644684,-1.2169759106446838,130.86824760078213
Robert Quinn,2015,ED,SL,8,0.16859906978778982,202,18,5,3.210148978530252,1.7898510214697478,62.92542849288088
Randy Starks,2015,DI,CLV,15,0.1599519561900941,258,19,1,3.1944046136267934,-2.1944046136267934,80.7662244474026
Jordan Hill,2015,DI,SEA,10,0,209,22,0,3.1894633742889855,-3.1894633742889855,65.52826462432463
Jarvis Jones,2015,ED,PIT,15,0.1660051125764099,202,19,3,3.1440832015604068,-0.14408320156040677,64.24766364317188
David Harris,2015,LB,NYJ,15,0.17636275017883302,130,17,3,3.1391237312220936,-0.13912373122209365,41.4128308186787
Lawrence Timmons,2015,LB,PIT,16,0.1713880283744557,108,17,4,3.104928962033069,0.8950710379669311,34.78340449028597
Damontre Moore,2015,ED,NYG,11,0.14468334664651622,186,19,3,3.0937564747181265,-0.09375647471812654,60.121086297507155
Ricardo Mathews,2015,DI,SD,16,0.17753096008917774,296,15,1,3.0248785665496865,-2.0248785665496865,97.85516789774177
Zach Kerr,2015,DI,IND,12,0.19497925350344655,138,15,0,3.0094208852268114,-3.0094208852268114,45.855998633304935
Calvin Pace,2015,ED,NYJ,16,0.1730843012500542,215,17,3,3.008662196896288,-0.008662196896287888,71.46033217746822
Kevin Minter,2015,LB,ARZ,16,0.15219943378653153,132,21,1,3.0051498385384523,-2.0051498385384523,43.924598470004376
Roy Miller,2015,DI,JAX,16,0.17613621050935963,271,17,5,3.002497548129694,1.997502451870306,90.2581919405098
Charles Johnson,2015,ED,CAR,9,0,250,20,1,2.9975577211714106,-1.9975577211714106,83.40122968584669
Randy Gregory,2015,ED,DAL,12,0.15747817541136844,140,21,0,2.996079524955533,-2.996079524955533,46.72773163525352
Nick Fairley,2015,DI,SL,15,0.16015987739559034,215,19,1,2.988838921539793,-1.9888389215397928,71.93428807773826
Corey Liuget,2015,DI,SD,11,0.19783806994876493,247,14,3,2.9776445972129157,0.022355402787084255,82.95147118336176
Akiem Hicks,2015,DI,NE,13,0,167,18,3,2.9210148969185257,0.07898510308147433,57.171909727736676
Quinton Dial,2015,DI,SF,15,0.14610825968651062,302,18,3,2.9148030788026076,0.08519692119739242,103.60905757107294
Ian Williams,2015,DI,SF,16,0.14521895915226507,281,19,1,2.9089096624238677,-1.9089096624238677,96.59976850771466
Hau'oli Kikaha,2015,LB,NO,15,0,257,24,4,2.908256222449575,1.091743777550425,88.36910517586145
George Selvie,2015,ED,NYG,12,0.15392812726433716,211,18,2,2.888058899066813,-0.888058899066813,73.05945182356847
T.Y. McGill,2015,DI,IND,12,0.19725865691965677,135,14,3,2.8653985290462103,0.13460147095378971,47.11386518542561
D'Qwell Jackson,2015,LB,IND,16,0.18890675277196325,127,15,2,2.8482750351229615,-0.8482750351229615,44.58839066941348
Jamie Meder,2015,DI,CLV,16,0.14898466717585726,157,17,1,2.847575591106068,-1.847575591106068,55.13462065427291
Rodney Gunter,2015,DI,ARZ,16,0.15763543951839948,201,18,1,2.820828824503797,-1.820828824503797,71.25565303855589
Kyle Emanuel,2015,ED,SD,14,0.18125493067491316,128,15,1,2.8201667871015785,-1.8201667871015785,45.38738651395571
Kroy Biermann,2015,ED,ATL,16,0,214,17,2,2.812308321903625,-0.8123083219036249,76.09407486841465
Tyeler Davison,2015,DI,NO,16,0,303,18,2,2.7748667601331762,-0.7748667601331762,109.19443209066294
C.J. Mosley,2015,LB,BLT,16,0.17019141851564057,107,18,4,2.765734181997654,1.234265818002346,38.687738213046664
Chris Long,2015,ED,SL,12,0.15205628726801224,297,18,4,2.7554249335550383,1.2445750664449617,107.7873675247657
Earl Mitchell,2015,DI,MIA,12,0.17512003374152105,224,16,0,2.727784922852803,-2.727784922852803,82.11791117524537
Darryl Tapp,2015,ED,DET,16,0.17040065723614664,204,15,2,2.7041312864999183,-0.7041312864999183,75.44012416055679
B.J. Raji,2015,DI,GB,15,0.17250200346560862,196,15,1,2.634577405092019,-1.6345774050920192,74.39523303478502
Damon Harrison Sr.,2015,DI,NYJ,16,0.1745999250361232,271,14,1,2.6325680823872646,-1.6325680823872646,102.94130731625822
