player,season,position,team_name,player_game_count,qb_sack_rate,pass_rush_snaps,pressures,sacks,expected_sacks,sacks_over_expected,snaps_per_xsack
Cameron Heyward,2018,DI,PIT,16,0.17714985294881888,510,59,11,10.212468724390034,0.7875312756099664,49.93895342680338
Za'Darius Smith,2018,ED,BLT,16,0.1661462568240321,428,59,10,10.147535886428045,-0.14753588642804516,42.17772716354068
Jadeveon Clowney,2018,ED,HST,15,0.17618019295410062,550,59,9,9.99794454089386,-0.9979445408938599,55.01130734926317
Cameron Wake,2018,ED,MIA,14,0.18623680447316487,286,54,6,9.99722558274383,-3.9972255827438303,28.607937035417446
Justin Houston,2018,ED,KC,12,0.20241208065412014,339,48,10,9.951978410962319,0.04802158903768117,34.063578717834055
Calais Campbell,2018,ED,JAX,16,0.1869402431092541,465,53,11,9.888675589423762,1.1113244105762377,47.02348618831541
Malik Jackson,2018,DI,JAX,16,0.18543629285514082,384,51,4,9.862713071674309,-5.8627130716743086,38.93452006657754
Leonard Williams,2018,DI,NYJ,16,0.1870591306484732,509,53,6,9.800678932616751,-3.8006789326167514,51.9351775014324
Olivier Vernon,2018,ED,NYG,11,0.2084387265282433,377,46,8,9.785712608992496,-1.7857126089924957,38.52555404637155
Akiem Hicks,2018,DI,CHI,16,0.19502021392544472,484,51,8,9.66190173357906,-1.6619017335790591,50.0936578890988
Henry Anderson,2018,DI,NYJ,16,0.18869593892807643,425,48,8,9.483573086466304,-1.4835730864663041,44.814332754655894
Jarran Reed,2018,DI,SEA,16,0.18616489560798863,467,50,11,9.367170916353317,1.6328290836466834,49.85496732900496
Jurrell Casey,2018,DI,TEN,15,0.1989373825215581,439,44,8,9.363312124674595,-1.3633121246745947,46.8851186582928
Ndamukong Suh,2018,DI,LA,16,0.1861656162565127,526,48,5,9.115814733057935,-4.115814733057935,57.70191863295485
Grady Jarrett,2018,DI,ATL,14,0.16991739108625023,426,53,6,9.05418011425244,-3.054180114252439,47.050091187099476
Terrell Suggs,2018,ED,BLT,16,0.16987731064248776,414,53,8,9.004507793185876,-1.0045077931858764,45.976971702250374
Kenny Clark,2018,DI,GB,13,0.18748761058288005,382,46,6,8.857958104212504,-2.8579581042125035,43.12506285374454
T.J. Watt,2018,ED,PIT,16,0.17424447836520343,428,51,12,8.844846410738676,3.1551535892613245,48.38976055936461
Romeo Okwara,2018,ED,DET,15,0.20950646432174697,390,39,8,8.54751028803379,-0.5475102880337896,45.62732150740855
Sheldon Rankins,2018,DI,NO,16,0.18339668018621938,411,46,8,8.473915394586,-0.4739153945859993,48.501782335777
Chandler Jones,2018,ED,ARZ,16,0.20212208625105585,491,42,12,8.455873317021224,3.544126682978776,58.06614900576184
Takkarist McKinley,2018,ED,ATL,15,0.17195327402772798,370,50,8,8.45164574139902,-0.4516457413990196,43.778455855954164
Bud Dupree,2018,ED,PIT,16,0.17924254160748615,440,46,6,8.414945206359706,-2.4149452063597057,52.2879221682233
Kemoko Turay,2018,ED,IND,14,0.21170614325178827,251,38,5,8.377985171531478,-3.3779851715314777,29.959470548229408
Mario Addison,2018,ED,CAR,16,0.17933435335993364,387,45,10,8.138238971560774,1.8617610284392256,47.55328534248977
Carlos Dunlap,2018,ED,CIN,16,0.16533641557249337,504,48,8,8.116237427609498,-0.11623742760949796,62.097739808043634
Whitney Mercilus,2018,ED,HST,16,0.1824122857204362,349,40,5,7.966859670871354,-2.9668596708713544,43.80647010465405
Cassius Marsh,2018,ED,SF,16,0.19841480719956522,342,39,7,7.8735377344459465,-0.8735377344459465,43.43663693942609
Tyrone Crawford,2018,DI,DAL,15,0.20731452040768028,401,37,6,7.86132096436769,-1.8613209643676898,51.00923900926791
Denico Autry,2018,DI,IND,12,0.22621522750580217,323,34,8,7.859084602157066,0.14091539784293428,41.09893408086572
Jason Pierre-Paul,2018,ED,TB,16,0.16829441799177403,505,46,13,7.6227091103291755,5.3772908896708245,66.24941247143987
Genard Avery,2018,ED,CLV,16,0.17644555193941436,340,40,5,7.43060749936172,-2.43060749936172,45.75668948053111
Arik Armstead,2018,ED,SF,16,0.19256462482057343,311,37,3,7.428648033088813,-4.428648033088813,41.864952897854145
Stephon Tuitt,2018,DI,PIT,14,0.1798247724550832,445,41,6,7.421134470257147,-1.4211344702571473,59.96387773102573
Jordan Jenkins,2018,ED,NYJ,16,0.19297482066303095,305,35,7,7.2612416436728004,-0.26124164367280045,42.00383556519795
Randy Gregory,2018,ED,DAL,14,0.19828317748656873,297,37,5,7.243223134065374,-2.2432231340653743,41.00384518090968
Robert Quinn,2018,ED,MIA,16,0.18400875284258475,336,39,7,7.1987955903029475,-0.19879559030294747,46.67447433187363
Matt Ioannidis,2018,DI,WAS,14,0.19337385377008295,258,36,8,7.031337963001745,0.9686620369982553,36.69287429470356
Brandon Copeland,2018,ED,NYJ,16,0.1851022773715403,336,38,5,7.001812911023992,-2.0018129110239924,47.98757182885955
Alex Okafor,2018,ED,NO,16,0.18027776247800786,394,39,5,6.982837794672236,-1.9828377946722364,56.424051594126105
Leonard Floyd,2018,ED,CHI,16,0.19500131431219586,416,36,4,6.937673034889058,-2.937673034889058,59.96246838211688
Jonathan Allen,2018,DI,WAS,16,0.19277829886851056,443,35,8,6.897866868392494,1.1021331316075056,64.22275298323326
Allen Bailey,2018,DI,KC,16,0.19076844231345017,529,34,6,6.8815627461449145,-0.8815627461449145,76.87207390448462
Lorenzo Alexander,2018,LB,BUF,16,0.18768311928675582,224,38,7,6.869347754899339,0.1306522451006611,32.60862719320612
Matthew Judon,2018,ED,BLT,16,0.16761552116471432,319,41,8,6.802331637756713,1.197668362243287,46.89568474276866
Ronald Blair III,2018,ED,SF,16,0.19924847336926726,313,31,8,6.685847553933087,1.3141524460669132,46.81530613360625
Harold Landry III,2018,ED,TEN,15,0.18692551462129842,354,34,4,6.668330735258331,-2.6683307352583308,53.08674900125302
Devon Kennard,2018,ED,DET,15,0.21077849741461063,400,33,6,6.518912736373732,-0.518912736373732,61.359925523793336
Everson Griffen,2018,ED,MIN,11,0.21027142385848344,307,28,7,6.492763616132319,0.5072363838676814,47.28340936934913
Adrian Clayborn,2018,ED,NE,14,0.17783284696910492,257,39,3,6.478166972816016,-3.478166972816016,39.671715946568725
Kawann Short,2018,DI,CAR,14,0.18193041251798062,360,34,3,6.450114918761613,-3.4501149187616127,55.812959076567594
Kyle Van Noy,2018,LB,NE,16,0.17326670353842963,275,33,4,6.446066162163848,-2.4460661621638478,42.66167815871233
Kyle Williams,2018,DI,BUF,16,0.18984424188209958,389,34,8,6.279422509365206,1.7205774906347937,61.94837175231333
Gerald McCoy,2018,DI,TB,14,0.167600567293249,426,38,6,6.216503733459355,-0.21650373345935492,68.52726520650538
Quinton Jefferson,2018,DI,SEA,16,0.19110608227141485,351,31,4,6.169078225724982,-2.1690782257249817,56.896668701060435
Brian Orakpo,2018,ED,TEN,13,0.19705136793386294,291,29,2,6.13748940368686,-4.13748940368686,47.41352381401961
Larry Ogunjobi,2018,DI,CLV,16,0.17389027207544674,527,36,7,6.0820525821233,0.9179474178767002,86.64837945482206
Uchenna Nwosu,2018,ED,LAC,15,0.20577833853904584,151,27,4,6.029136924523436,-2.029136924523436,25.045044073523936
Clay Matthews,2018,ED,GB,16,0.1873390966649925,356,30,4,5.9485917883343795,-1.9485917883343795,59.84609680195939
Jarrad Davis,2018,LB,DET,16,0.2109504354017008,116,27,4,5.879202056759341,-1.8792020567593406,19.73056868604037
B.J. Hill,2018,DI,NYG,16,0.20637479545953683,326,27,6,5.862792542859657,0.13720745714034344,55.604901182634904
Vic Beasley Jr.,2018,ED,ATL,16,0.1672476402331895,422,33,6,5.849565718960031,0.1504342810399688,72.14210768368383
Dean Lowry,2018,DI,GB,16,0.1911356761540955,348,29,4,5.826985278993459,-1.826985278993459,59.72213474685709
Darius Philon,2018,DI,LAC,16,0.19819311471211756,351,26,5,5.749977348123548,-0.7499773481235481,61.04371873996088
Emmanuel Ogbah,2018,ED,CLV,14,0.1793417528162239,464,31,3,5.699810689167106,-2.699810689167106,81.40621246980446
Maliek Collins,2018,DI,DAL,13,0.19872321480498045,318,29,3,5.674180366092655,-2.6741803660926546,56.043336567212556
Mike Daniels,2018,DI,GB,10,0.1857101619289273,219,31,1,5.6640860196890745,-4.6640860196890745,38.66466703343284
Arden Key,2018,ED,OAK,16,0.16486714854873485,328,31,1,5.60374936919961,-4.60374936919961,58.53223946859861
Lorenzo Carter,2018,ED,NYG,15,0.19312165912516038,263,29,4,5.588631472429064,-1.5886314724290642,47.059821585567654
Akeem Spence,2018,DI,MIA,16,0.1786431664507097,335,32,2,5.581875486458477,-3.581875486458477,60.01567050585481
Samson Ebukam,2018,ED,LA,16,0.18405990334505584,285,30,3,5.550004550122301,-2.550004550122301,51.35130925139867
Dont'a Hightower,2018,LB,NE,15,0.18090373117391798,196,30,1,5.544481251281279,-4.544481251281279,35.35046672846197
David Onyemata,2018,DI,NO,16,0.17699145827769391,388,34,5,5.532567382809698,-0.532567382809698,70.13018968473102
Isaac Rochell,2018,ED,LAC,16,0.19286103292380352,342,26,6,5.522147214258613,0.477852785741387,61.93243076115925
Daron Payne,2018,DI,WAS,16,0.19737315729623603,451,27,5,5.441016577241347,-0.4410165772413466,82.88892224413361
Julius Peppers,2018,ED,CAR,16,0.18123834002022327,324,28,5,5.3507909947642815,-0.35079099476428155,60.55179511160726
Frankie Luvu,2018,ED,NYJ,14,0.19647318390652727,236,27,3,5.326238475685381,-2.326238475685381,44.30894355882769
Stephen Weatherly,2018,ED,MIN,16,0.20218602341507372,294,27,3,5.302237778856477,-2.302237778856477,55.44828660313427
Benson Mayowa,2018,ED,ARZ,15,0.1976309225069646,269,29,4,5.294309197827071,-1.2943091978270713,50.809272739568165
Deatrich Wise Jr.,2018,ED,NE,16,0.1864364557891076,283,29,5,5.288832331615535,-0.28883233161553523,53.50897556503826
Solomon Thomas,2018,ED,SF,16,0.19630267090779813,318,28,1,5.251774519341556,-4.251774519341556,60.55096212315479
Anthony Barr,2018,LB,MIN,12,0.21869149343616678,94,23,3,5.251736504825786,-2.251736504825786,17.898841633357655
Da'Shawn Hand,2018,DI,DET,13,0.2117888230104031,243,25,3,5.25013404364939,-2.25013404364939,46.2845325433043
Roy Robertson-Harris,2018,DI,CHI,16,0.195191981966318,256,28,4,5.240714676438821,-1.240714676438821,48.848299479252994
Jack Crawford,2018,DI,ATL,16,0.17287117958284828,371,30,6,5.170965401802764,0.8290345981972358,71.74675735998107
Eddie Goldman,2018,DI,CHI,16,0.19185562350992555,330,28,3,5.136137797101959,-2.1361377971019593,64.25061262690438
Tom Johnson,2018,DI,MIN,13,0.19931882699455064,213,23,5,5.12255581158805,-0.12255581158805029,41.580806112089505
Sam Hubbard,2018,ED,CIN,16,0.17309710724813795,312,29,6,5.074221528143287,0.925778471856713,61.48726425709762
Kareem Martin,2018,ED,NYG,16,0.20443777403613295,272,24,2,5.064203662576851,-3.064203662576851,53.71032014569424
Derek Wolfe,2018,DI,DEN,16,0.1837414075714627,415,27,2,5.056292606676274,-3.0562926066762737,82.07594620850038
Joey Bosa,2018,ED,LAC,7,0.16717007922016247,185,28,6,5.012838421508085,0.9871615784919152,36.905238997179524
John Franklin-Myers,2018,ED,LA,16,0.19199159199483815,216,27,2,5.004237514683909,-3.0042375146839086,43.16341887574127
Margus Hunt,2018,DI,IND,15,0.21360372297036734,418,23,4,4.975284033499882,-0.9752840334998822,84.01530388727502
Vita Vea,2018,DI,TB,13,0.1770261800593691,248,26,3,4.902844908240008,-1.9028449082400076,50.582876807544274
Markus Golden,2018,ED,ARZ,11,0.19805669592806283,208,26,3,4.879099369163766,-1.8790993691637663,42.63081857167614
Marcus Davenport,2018,ED,NO,13,0.1752451881938584,251,28,5,4.681201837097429,0.3187981629025707,53.618709197899506
Rodney Gunter,2018,DI,ARZ,16,0.20660200715183571,324,23,5,4.652184101963767,0.3478158980362327,69.64470728130343
Carl Nassib,2018,ED,TB,15,0.16983401454775507,328,27,6,4.634932125425898,1.3650678745741018,70.76694784820835
Derrick Morgan,2018,ED,TEN,13,0.19546896045492274,268,23,1,4.599327600192444,-3.599327600192444,58.26938702709205
Kerry Wynn,2018,DI,NYG,14,0.21122357489049645,257,21,2,4.575780127194331,-2.5757801271943306,56.16528610555884
Jacob Martin,2018,ED,SEA,16,0.19781518072112267,170,24,3,4.54956816829477,-1.54956816829477,37.36618371490803
Andre Branch,2018,ED,MIA,14,0.18338865752562367,256,23,2,4.436873226499567,-2.436873226499567,57.698290424666695
Dante Fowler Jr.,2018,ED,LA,8,0.17514545378787055,239,23,2,4.348843489700214,-2.348843489700214,54.957139884672046
Trent Murphy,2018,ED,BUF,13,0.20240908737972194,242,21,5,4.3255424384183305,0.6744575615816695,55.94674042511284
Lawrence Guy,2018,DI,NE,16,0.185124140834783,257,22,1,4.319618939072697,-3.319618939072697,59.49598879552343
Shaq Lawson,2018,ED,BUF,14,0.1864710964967178,200,23,4,4.290830071337768,-0.2908300713377683,46.61102786054756
Tyquan Lewis,2018,ED,IND,8,0.23900408891768624,189,17,3,4.245596485210646,-1.2455964852106458,44.51671294207385
Kyler Fackrell,2018,ED,GB,16,0.19165293119831636,224,21,11,4.217364450734731,6.782635549265269,53.11374025571247
D.J. Reader,2018,DI,HST,16,0.17975253863654864,318,23,2,4.1790044328906895,-2.1790044328906895,76.09467879411507
A'Shawn Robinson,2018,DI,DET,13,0.21173816418486632,189,19,1,4.177036001983457,-3.177036001983457,45.24739550012347
Wes Horton,2018,ED,CAR,16,0.188439794327326,249,21,2,4.1481292327372286,-2.1481292327372286,60.027059435583745
Carl Lawson,2018,ED,CIN,7,0.1574261981131874,172,25,1,4.059691266312759,-3.0596912663127593,42.36775378148893
Ezekiel Ansah,2018,ED,DET,7,0.20449071373146663,101,20,4,3.998212528786006,0.0017874712139938076,25.261288456486092
Michael Brockers,2018,DI,LA,16,0.1884315473327695,346,19,1,3.892160657449878,-2.892160657449878,88.89663876996724
Andrew Billings,2018,DI,CIN,16,0.1657300234375992,277,24,3,3.8776619896186095,-0.8776619896186095,71.43479775740963
Dalvin Tomlinson,2018,DI,NYG,16,0.1944184319763639,286,18,0,3.8468542022487124,-3.8468542022487124,74.34646206056267
Michael Pierce,2018,DI,BLT,14,0.17207660021353852,218,20,0,3.79562443638406,-3.79562443638406,57.434554881219995
Linval Joseph,2018,DI,MIN,15,0.20501683447704194,340,18,1,3.7859095212697005,-2.7859095212697005,89.80668927501796
Vinny Curry,2018,ED,TB,12,0.16148967339412829,253,24,3,3.777037812347805,-0.777037812347805,66.98370854877285
Charles Harris,2018,ED,MIA,11,0.1796368224600643,167,20,1,3.755051063613717,-2.755051063613717,44.473429833810464
Reggie Gilbert,2018,ED,GB,16,0.18324231058926987,225,21,3,3.752835349192045,-0.7528353491920452,59.95466868762059
Brent Urban,2018,DI,BLT,16,0.1685480314853927,305,22,1,3.7467554428762013,-2.7467554428762013,81.40376511093193
Sheldon Day,2018,DI,SF,12,0.20520238871999538,158,18,2,3.7038449304370364,-1.7038449304370364,42.65837338426497
Shelby Harris,2018,DI,DEN,16,0.18338794145657758,209,19,3,3.6619601524750722,-0.6619601524750722,57.07325893722234
Breeland Speaks,2018,ED,KC,16,0.17446548272146103,239,21,1,3.648071857547251,-2.648071857547251,65.51406039482171
Taco Charlton,2018,ED,DAL,11,0.2089763667593966,218,17,1,3.5837031946458224,-2.5837031946458224,60.830930509451676
Danny Trevathan,2018,LB,CHI,16,0.20106851771994075,86,17,2,3.5803774409400333,-1.5803774409400333,24.01981394939763
Javon Hargrave,2018,DI,PIT,16,0.17248476756003933,229,21,7,3.560373532345035,3.439626467654965,64.31909402752173
Haason Reddick,2018,LB,ARZ,16,0.21366481651714053,106,18,4,3.517144819752492,0.48285518024750784,30.138082288991278
Jayon Brown,2018,LB,TEN,16,0.1922852474235308,97,16,5,3.509738312598223,1.4902616874017771,27.63738813569605
Jordan Willis,2018,ED,CIN,16,0.16443005742539735,277,20,2,3.4841299905837544,-1.4841299905837544,79.50334825297077
Chris Wormley,2018,DI,BLT,16,0.16780660633011132,215,20,1,3.4454910958089853,-2.4454910958089853,62.400393447982196
Christian Covington,2018,DI,HST,12,0.18058739228986598,178,18,4,3.335081878490544,0.664918121509456,53.3720029927909
Adam Butler,2018,DI,NE,16,0.17670933296029848,282,18,3,3.2944316098030324,-0.2944316098030324,85.59898440777171
Aaron Lynch,2018,ED,CHI,13,0.203625708000734,190,16,3,3.243732668196411,-0.24373266819641115,58.57449408913352
Adam Gotsis,2018,DI,DEN,16,0.18233152295250252,260,16,3,3.1448614840680498,-0.14486148406804977,82.67454745373263
Dion Jordan,2018,ED,SEA,12,0.16961446156843366,189,17,2,3.123775870950872,-1.123775870950872,60.50370058799024
Blake Martinez,2018,LB,GB,16,0.1910805823231138,77,17,3,3.1222207701639055,-0.12222077016390553,24.66193317776109
Demario Davis,2018,LB,NO,16,0.17120746541231874,101,16,4,3.0775537419914323,0.9224462580085677,32.81827336495012
Brooks Reed,2018,ED,ATL,16,0.1657923007865021,242,17,1,3.0429066743177806,-2.0429066743177806,79.52922185964063
Derek Barnett,2018,ED,PHI,6,0.18938715554805224,159,17,3,2.9662673523428875,0.03373264765711248,53.60272056206089
William Gholston,2018,DI,TB,16,0.16382718787483339,234,19,1,2.963949257420234,-1.963949257420234,78.94871999383324
Vince Williams,2018,LB,PIT,14,0.18534383805939833,110,18,5,2.955874043344307,2.044125956655693,37.21403496461062
Bilal Nichols,2018,DI,CHI,14,0.1826767055772328,186,17,4,2.955239899312774,1.0447601006872258,62.93905277986175
Joe Schobert,2018,LB,CLV,13,0.18314992729643015,110,16,3,2.9416169160289964,0.05838308397100356,37.39440013436328
Damion Square,2018,DI,LAC,16,0.19878833248304656,270,14,4,2.93627787145498,1.0637221285450198,91.9531501513547
Cory Littleton,2018,LB,LA,16,0.1882306617433665,75,14,4,2.8449359772298655,1.1550640227701345,26.362631918707724
Davon Godchaux,2018,DI,MIA,16,0.18307211119641828,328,17,1,2.8338768427400427,-1.8338768427400427,115.74250336258812
Antwaun Woods,2018,DI,DAL,15,0.206881640108914,282,14,2,2.8229608165927056,-0.8229608165927056,99.8951166245276
Xavier Williams,2018,DI,KC,16,0.19050642963654782,203,13,3,2.8173881306793036,0.1826118693206964,72.05255029986033
Dante Fowler Jr.,2018,ED,JAX,7,0.1953308269087227,115,16,2,2.8005162928052574,-0.8005162928052574,41.063856795064495
Abry Jones,2018,DI,JAX,15,0.18848789294021104,237,15,1,2.7961967319971817,-1.7961967319971817,84.75798476122347
DaQuan Jones,2018,DI,TEN,16,0.18102641884491597,272,14,0,2.764418882041277,-2.764418882041277,98.39319278529607
Pernell McPhee,2018,ED,WAS,13,0.19218210825109078,112,15,0,2.754862228772247,-2.754862228772247,40.655390614548
John Simon,2018,ED,NE,11,0.19628262179502282,120,12,2,2.7336990137522053,-0.7336990137522053,43.89656629948119
Marcell Dareus,2018,DI,JAX,15,0.18267268569012182,273,14,1,2.7315342838422314,-1.7315342838422314,99.94383069429854
Corey Peters,2018,DI,ARZ,15,0.19706406241709717,368,16,3,2.7256238858086075,0.2743761141913925,135.0149600302706
Damon Harrison Sr.,2018,DI,DET,10,0.20402537778674135,169,11,4,2.690083151328122,1.309916848671878,62.82333686100481
Alec Ogletree,2018,LB,NYG,13,0.21667388914564392,86,13,1,2.6564609654295195,-1.6564609654295195,32.37389937935519
Al-Quadin Muhammad,2018,ED,IND,15,0.21515334009324397,199,12,0,2.6441489197131944,-2.6441489197131944,75.26051143200556
P.J. Hall,2018,DI,OAK,14,0.15878590410645324,282,15,0,2.630674850938035,-2.630674850938035,107.19682818248923
Avery Williamson,2018,LB,NYJ,16,0.19966799277713634,92,13,3,2.6294020414715678,0.37059795852843225,34.988943702390756
Matt Longacre,2018,ED,LA,13,0.19405323785613865,127,13,1,2.6191103529433994,-1.6191103529433994,48.48974761879556
Ricky Jean Francois,2018,DI,DET,16,0.2102181965760397,202,13,2,2.6063632388464915,-0.6063632388464915,77.50262779542577
Efe Obada,2018,ED,CAR,10,0.17229342988069216,103,14,2,2.6053791144368055,-0.6053791144368055,39.53359395155246
Kenny Young,2018,LB,BLT,16,0.18013625849648673,53,14,2,2.6019479201012885,-0.6019479201012885,20.3693546633081
Derrick Nnadi,2018,DI,KC,16,0.1915481833517535,204,12,0,2.5919540078285834,-2.5919540078285834,78.70510023860399
Jamie Collins Sr.,2018,LB,CLV,16,0.18212579638960502,130,13,3,2.578237680701381,0.42176231929861885,50.42203865573593
Bruce Irvin,2018,ED,ATL,8,0.1698059590222354,119,15,4,2.546582608875189,1.4534173911248112,46.72929108416461
Kyle Love,2018,DI,CAR,16,0.177261751092199,271,15,2,2.5329057695857142,-0.5329057695857142,106.99174175923851
Angelo Blackson,2018,DI,HST,16,0.17958843053317597,239,11,1,2.524786193985755,-1.5247861939857552,94.66148086888201
Lerentee McCray,2018,ED,JAX,12,0.1973916918365283,70,12,1,2.4995693488176793,-1.4995693488176793,28.004824124247914
C.J. Mosley,2018,LB,BLT,15,0.17176635352793443,148,14,1,2.4794087269151,-1.4794087269151,59.691650833278615
Zach Moore,2018,ED,ARZ,16,0.21019632253187942,114,11,4,2.4683095122370817,1.5316904877629183,46.18545584936768
Steve McLendon,2018,DI,NYJ,16,0.18634906112999036,219,12,1,2.4599419354637093,-1.4599419354637093,89.02649157802888
Myles Jack,2018,LB,JAX,16,0.19708006124699134,56,11,2,2.4542145712709775,-0.45421457127097753,22.81789076453856
Shaq Thompson,2018,LB,CAR,14,0.18616366587186173,72,13,4,2.4535369897052917,1.5464630102947083,29.34539006426324
Ryan Anderson,2018,ED,WAS,13,0.18814412790366017,86,11,2,2.410022292305974,-0.4100222923059742,35.684317225843124
Taven Bryan,2018,ED,JAX,16,0.1821457302074781,139,12,2,2.4088994425560974,-0.40889944255609745,57.702699226210235
Connor Barwin,2018,ED,NYG,15,0.20137183876345455,157,11,1,2.398773285841537,-1.398773285841537,65.45012024549094
Dontari Poe,2018,DI,CAR,16,0.18053275849527786,276,13,1,2.352342640731621,-1.3523426407316208,117.32984609510757
Nick Perry,2018,ED,GB,9,0.17611166367162423,157,13,2,2.3433379663711422,-0.3433379663711422,66.99844506131048
Jaylon Smith,2018,LB,DAL,16,0.20761128430369094,72,11,0,2.333914184158998,-2.333914184158998,30.84946331304142
Brandon Williams,2018,DI,BLT,16,0.16712818918470465,255,13,1,2.3211171992678916,-1.3211171992678916,109.86088943739252
Patrick Onwuasor,2018,LB,BLT,15,0.170696630892467,52,12,6,2.267345462257839,3.732654537742161,22.934308364380446
Dawuane Smoot,2018,ED,JAX,8,0.1678510770577358,111,13,0,2.259947141608602,-2.259947141608602,49.116193010156685
Daniel Ross,2018,DI,DAL,13,0.21403147973826167,131,10,1,2.2566264058367147,-1.2566264058367147,58.051257248949746
Corey Liuget,2018,DI,LAC,6,0.23812818629217558,126,10,2,2.251096819782133,-0.25109681978213283,55.97271467523757
Justin Jones,2018,DI,LAC,15,0.1865784889000685,173,11,1,2.2269236768903884,-1.2269236768903884,77.6856440098442
Haloti Ngata,2018,DI,PHI,13,0.2021821039062685,199,9,1,2.2225290924697094,-1.2225290924697094,89.53763560362131
Mike Pennel,2018,DI,NYJ,16,0.18478700032245693,134,13,0,2.2191019472120543,-2.2191019472120543,60.384787714845416
Vernon Butler,2018,DI,CAR,14,0.17840335119144327,178,13,1,2.1966238637983464,-1.1966238637983464,81.03344543121138
Alex Anzalone,2018,LB,NO,15,0.17632284589074332,58,12,1,2.190797394055011,-1.1907973940550112,26.47437876153673
Jonathan Bullard,2018,DI,CHI,16,0.19030314482829386,186,12,0,2.178438657277113,-2.178438657277113,85.38225273347206
Telvin Smith Sr.,2018,LB,JAX,14,0.20070381036939722,45,10,1,2.1543166825710713,-1.1543166825710713,20.888293891079517
Shaquil Barrett,2018,ED,DEN,13,0.18068568185152067,118,13,3,2.1482371172035,0.8517628827964998,54.92875951869236
Mario Edwards Jr.,2018,DI,NYG,14,0.18539305500681644,146,11,2,2.131607133124331,-0.13160713312433092,68.49292148220833
Branden Jackson,2018,ED,SEA,9,0.20858088111419038,147,10,1,2.124982537056533,-1.1249825370565332,69.17703907516356
Dorance Armstrong,2018,ED,DAL,15,0.20998823854721416,128,9,1,2.1038047766557466,-1.1038047766557466,60.842147246890256
Caraun Reid,2018,DI,DAL,10,0.20177530317942738,105,10,1,2.1015457048127684,-1.1015457048127684,49.96322457300766
