player,season,position,team_name,player_game_count,qb_sack_rate,pass_rush_snaps,pressures,sacks,expected_sacks,sacks_over_expected,snaps_per_xsack
Fletcher Cox,2014,DI,PHI,16,0.19554544692876197,533,48,4,9.904167703131817,-5.904167703131817,53.81572848685296
Brian Robison,2014,ED,MIN,16,0.18646354333166484,499,52,4,9.853828593924922,-5.853828593924922,50.64021514517142
Ndamukong Suh,2014,DI,DET,16,0.17417687270714077,529,56,7,9.811814608798903,-2.811814608798903,53.91459389434557
Jurrell Casey,2014,DI,TEN,16,0.18824830776333087,487,51,5,9.717588549454732,-4.717588549454732,50.1153138478297
Robert Quinn,2014,ED,SL,16,0.18798386112618282,462,53,11,9.687628414087996,1.312371585912004,47.68969042290555
Kyle Williams,2014,DI,BUF,15,0.18415987195422132,409,49,8,9.67067248162708,-1.6706724816270793,42.292818909651075
Elvis Dumervil,2014,ED,BLT,16,0.1792944517572173,389,55,19,9.623433405456717,9.376566594543283,40.422163651013335
Jason Worilds,2014,ED,PIT,16,0.1701496340934732,422,50,8,9.59780397215779,-1.5978039721577897,43.96839123034573
Julius Peppers,2014,ED,GB,16,0.18547181871243715,447,50,8,9.568826779689248,-1.5688267796892479,46.714190808511695
Khalil Mack,2014,ED,OAK,16,0.17238639261917138,439,52,4,9.513989309048073,-5.513989309048073,46.142578653362435
Trent Cole,2014,ED,PHI,15,0.195784465417981,353,46,7,9.458552088070325,-2.4585520880703253,37.32072273992381
Stephen Paea,2014,DI,CHI,16,0.18641263356008153,418,47,5,9.381440278603822,-4.381440278603822,44.556058300912426
DeMarcus Ware,2014,ED,DEN,16,0.17262961137419705,482,53,11,9.146082361649333,1.8539176383506675,52.700159581012116
Clay Matthews,2014,ED,GB,16,0.18707342987240635,372,48,11,9.105591892515758,1.8944081074842423,40.85401634415017
Rob Ninkovich,2014,ED,NE,16,0.172464069792168,508,51,8,9.08516028419814,-1.0851602841981407,55.91535912509619
Carlos Dunlap,2014,ED,CIN,16,0.15061422780794162,524,62,9,9.074574104575555,-0.07457410457555547,57.74375678256793
Cameron Heyward,2014,DI,PIT,16,0.17265772340269908,502,54,8,9.073565281128039,-1.0735652811280385,55.325551141853985
Cameron Jordan,2014,ED,NO,16,0.18283759212128342,561,49,8,9.051722296984021,-1.0517222969840212,61.97715546210711
Sheldon Richardson,2014,DI,NYJ,16,0.1751023738497954,434,52,9,9.000266646662697,-2.666466626966013e-4,48.220793565147034
Derrick Morgan,2014,ED,TEN,16,0.193488437957683,381,43,6,8.430981624581223,-2.4309816245812232,45.19046736967888
Olivier Vernon,2014,ED,MIA,16,0.1678079551486279,449,48,7,8.420253769866706,-1.4202537698667062,53.323808553944296
Gerald McCoy,2014,DI,TB,13,0.17391262515916164,382,45,9,8.13724046810149,0.8627595318985097,46.94466158367382
Aaron Donald,2014,DI,SL,16,0.18574682943255894,424,44,9,8.109674881604258,0.8903251183957419,52.2832303625129
Robert Ayers,2014,ED,NYG,12,0.1737812328083637,236,46,5,7.750731458110647,-2.7507314581106472,30.448739099719553
Tyrone Crawford,2014,DI,DAL,15,0.19158947866118434,364,41,4,7.661659280299281,-3.661659280299281,47.5092909620723
Paul Kruger,2014,ED,CLV,16,0.15660598181754343,454,51,12,7.575418715800243,4.424581284199757,59.93068067024212
Mike Daniels,2014,DI,GB,16,0.18533293786591143,353,41,6,7.512973888566984,-1.5129738885669841,46.98538890667312
Wallace Gilberry,2014,ED,CIN,16,0.14780141421772214,479,51,2,7.511512450374426,-5.511512450374426,63.76878200822569
Kroy Biermann,2014,ED,ATL,16,0.17177795644824062,367,42,6,7.483718898386442,-1.4837188983864422,49.03978957295263
Erik Walden,2014,ED,IND,15,0.194978079011002,279,35,7,7.364730512796055,-0.3647305127960552,37.88325988510289
Calais Campbell,2014,DI,ARZ,14,0.17030583641950647,474,44,7,7.286950893212999,-0.2869508932129987,65.04778294052721
Antonio Smith,2014,DI,OAK,16,0.1735694510204063,427,42,4,7.282780654583022,-3.2827806545830223,58.631451399170004
Malik Jackson,2014,ED,DEN,16,0.1701871509933727,388,44,4,7.282739881143635,-3.282739881143635,53.27665223971599
Tommy Kelly,2014,DI,ARZ,16,0.15837250200593386,424,41,1,7.280201307127404,-6.280201307127404,58.24014778065256
Tamba Hali,2014,ED,KC,16,0.17087701477769845,458,44,6,7.220178867538148,-1.2201788675381477,63.43333155625319
Ray McDonald,2014,DI,SF,14,0.1685418959819924,409,39,3,7.195550607297163,-4.195550607297163,56.840681460182395
Jonathan Babineaux,2014,DI,ATL,15,0.17055411203977053,417,41,2,7.193720179153595,-5.193720179153595,57.96722552656528
George Johnson,2014,ED,DET,16,0.1749218068356543,310,39,7,7.16413879765681,-0.16413879765681028,43.27107678335215
William Hayes,2014,ED,SL,16,0.18391945523032074,296,37,5,7.132763635176132,-2.132763635176132,41.498641359744255
Willie Young,2014,ED,CHI,15,0.18497664738077702,392,37,10,7.095792496303365,2.904207503696635,55.24400554331555
Cory Redding,2014,DI,IND,16,0.17736944663048468,413,37,4,7.089507644637419,-3.0895076446374192,58.25510327397668
Jason Jones,2014,ED,DET,16,0.1742228721863675,428,40,7,6.970807487881779,0.029192512118220826,61.39891264305399
Alex Okafor,2014,ED,ARZ,13,0.16398320199317082,337,40,8,6.902059653236867,1.0979403467631332,48.82600512471038
Brooks Reed,2014,ED,HST,16,0.17695600414897347,322,34,2,6.86758993582678,-4.86758993582678,46.88689962692638
Johnathan Hankins,2014,DI,NYG,16,0.19620758950596706,341,35,8,6.852735411651553,1.1472645883484471,49.76115076910825
Whitney Mercilus,2014,ED,HST,15,0.1805650703270333,380,40,5,6.840464538951844,-1.840464538951844,55.55178275337232
Jason Hatcher,2014,DI,WAS,13,0.18471475211607197,334,40,8,6.735213297280684,1.2647867027193156,49.59011470874295
Quinton Coples,2014,ED,NYJ,16,0.1812578906742356,310,38,7,6.682817894924597,0.31718210507540334,46.38761745033272
Vinny Curry,2014,DI,PHI,16,0.199543619140882,294,34,9,6.677935445960115,2.322064554039885,44.02558281360122
Aaron Lynch,2014,ED,SF,16,0.16519702217454585,305,40,6,6.660528022108061,-0.6605280221080614,45.792165273927836
Corey Liuget,2014,DI,SD,16,0.1708780881269038,434,38,5,6.650735191035306,-1.6507351910353059,65.25594352110119
Osi Umenyiora,2014,ED,ATL,16,0.17247810271605094,274,35,3,6.572853176296948,-3.572853176296948,41.686615028630186
Geno Atkins,2014,DI,CIN,16,0.15075229306146762,459,40,3,6.346685644458489,-3.346685644458489,72.32121231666308
Jason Babin,2014,ED,NYJ,16,0.17651942391535658,263,36,3,6.303138404066508,-3.303138404066508,41.72524592357419
Justin Tuck,2014,ED,OAK,15,0.17754686686514914,346,35,5,6.283900598929938,-1.2839005989299377,55.06134200450578
James Harrison,2014,ED,PIT,11,0.17505696752913347,210,34,6,6.244812453500702,-0.24481245350070235,33.627911416663714
Marcell Dareus,2014,DI,BUF,15,0.18706905840974783,410,32,10,6.165502732566996,3.8344972674330036,66.49903791856681
Damontre Moore,2014,ED,NYG,16,0.20525042515086533,221,31,6,6.0846780385806944,-0.08467803858069445,36.320738517095016
Jay Ratliff,2014,DI,CHI,11,0.1774398072310137,280,33,7,5.893858066262469,1.106141933737531,47.507082262935995
Mike Neal,2014,ED,GB,16,0.18808437186611304,386,31,5,5.872185958424042,-0.8721859584240423,65.73361312685564
Chandler Jones,2014,ED,NE,10,0.1801320733266915,305,32,7,5.8633232347943,1.1366767652057002,52.01828174678488
Sharrif Floyd,2014,DI,MIN,14,0.18961185696193225,330,30,5,5.858977690682151,-0.8589776906821509,56.323819174941875
Sen'Derrick Marks,2014,DI,JAX,16,0.15321447596643128,411,38,9,5.799118499233164,3.200881500766836,70.87284042468659
Tom Johnson,2014,DI,MIN,16,0.1884825653769265,301,30,6,5.77609756721443,0.22390243278556987,52.11130811025404
Justin Smith,2014,DI,SF,16,0.16619211501367637,406,34,5,5.764002488966529,-0.7640024889665291,70.43716597575494
Henry Melton,2014,DI,DAL,16,0.196138382920433,291,30,6,5.743062999762096,0.25693700023790367,50.66982549417524
Muhammad Wilkerson,2014,DI,NYJ,13,0.17008352774767907,409,34,6,5.621275017597677,0.3787249824023231,72.75929370464982
Bruce Irvin,2014,LB,SEA,15,0.1812891827875816,274,29,5,5.503864896761334,-0.5038648967613337,49.78319874116662
Jacquies Smith,2014,ED,TB,15,0.17476478546142452,299,28,7,5.4557619908774955,1.5442380091225045,54.80444354060052
Derek Wolfe,2014,ED,DEN,16,0.16915134232439885,461,31,4,5.452119051142291,-1.452119051142291,84.55427984526757
Aldon Smith,2014,ED,SF,7,0.17255430596326024,213,31,2,5.381757036529899,-3.3817570365298986,39.57815236812329
Linval Joseph,2014,DI,MIN,16,0.1850675825971841,356,29,5,5.354060777225628,-0.35406077722562834,66.49158737874328
Eugene Sims,2014,ED,SL,16,0.17903971088589743,303,28,3,5.338613345938255,-2.3386133459382554,56.75631111785416
Michael Johnson,2014,ED,TB,14,0.17027825601382593,352,28,4,5.286391496749919,-1.2863914967499186,66.58606352110132
Calvin Pace,2014,ED,NYJ,16,0.17673864105512294,275,30,5,5.199611439971929,-0.1996114399719291,52.888567381389684
Mychal Kendricks,2014,LB,PHI,12,0.2086597514551369,115,24,4,5.131443143365551,-1.1314431433655514,22.410849499264867
Akeem Ayers,2014,ED,NE,9,0.1634963743094487,219,31,4,5.087940864312824,-1.0879408643128237,43.042953100355675
Akiem Hicks,2014,DI,NO,15,0.17898902296247707,391,27,2,5.073758627648987,-3.0737586276489868,77.06318504575307
Jabaal Sheard,2014,ED,CLV,16,0.16165311126018697,327,30,2,5.0130103011975775,-3.0130103011975775,65.23026691604478
Kawann Short,2014,DI,CAR,16,0.16742107494788885,356,30,4,5.003847096030858,-1.0038470960308583,71.145259470935
Dont'a Hightower,2014,LB,NE,12,0.17004659580200032,149,30,6,4.988292644302799,1.011707355697201,29.869939601513767
Frostee Rucker,2014,DI,ARZ,15,0.16970164390368375,254,27,5,4.97348058376957,0.026519416230430082,51.07087395272081
Jared Odrick,2014,DI,MIA,16,0.17079817906667702,460,28,1,4.907257103266353,-3.9072571032663532,93.73872008740203
Chris Clemons,2014,ED,JAX,16,0.1531083108438686,458,33,8,4.8679240372083,3.1320759627917,94.08528080948813
George Selvie,2014,ED,DAL,16,0.19678997845647037,255,24,3,4.839192258834817,-1.8391922588348173,52.694744569086204
Timmy Jernigan,2014,DI,BLT,12,0.18384868499357163,188,23,4,4.832358948320821,-0.8323589483208211,38.904394729478334
Trent Murphy,2014,ED,WAS,15,0.18851288871679203,274,24,3,4.8266016999262975,-1.8266016999262975,56.76871990580536
Jonathan Newsome,2014,ED,IND,16,0.19070372083893028,189,25,7,4.788633644288736,2.211366355711264,39.46846095136445
Dwan Edwards,2014,DI,CAR,16,0.16990524804007387,383,27,4,4.742142650037726,-0.7421426500377262,80.76517900551832
Desmond Bryant,2014,DI,CLV,15,0.15830169733826385,412,29,6,4.710687251282274,1.2893127487177258,87.46069904934814
Dontari Poe,2014,DI,KC,16,0.16830801399245746,529,27,7,4.694154742443499,2.305845257556501,112.6933450269332
Melvin Ingram III,2014,ED,SD,9,0.17437980409975878,202,26,4,4.638421044731223,-0.6384210447312233,43.549302241427945
Mario Addison,2014,ED,CAR,16,0.1682484777567116,290,28,8,4.583292289450183,3.416707710549817,63.27329388691218
Bjoern Werner,2014,ED,IND,15,0.1851331209931126,360,27,5,4.579315680606299,0.4206843193937013,78.61436623044433
Jamie Collins Sr.,2014,LB,NE,13,0.17468444441260705,81,26,4,4.47488107679337,-0.47488107679336977,18.10103969467795
Jared Crick,2014,DI,HST,16,0.1780136340698712,405,27,4,4.401529693181758,-0.40152969318175824,92.01346537031661
Lamarr Houston,2014,ED,CHI,8,0.16992365971555085,244,26,1,4.401179322105677,-3.401179322105677,55.43968608015315
Arthur Moats,2014,ED,PIT,15,0.17743610817290964,147,22,4,4.328627349430575,-0.32862734943057514,33.95995731056351
Mathias Kiwanuka,2014,ED,NYG,11,0.16008428476004619,291,24,2,4.243901129633983,-2.243901129633983,68.56898667314086
Ryan Davis Sr.,2014,DI,JAX,16,0.1565474627883109,220,26,8,4.209598817619449,3.790401182380551,52.261512208522326
William Gholston,2014,ED,TB,15,0.16342712485494412,302,25,2,4.122899410824847,-2.1228994108248473,73.24942228934478
Allen Bailey,2014,DI,KC,14,0.1762037424398659,416,22,6,4.108214840914091,1.8917851590859094,101.26052704377035
Clinton McDonald,2014,DI,TB,13,0.16887378910284156,332,21,5,4.080259268871772,0.9197407311282282,81.367378424411
Chris Baker,2014,DI,WAS,15,0.1845986679092305,225,25,1,4.063657977129048,-3.063657977129048,55.368833023433055
Ricky Jean Francois,2014,DI,IND,16,0.1864280973555176,368,22,3,3.9581522456454685,-0.9581522456454685,92.97267441009942
C.J. Mosley,2014,LB,BLT,16,0.1674733865024061,105,23,2,3.9142581601483704,-1.9142581601483704,26.82500634961184
Derrick Shelby,2014,ED,MIA,15,0.172497348009731,231,21,3,3.907782135624709,-0.9077821356247089,59.112814374712244
Jordan Hill,2014,DI,SEA,13,0.181982525197211,249,21,6,3.8940222355551044,2.1059777644448956,63.94416491165832
Barkevious Mingo,2014,ED,CLV,15,0.1494713835135741,203,25,2,3.8412841854326385,-1.8412841854326385,52.846910095805995
Jarius Wynn,2014,ED,BUF,11,0.20205910857065393,166,18,2,3.792210323959636,-1.7922103239596359,43.77394337840184
Nick Fairley,2014,DI,DET,8,0.17594178002136857,169,22,2,3.7902649513426856,-1.7902649513426856,44.587911971729696
Vince Wilfork,2014,DI,NE,16,0.17338980109781085,428,20,1,3.7095447743075103,-2.7095447743075103,115.37803855727772
Sam Acho,2014,ED,ARZ,15,0.13866541347893768,174,24,1,3.7081794202045706,-2.7081794202045706,46.923295850231774
Randy Starks,2014,DI,MIA,15,0.1755208313310143,240,20,5,3.6629602883220995,1.3370397116779005,65.52077585038121
Datone Jones,2014,DI,GB,13,0.1884711642031264,213,19,2,3.638878111025104,-1.6388781110251038,58.53452451585306
Brian Cushing,2014,LB,HST,14,0.16296407944069422,102,19,1,3.603687282244043,-2.603687282244043,28.304342749874742
Ahmad Brooks,2014,ED,SF,13,0.1722261184901732,247,19,4,3.5449916584506482,0.45500834154935177,69.67576338612663
Brian Orakpo,2014,ED,WAS,7,0.16686068458032338,179,19,1,3.496051774705219,-2.496051774705219,51.200614732055264
Brett Keisel,2014,DI,PIT,12,0.16775430419943768,270,20,1,3.4930553236221935,-2.4930553236221935,77.29622779636313
Ricardo Mathews,2014,DI,SD,12,0.201515518830606,171,16,2,3.490489107520209,-1.490489107520209,48.9902689086131
O'Brien Schofield,2014,ED,SEA,16,0.1712507540940176,175,19,3,3.388822062002079,-0.3888220620020788,51.6403625797372
Corey Peters,2014,DI,ATL,15,0.1784516224413556,330,21,2,3.3562474659881243,-1.3562474659881243,98.32409658232504
Tyrunn Walker,2014,DI,NO,16,0.18642813602425712,210,18,3,3.3344491295388208,-0.3344491295388208,62.97891850851075
Alec Ogletree,2014,LB,SL,16,0.19565767606705742,126,16,2,3.226510950260661,-1.226510950260661,39.051471370280275
Anthony Barr,2014,LB,MIN,12,0.18380027888219022,103,17,3,3.180961354623244,-0.18096135462324403,32.38014817448149
James Laurinaitis,2014,LB,SL,16,0.19382577737676332,127,16,4,3.165498172379739,0.8345018276202611,40.12006739038005
Arthur Jones,2014,DI,IND,9,0.20882550904677566,186,13,2,3.1605372667202394,-1.1605372667202394,58.85075362298018
Nick Perry,2014,ED,GB,15,0.19213002168719306,197,16,3,3.1452870264139183,-0.14528702641391833,62.63339350132648
Earl Mitchell,2014,DI,MIA,16,0.16555510742940813,236,18,2,3.1072175997559364,-1.1072175997559364,75.95219595130291
Haloti Ngata,2014,DI,BLT,12,0.16136383524321884,306,18,2,3.101606243968982,-1.1016062439689822,98.65855815676522
Jaye Howard Jr.,2014,DI,KC,16,0.17170465157765158,205,17,2,3.06677686197459,-1.0667768619745899,66.84542411344779
Kendall Langford,2014,DI,SL,16,0.18141357888813361,232,15,1,3.063535993256054,-2.063535993256054,75.72948400499146
Robert Geathers,2014,ED,CIN,16,0.14997075660073378,369,21,1,3.062857130561219,-2.062857130561219,120.4757467523099
Kendall Reyes,2014,DI,SD,16,0.16342405398869836,319,20,1,3.0616946682770734,-2.0616946682770734,104.19066385202704
Sio Moore,2014,LB,OAK,11,0.15825215260228892,62,18,3,3.035655473283552,-0.03565547328355212,20.42392509481222
Jonathan Massaquoi,2014,ED,ATL,15,0.16602261150754574,124,18,2,3.0317003861430396,-1.0317003861430396,40.90113936283594
Thomas Davis Sr.,2014,LB,CAR,14,0.17133937347107128,84,17,2,3.030873396893688,-1.0308733968936878,27.714783496430687
Anthony Spencer,2014,ED,DAL,13,0.19716315098706802,225,16,1,3.0084691204255902,-2.0084691204255902,74.7888680234054
Tony Jerod-Eddie,2014,DI,SF,16,0.17194297435604783,224,17,0,2.9919477356271322,-2.9919477356271322,74.86761795090251
Stephon Tuitt,2014,DI,PIT,16,0.16669878165597773,247,18,2,2.9787608311347324,-0.9787608311347324,82.92038669848749
Bennie Logan,2014,DI,PHI,16,0.2031313992258605,281,16,0,2.9542064863353636,-2.9542064863353636,95.11860504665505
Brandon Williams,2014,DI,BLT,16,0.17170811993692348,249,15,1,2.914266521415741,-1.9142665214157408,85.44173917182998
Letroy Guion,2014,DI,GB,16,0.18312894236473068,241,15,4,2.9097972298549353,1.0902027701450647,82.82364060536781
Kony Ealy,2014,ED,CAR,15,0.16434956874738096,188,18,4,2.903039345840711,1.0969606541592891,64.75971476905897
Star Lotulelei,2014,DI,CAR,14,0.17026566578325228,257,18,2,2.897552169670186,-0.897552169670186,88.69555574878676
Larry Foote,2014,LB,ARZ,15,0.1611933157498803,187,19,2,2.892762981727546,-0.8927629817275462,64.64407944280467
Shaun Phillips,2014,ED,TEN,11,0.20206084372772934,176,15,2,2.886322724732747,-0.886322724732747,60.97724225079382
Cullen Jenkins,2014,DI,NYG,12,0.1779380367801596,220,18,1,2.866591999611094,-1.866591999611094,76.7461850273241
Sylvester Williams,2014,DI,DEN,16,0.1663015044233364,248,16,0,2.851637997497651,-2.851637997497651,86.96756047493518
Darryl Tapp,2014,ED,DET,16,0.17257693877813515,142,17,0,2.7643540330640097,-2.7643540330640097,51.368239487981654
Frank Kearse,2014,DI,WAS,15,0.18582414594458715,165,11,3,2.693724206858991,0.30627579314100917,61.25348674517714
Wesley Woodyard,2014,LB,TEN,16,0.17848081107825356,84,14,3,2.6809509008203003,0.3190490991796997,31.33216649894566
Sammie Lee Hill,2014,DI,TEN,15,0.19449032863662766,288,13,3,2.6734272415590996,0.3265727584409004,107.72688911183648
Benson Mayowa,2014,ED,OAK,14,0.1715641889896109,218,14,1,2.656262160076608,-1.6562621600766079,82.07021252514954
Kevin Williams,2014,DI,SEA,16,0.18327577521402252,192,13,2,2.649713907785903,-0.6497139077859031,72.46065299194316
Mike Martin,2014,DI,TEN,12,0.18823371610806158,170,14,0,2.641569436242467,-2.641569436242467,64.35568100826401
Terrance Knighton,2014,DI,DEN,16,0.1687793594797154,273,16,2,2.630505292923403,-0.6305052929234032,103.78234202167386
Ziggy Hood,2014,DI,JAX,16,0.14706669209590495,197,18,0,2.6095343193696183,-2.6095343193696183,75.49239668462725
Tim Jamison,2014,DI,HST,13,0.18636299024121786,291,14,3,2.5963069727625205,0.40369302723747946,112.08227804063185
Malliciah Goodman,2014,ED,ATL,16,0.17585183303450108,269,15,0,2.5853268626824164,-2.5853268626824164,104.0487390135644
Nigel Bradham,2014,LB,BUF,14,0.18192626282943636,45,14,2,2.578193379872632,-0.5781933798726322,17.454082518132555
Avery Williamson,2014,LB,TEN,14,0.18411758364559372,107,14,4,2.5576903945267473,1.4423096054732527,41.8346177586511
Jameel McClain,2014,LB,NYG,16,0.19578084880005722,71,14,3,2.5291744706373054,0.4708255293626946,28.072401024239863
D'Qwell Jackson,2014,LB,IND,15,0.17986337406536376,113,15,3,2.52817734004123,0.4718226599587698,44.69623163308519
Parys Haralson,2014,LB,NO,16,0.18556818226393926,158,13,3,2.5184672252699136,0.4815327747300864,62.73657183808161
John Simon,2014,ED,HST,10,0.16814313761555136,129,15,2,2.4809292296950276,-0.4809292296950276,51.99664644035717
Andre Branch,2014,ED,JAX,9,0.14614394466426653,211,17,3,2.473241389442612,0.5267586105573878,85.31314448346366
Demario Davis,2014,LB,NYJ,16,0.17847621283662754,104,14,3,2.4565373688648404,0.5434626311351596,42.3360138209736
Chris Jones,2014,DI,NE,15,0.17153022604455057,280,14,3,2.444637987589721,0.5553620124102792,114.53638592766231
Dan Williams,2014,DI,ARZ,16,0.16512635338123138,187,15,1,2.4251760019377757,-1.4251760019377757,77.10780572238154
Tyson Jackson,2014,DI,ATL,16,0.1744387691732182,205,14,1,2.4119873216306895,-1.4119873216306895,84.99215487642124
Luke Kuechly,2014,LB,CAR,14,0.17081699301837064,54,14,3,2.3939713405565612,0.6060286594434388,22.55666101142457
Dion Jordan,2014,ED,MIA,10,0.1941589324646618,104,12,1,2.384130202961873,-1.384130202961873,43.62177865571177
DeAndre Levy,2014,LB,DET,15,0.17698861281383546,69,12,3,2.366961015527352,0.6330389844726478,29.151303949392254
C.J. Mosley,2014,DI,DET,15,0.1785325113976668,270,14,3,2.365455014385342,0.6345449856146579,114.14294432065488
Koa Misi,2014,LB,MIA,11,0.18877989321268743,48,12,1,2.302650000005385,-1.302650000005385,20.845547521285365
Leger Douzable,2014,DI,NYJ,16,0.18178039034756524,166,13,3,2.2986334256702277,0.7013665743297723,72.21682158893965
Karl Klug,2014,DI,TEN,16,0.1885079886949128,174,11,2,2.2944392248268333,-0.29443922482683327,75.83552360735648
Jelani Jenkins,2014,LB,MIA,15,0.1809984347745703,52,11,3,2.2847560031688325,0.7152439968311675,22.759541906391238
Keenan Robinson,2014,LB,WAS,13,0.1912432990073359,64,9,2,2.270947418974039,-0.27094741897403907,28.182070384048654
John Jenkins,2014,DI,NO,12,0.1789826732818998,184,12,1,2.2587937106001177,-1.2587937106001177,81.45940868195298
Terrell McClain,2014,DI,DAL,13,0.2186482207106957,184,11,1,2.254603371939687,-1.254603371939687,81.61080671218042
Dan Skuta,2014,ED,SF,13,0.17737936107094374,104,12,4,2.2454677302700303,1.7545322697299697,46.315517519146624
Billy Winn,2014,DI,CLV,13,0.14878862679236213,267,16,1,2.242395335270378,-1.2423953352703778,119.0691024907106
Nick Hayden,2014,DI,DAL,16,0.20349919825634358,282,11,0,2.2243018951562794,-2.2243018951562794,126.78135131480732
A.J. Hawk,2014,LB,GB,15,0.19620688954763843,73,11,1,2.2207478992021947,-1.2207478992021947,32.87180864889045
Jerrell Freeman,2014,LB,IND,12,0.19010381126581538,85,12,2,2.2073099003542236,-0.2073099003542236,38.50841242834068
Shea McClellin,2014,LB,CHI,12,0.19643464424242615,62,10,1,2.200231051739625,-1.200231051739625,28.178858738939873
Akeem Spence,2014,DI,TB,16,0.17288372437673646,219,14,3,2.1843985547827525,0.8156014452172475,100.2564296339138
Perry Riley,2014,LB,WAS,12,0.19322437593603767,56,9,3,2.1533476875055997,0.8466523124944003,26.006018593713225
Quinton Dial,2014,DI,SF,12,0.15978401355982597,130,14,2,2.132087285242372,-0.1320872852423718,60.97311348358885
Demarcus Lawrence,2014,ED,DAL,7,0.21818064265412163,130,10,0,2.1314616036146106,-2.1314616036146106,60.991011885713185
Brandon Marshall,2014,LB,DEN,14,0.17011506624183864,43,11,2,2.126639074353125,-0.12663907435312494,20.219698075979167
David Bass,2014,ED,CHI,8,0.19513096269590022,72,10,3,2.115760912727554,0.8842390872724462,34.030310120050615
David Harris,2014,LB,NYJ,16,0.18221772413068962,116,12,6,2.1136011365164884,3.8863988634835116,54.88263513672419
Andre Fluellen,2014,DI,DET,8,0.17405736321769447,94,11,2,2.0819789579707058,-0.08197895797070576,45.14935160133478
Kerry Wynn,2014,ED,NYG,5,0.239597450763208,125,8,2,2.062967334308177,-0.06296733430817714,60.59233121203015
Daryl Smith,2014,LB,BLT,15,0.17631744552882855,64,12,1,2.0532304872570726,-1.0532304872570726,31.17039241195864
Ropati Pitoitua,2014,DI,TEN,12,0.1864612223348344,170,10,2,2.022362852082514,-0.022362852082514095,84.06008833921355
Corbin Bryant,2014,DI,BUF,16,0.19190316098291407,191,10,2,2.0221942044579806,-0.022194204457980593,94.45185807522118
Devon Kennard,2014,LB,NYG,8,0.23016141178378108,38,8,5,2.021848868324463,2.978151131675537,18.79467876918574
Brandon Deaderick,2014,DI,NO,13,0.18926487351181495,187,10,0,2.0189246670032093,-2.0189246670032093,92.6235649384449
Josh Mauga,2014,LB,KC,16,0.16024427722899934,85,12,1,2.017908237712512,-1.0179082377125122,42.122827198701295
Wes Horton,2014,ED,CAR,16,0.16426503226532935,226,14,3,1.985658573765456,1.014341426234544,113.81614290891426
Rolando McClain,2014,LB,DAL,12,0.1792274795732446,37,10,0,1.9764356355723862,-1.9764356355723862,18.7205691569534
Larry English,2014,ED,TB,12,0.16444912123058267,136,11,1,1.9731385318062606,-0.9731385318062606,68.92572305883773
