player,season,position,team_name,player_game_count,qb_sack_rate,pass_rush_snaps,pressures,sacks,expected_sacks,sacks_over_expected,snaps_per_xsack
Everson Griffen,2017,ED,MIN,15,0.18448753162770526,484,61,12,10.864300668926157,1.1356993310738428,44.549577073499684
Michael Bennett,2017,ED,SEA,16,0,537,70,10,10.802779130848284,-0.8027791308482843,49.70943064702205
Brian Orakpo,2017,ED,TEN,16,0.17878468907053977,443,58,9,10.795381905254565,-1.7953819052545654,41.03606559619473
Jabaal Sheard,2017,ED,IND,16,0,439,66,5,10.611478022460313,-5.611478022460313,41.3702972451915
Carl Lawson,2017,ED,CIN,16,0.1800652699814113,361,59,10,10.552414703952909,-0.552414703952909,34.210179388113914
Malik Jackson,2017,DI,JAX,16,0.1845934944267474,447,51,9,10.09647498193266,-1.0964749819326602,44.27287749436245
Ryan Kerrigan,2017,ED,WAS,16,0.16492522183872613,404,64,18,9.99794475855526,8.00205524144474,40.40830488229058
Trey Flowers,2017,ED,NE,14,0.1733231054359487,442,59,6,9.969120130564004,-3.9691201305640043,44.33691180477266
Brandon Graham,2017,ED,PHI,15,0.16792430272202213,435,60,11,9.968902550766831,1.0310974492331688,43.63569588374989
Jurrell Casey,2017,DI,TEN,16,0.18192158563217292,543,53,7,9.721337484123415,-2.7213374841234153,55.85651160519945
Adrian Clayborn,2017,ED,ATL,16,0.1727460205649402,394,54,9,9.534531168300692,-0.5345311683006919,41.32347915647134
Derrick Morgan,2017,ED,TEN,14,0.17369910921680107,394,52,9,9.350806142293449,-0.35080614229344853,42.13540458484626
Elvis Dumervil,2017,ED,SF,16,0.18062538738072448,266,50,7,9.244693138235547,-2.2446931382355473,28.77326440396799
Mario Addison,2017,ED,CAR,16,0,404,57,11,9.02100988967081,1.9789901103291907,44.784342877462755
DeForest Buckner,2017,DI,SF,16,0.17454990530403872,475,52,4,8.884006548226596,-4.884006548226596,53.46686738933329
Akiem Hicks,2017,DI,CHI,16,0.17494496400114598,505,49,9,8.716987695732668,0.2830123042673325,57.93285681098515
Frank Clark,2017,ED,SEA,16,0,442,56,10,8.634034217175826,1.3659657828241745,51.19275519208879
Fletcher Cox,2017,DI,PHI,14,0.17284137500435456,391,51,6,8.619949840852216,-2.6199498408522164,45.35989271619051
Kawann Short,2017,DI,CAR,16,0,442,51,10,8.449873067717006,1.5501269322829945,52.30847806325924
Justin Houston,2017,ED,KC,15,0.15751957635149172,412,54,10,8.400776604678379,1.599223395321621,49.043084870338994
Chris Long,2017,ED,PHI,16,0.16572939297970393,342,51,5,8.350505344186484,-3.350505344186484,40.95560518838492
Jason Pierre-Paul,2017,ED,NYG,16,0.16253864639518523,551,54,9,8.329987320524303,0.6700126794756969,66.14655926815014
Leonard Williams,2017,DI,NYJ,16,0.16948236243078113,464,46,3,7.924338827532223,-4.924338827532223,58.55378096502944
Sheldon Rankins,2017,DI,NO,16,0.18765882942842185,478,44,2,7.880604231227958,-5.880604231227958,60.65524748798582
Matt Ioannidis,2017,DI,WAS,14,0.168053835134058,346,46,5,7.79878542496518,-2.79878542496518,44.36588278123382
Vinny Curry,2017,ED,PHI,16,0.16602944511922027,333,47,3,7.795701668760114,-4.795701668760114,42.71584703330018
Jerry Hughes,2017,ED,BUF,16,0.16698151555338925,427,45,4,7.78725464008464,-3.7872546400846403,54.833188297456125
Za'Darius Smith,2017,ED,BLT,14,0.20564047736458674,328,40,5,7.768112940893066,-2.768112940893066,42.223896909806165
Stephon Tuitt,2017,DI,PIT,12,0.19148733960458245,329,40,3,7.7196972552460545,-4.7196972552460545,42.618251612966084
Robert Ayers,2017,ED,TB,12,0,342,45,2,7.623791725091903,-5.623791725091903,44.859567565885634
T.J. Watt,2017,ED,PIT,15,0.19481392550695617,281,39,7,7.559204056712167,-0.5592040567121668,37.17322589677773
Ndamukong Suh,2017,DI,MIA,16,0,495,43,5,7.531276771871729,-2.5312767718717293,65.72590743826547
Bud Dupree,2017,ED,PIT,15,0.1870696952915752,337,40,6,7.431271254995738,-1.431271254995738,45.3489030929195
Gerald McCoy,2017,DI,TB,15,0,450,47,6,7.332811516366874,-1.3328115163668741,61.36800311798518
Brian Robison,2017,ED,MIN,15,0.18655028763233325,369,37,5,7.126721756939387,-2.1267217569393866,51.77696177638753
Shaquil Barrett,2017,ED,DEN,16,0.1705379848450648,306,42,4,6.914254860127938,-2.9142548601279383,44.25639583588302
Leonard Floyd,2017,ED,CHI,10,0.1800742569802089,261,36,7,6.875282671018187,0.12471732898181287,37.962075523121364
Dante Fowler Jr.,2017,ED,JAX,16,0.1874648492837004,333,37,9,6.865450432599195,2.1345495674008053,48.50373668402254
Anthony Zettel,2017,ED,DET,16,0.17923175402646185,397,43,7,6.861587304312516,0.13841269568748427,57.858332539248615
Preston Smith,2017,ED,WAS,16,0.16368294188065804,340,38,7,6.80265273799948,0.19734726200051966,49.980502179799196
Grady Jarrett,2017,DI,ATL,16,0.17217791420329598,469,39,5,6.7985264413544115,-1.7985264413544115,68.98553738750557
Bruce Irvin,2017,ED,OAK,16,0.17348157077366955,383,40,9,6.774588267408938,2.225411732591062,56.534801065701544
Clay Matthews,2017,ED,GB,14,0.1722362045128641,342,39,10,6.760558868790858,3.2394411312091416,50.58753375831006
Charles Harris,2017,ED,MIA,16,0,288,34,2,6.724324217717738,-4.724324217717738,42.82958267258391
Tyrone Crawford,2017,ED,DAL,16,0.1729580376213713,369,37,4,6.7150720081426565,-2.7150720081426565,54.951011627656825
Myles Garrett,2017,ED,CLV,11,0.18049276320668314,290,37,7,6.670966789997163,0.32903321000283725,43.47195978172803
Chris Jones,2017,DI,KC,16,0.1706758144842008,398,38,6,6.641511332980377,-0.641511332980377,59.92611922885895
Dontari Poe,2017,DI,ATL,16,0.17162306979824354,438,37,2,6.502547809851869,-4.502547809851869,67.35821293561206
Matthew Judon,2017,ED,BLT,16,0.19571058332242683,307,33,9,6.4222248881594215,2.5777751118405785,47.8027483226276
Olivier Vernon,2017,ED,NYG,12,0.1621043887450663,363,38,9,6.346820845800693,2.6531791541993073,57.19398874165089
Robert Quinn,2017,ED,LA,15,0,374,38,9,6.29634126067824,2.70365873932176,59.39957580376017
Takkarist McKinley,2017,ED,ATL,16,0.17904313972775798,268,34,6,6.249038603806905,-0.24903860380690457,42.88659696176862
Ezekiel Ansah,2017,ED,DET,14,0.1738034840396545,297,37,11,6.237010775845414,4.762989224154586,47.61896534638298
Andre Branch,2017,ED,MIA,14,0,309,30,3,6.1285102371601425,-3.1285102371601425,50.42008384458306
Derek Barnett,2017,ED,PHI,15,0.16838756504808225,304,37,6,6.119465844601654,-0.11946584460165433,49.677538484535624
Deatrich Wise Jr.,2017,ED,NE,16,0.17026408772399632,393,37,6,6.001348112274438,-0.0013481122744378737,65.48528641359846
Tom Johnson,2017,DI,MIN,16,0.1852182416691397,444,31,2,5.870020004825805,-3.870020004825805,75.63858379272693
Sheldon Richardson,2017,DI,SEA,15,0,362,36,1,5.778245626214924,-4.778245626214924,62.64877324661782
Nick Perry,2017,ED,GB,12,0.1622644712726689,320,35,6,5.768974641014051,0.23102535898594923,55.46912924958732
Mike Daniels,2017,DI,GB,14,0.16592817786813385,340,32,6,5.695455135735337,0.3045448642646633,59.69672166614351
Erik Walden,2017,ED,TEN,16,0.18056186025854726,274,28,4,5.578605015430257,-1.5786050154302567,49.11622157190267
Margus Hunt,2017,DI,IND,16,0,324,33,1,5.537371459182683,-4.537371459182683,58.5115162290056
Kyle Williams,2017,DI,BUF,16,0.1669081090060814,443,34,3,5.530247330528579,-2.530247330528579,80.10491638493467
Alex Okafor,2017,ED,NO,10,0.20008125906435523,284,30,5,5.5260493246028934,-0.5260493246028934,51.39295422782143
Linval Joseph,2017,DI,MIN,16,0.18436462121720298,351,30,4,5.511896932474148,-1.5118969324741478,63.680436027755185
Michael Brockers,2017,DI,LA,16,0,447,32,5,5.499843296902467,-0.4998432969024673,81.27504291835953
Solomon Thomas,2017,ED,SF,14,0.18533926606203333,366,30,3,5.432262345717968,-2.4322623457179677,67.37524381319746
Julius Peppers,2017,ED,CAR,16,0,325,31,13,5.355652085438125,7.644347914561875,60.68355352724765
Junior Galette,2017,ED,WAS,16,0.16447782809664332,240,37,3,5.3346061335539,-2.3346061335539003,44.98926331045037
Carl Nassib,2017,ED,CLV,16,0.17703883142389956,329,27,3,5.275751325655302,-2.2757513256553024,62.360786112134434
Denico Autry,2017,DI,OAK,16,0.16961003950008763,359,31,6,5.259054795071604,0.740945204928396,68.26321724893
Jordan Jenkins,2017,ED,NYJ,16,0.16781423272664045,296,30,4,5.1058663311023125,-1.1058663311023125,57.97253214345236
Cornelius Washington,2017,ED,DET,15,0.18039783232759618,281,30,2,5.071244988918536,-3.0712449889185356,55.41045652774201
Maliek Collins,2017,DI,DAL,16,0.17086417929703476,407,30,2,5.050342108907862,-3.050342108907862,80.58859998456894
Sam Acho,2017,ED,CHI,15,0.17020919301130752,233,29,4,5.045110081444966,-1.0451100814449656,46.18333321545021
David Irving,2017,DI,DAL,8,0.1666909274276369,215,30,7,5.028417095176035,1.9715829048239648,42.75699408592383
Akeem Spence,2017,DI,DET,16,0.1787812179162423,362,29,4,4.937249891253622,-0.9372498912536216,73.32016972470564
Kenny Clark,2017,DI,GB,15,0.16661180304416792,326,31,5,4.897349190523846,0.10265080947615424,66.56662355847436
Matt Longacre,2017,ED,LA,14,0,205,26,6,4.84013896628807,1.1598610337119304,42.35415582648357
Vic Beasley Jr.,2017,ED,ATL,14,0.16455177710695668,281,28,6,4.823269414715572,1.176730585284428,58.25923784034995
Kony Ealy,2017,ED,NYJ,15,0.16430306366671227,290,28,1,4.80736187123517,-3.8073618712351696,60.324146125802145
A'Shawn Robinson,2017,DI,DET,16,0.17955139400114614,410,27,1,4.771318697971313,-3.7713186979713127,85.93012245740897
Willie Henry,2017,DI,BLT,14,0.19756772464219224,361,24,5,4.555694503172735,0.4443054968272646,79.24148551852802
Connor Barwin,2017,ED,LA,14,0,320,30,5,4.508871403982841,0.49112859601715897,70.97119685368116
Allen Bailey,2017,DI,KC,14,0.15118317408741425,356,30,2,4.402724026164903,-2.402724026164903,80.85903133703845
Lorenzo Alexander,2017,ED,BUF,15,0.16143422160089566,183,28,3,4.372208015217091,-1.3722080152170912,41.85528212817971
Kyler Fackrell,2017,ED,GB,16,0.16422248958562427,230,27,3,4.357318328705953,-1.3573183287059534,52.78475948951518
Adam Butler,2017,DI,NE,16,0.1666106893658451,320,24,2,4.342520203501524,-2.3425202035015236,73.68992773872945
Corey Liuget,2017,DI,LAC,12,0,243,26,2,4.3408115103766995,-2.3408115103766995,55.980315989097676
Demario Davis,2017,LB,NYJ,15,0.16067470769991768,134,25,4,4.324871370392087,-0.3248713703920867,30.983580440648286
Muhammad Wilkerson,2017,DI,NYJ,13,0.17399572304619387,363,25,3,4.307342298625583,-1.3073422986255832,84.27470463998846
Chris Smith,2017,ED,CIN,16,0.1708344349981007,251,25,4,4.2780580422964425,-0.2780580422964425,58.67148073223998
Michael Johnson,2017,ED,CIN,15,0.17661195397039833,334,23,5,4.273627849699798,0.7263721503002021,78.15374004160468
Ryan Davis Sr.,2017,ED,BUF,16,0.16411491289689847,254,26,4,4.2354968373218025,-0.2354968373218025,59.96935182711877
Brooks Reed,2017,ED,ATL,16,0.1754309435988801,181,22,4,4.017702150369621,-0.01770215036962064,45.050626757722284
Emmanuel Ogbah,2017,ED,CLV,10,0.17375483568417496,254,21,4,3.9740788908692624,0.02592110913073764,63.91418161918819
Benson Mayowa,2017,ED,DAL,14,0.17165294880196616,207,22,1,3.8958468363363825,-2.8958468363363825,53.13350567823165
Jordan Phillips,2017,DI,MIA,13,0,214,25,3,3.779542717453978,-0.7795427174539782,56.620606247349755
Wesley Woodyard,2017,LB,TEN,16,0.18241132191882442,112,21,5,3.7707221751854747,1.2292778248145253,29.70253304182797
Jarran Reed,2017,DI,SEA,14,0,291,23,1,3.7686943997248825,-2.7686943997248825,77.21506950026068
Timmy Jernigan,2017,DI,PHI,15,0.16590517156917284,291,23,3,3.6815703464310747,-0.6815703464310747,79.04235764015654
Taco Charlton,2017,ED,DAL,16,0.17648559701808672,222,21,3,3.615799050866516,-0.6157990508665159,61.397217289162775
D.J. Reader,2017,DI,HST,14,0.18211151557266095,225,20,1,3.6088949449626853,-2.6088949449626853,62.34595449060001
Javon Hargrave,2017,DI,PIT,16,0.18458351208420465,216,20,3,3.5509037648316415,-0.5509037648316415,60.82958432703151
Frank Zombo,2017,ED,KC,15,0.16321254615138636,261,20,2,3.5298509248507015,-1.5298509248507015,73.94079964185435
Mario Edwards Jr.,2017,DI,OAK,14,0.18193277727378634,264,19,4,3.51826813675744,0.48173186324256,75.03691865944923
DaQuan Jones,2017,DI,TEN,12,0.18910980882546322,253,17,3,3.512376206237911,-0.5123762062379109,72.03100839559184
Charles Johnson,2017,ED,CAR,12,0,228,20,1,3.501207928510833,-2.501207928510833,65.12038263805005
Lawrence Guy,2017,DI,NE,16,0.1695335580788259,282,21,1,3.414736275694181,-2.414736275694181,82.58324427782415
David Onyemata,2017,DI,NO,16,0.18319790666855393,319,21,3,3.3979333090874557,-0.3979333090874557,93.88059475648456
Kyle Van Noy,2017,LB,NE,13,0.16291331931607791,180,18,6,3.384597268317222,2.615402731682778,53.18210284129127
Malcom Brown,2017,DI,NE,13,0.18070382459446643,277,18,3,3.336145781779164,-0.3361457817791642,83.02994476826372
David Bass,2017,ED,NYJ,12,0.16720322065631305,143,19,4,3.302858918534161,0.6971410814658392,43.29582447422995
Trey Hendrickson,2017,ED,NO,12,0.17646034941135752,182,18,2,3.2916213273155055,-1.2916213273155055,55.29190083004803
Michael Pierce,2017,DI,BLT,16,0.19007822286810483,275,19,2,3.2561049573496144,-1.2561049573496144,84.45673699162417
Barkevious Mingo,2017,ED,IND,16,0,132,21,2,3.2315879535709953,-1.2315879535709953,40.84679170007931
Bobby Wagner,2017,LB,SEA,15,0,52,18,2,3.2201320037335472,-1.2201320037335472,16.14840631989905
Shaq Lawson,2017,ED,BUF,11,0.1810022724498689,229,18,4,3.216953495981281,0.7830465040187189,71.1853622646625
Cassius Marsh,2017,ED,SF,6,0.19211458862780392,135,16,2,3.179942767427997,-1.1799427674279972,42.45359425421067
Shelby Harris,2017,DI,DEN,16,0.17075676483315005,283,19,6,3.177184710751893,2.822815289248107,89.07256762324874
Pernell McPhee,2017,ED,CHI,13,0.18704801993897674,185,17,4,3.172903348929698,0.8270966510703022,58.30621977893063
Benardrick McKinney,2017,LB,HST,16,0.1844884883363695,213,18,3,3.1437312175017347,-0.14373121750173468,67.75388392436017
Ryan Russell,2017,ED,TB,14,0,293,22,2,3.135529555100225,-1.135529555100225,93.44514055796692
Star Lotulelei,2017,DI,CAR,16,0,361,18,3,3.1346366456305153,-0.13463664563051525,115.16486304822956
Eddie Goldman,2017,DI,CHI,15,0.1732567525919688,302,17,1,3.132359188388983,-2.132359188388983,96.41295325244066
Thomas Davis Sr.,2017,LB,CAR,15,0,105,19,2,3.108656410457763,-1.1086564104577632,33.77665014595109
Ethan Westbrooks,2017,DI,LA,16,0,163,15,3,3.1056410387705697,-0.10564103877056974,52.48513848352764
Kareem Martin,2017,ED,ARZ,15,0,219,19,1,3.0485669029679054,-2.0485669029679054,71.83703260269424
Josh Martin,2017,ED,NYJ,14,0.16980350048767198,186,18,1,3.039299455876087,-2.039299455876087,61.198313196941946
Ahmad Brooks,2017,ED,GB,12,0.1731212197250608,199,16,2,3.0314717281879626,-1.0314717281879626,65.6446827953598
Vince Williams,2017,LB,PIT,15,0.18166336946751152,73,18,7,3.0308504901064226,3.9691495098935774,24.08564864492433
John Simon,2017,ED,IND,9,0,177,19,2,3.0186492029752996,-1.0186492029752996,58.635498230646284
J.J. Watt,2017,DI,HST,5,0.2027895061794436,119,15,0,3.016140630209622,-3.016140630209622,39.45439374016506
Dean Lowry,2017,DI,GB,16,0.1627356993752074,227,19,3,2.9717679015384877,0.02823209846151231,76.385507725042
Nate Orchard,2017,ED,CLV,16,0.17606260083695946,223,16,2,2.968267493886512,-0.9682674938865121,75.12799990543107
Lamarr Houston,2017,ED,CHI,5,0.16406899996909705,130,17,4,2.9650205444582585,1.0349794555417415,43.84455286253419
Clinton McDonald,2017,DI,TB,14,0,257,19,5,2.9480135371134515,2.0519864628865485,87.1773473101625
Kyle Love,2017,DI,CAR,16,0,238,18,4,2.9398230800329634,1.0601769199670366,80.95725270560546
Shane Ray,2017,ED,DEN,8,0.18188729926048405,162,16,1,2.9385131266688393,-1.9385131266688393,55.12992218062563
Markus Golden,2017,ED,ARZ,4,0,123,16,0,2.8906841817186644,-2.8906841817186644,42.55048018662143
Beau Allen,2017,DI,PHI,15,0.1609550345667771,264,21,1,2.883356649223011,-1.883356649223011,91.55995324794145
Wes Horton,2017,ED,CAR,16,0,203,21,6,2.8687230285556464,3.1312769714443536,70.76319253525394
Christian Kirksey,2017,LB,CLV,16,0.1805489252990858,131,16,4,2.857739843494515,1.1422601565054848,45.840421862827775
Brandon Williams,2017,DI,BLT,12,0.18325230093839542,258,15,0,2.8086875368217106,-2.8086875368217106,91.85785055035024
Johnathan Hankins,2017,DI,IND,15,0,310,20,2,2.7920431017132525,-0.7920431017132525,111.02980459355298
Eddie Yarbrough,2017,ED,BUF,16,0.1580697710483316,224,17,1,2.774188499712029,-1.7741884997120292,80.74433299080145
Olsen Pierre,2017,DI,ARZ,14,0,212,19,7,2.7734709762547247,4.226529023745275,76.43851398303914
Anthony Lanier II,2017,DI,WAS,11,0.17160560488711915,217,17,5,2.7668598384326586,2.2331401615673414,78.42825899085797
Derrick Shelby,2017,ED,ATL,16,0.1731977726390503,170,16,1,2.7233802148181825,-1.7233802148181825,62.422426025941256
Alec Ogletree,2017,LB,LA,15,0,89,20,2,2.722849593420364,-0.722849593420364,32.686344561618185
Joe Schobert,2017,LB,CLV,16,0.17788823303510043,128,15,4,2.6905635167005486,1.3094364832994514,47.57367711466148
Jonathan Allen,2017,DI,WAS,5,0.1637016473724947,106,16,3,2.686295936106577,0.313704063893423,39.4595392768351
Damon Harrison Sr.,2017,DI,NYG,16,0.16053593121745183,304,18,1,2.681400819039019,-1.6814008190390188,113.3735761701415
Arik Armstead,2017,ED,SF,6,0.18011027162444634,146,15,1,2.6518781962094526,-1.6518781962094526,55.055318984367304
Frostee Rucker,2017,DI,ARZ,16,0,338,18,2,2.6011376541518483,-0.6011376541518483,129.9431421710788
Dont'a Hightower,2017,ED,NE,5,0.19257688573222606,70,13,2,2.585752327914554,-0.585752327914554,27.071424917349294
Haason Reddick,2017,ED,ARZ,16,0,206,16,2,2.5804527876809202,-0.5804527876809202,79.83095098017056
Derek Wolfe,2017,DI,DEN,11,0.17615407408787292,265,15,2,2.5631233786674903,-0.5631233786674903,103.38948261545158
Aaron Lynch,2017,ED,SF,7,0.18775698395162935,86,13,1,2.5278213343615556,-1.5278213343615556,34.02139179338826
Steve McLendon,2017,DI,NYJ,16,0.16687489101785885,228,15,2,2.5266074780509515,-0.5266074780509515,90.23958093240559
Darius Philon,2017,DI,LAC,16,0,268,15,5,2.507980444903379,2.492019555096621,106.8588874146205
Samson Ebukam,2017,ED,LA,16,0,130,13,2,2.4857403567040333,-0.48574035670403326,52.29830205290365
Henry Anderson,2017,DI,IND,9,0,222,18,2,2.4824276090707316,-0.48242760907073157,89.4285896550688
William Hayes,2017,ED,MIA,10,0,122,18,1,2.46517120735193,-1.46517120735193,49.489463302247295
Vernon Butler,2017,DI,CAR,14,0.17050492038102358,178,14,1,2.427468041766408,-1.4274680417664078,73.32743292079506
Chris Baker,2017,DI,TB,15,0,209,14,1,2.3592051482039635,-1.3592051482039635,88.58915900514602
Stacy McGee,2017,DI,WAS,16,0.16066511347278217,181,13,0,2.3299482122910335,-2.3299482122910335,77.6841300785922
Tyson Alualu,2017,DI,PIT,16,0.1806883067677088,244,13,4,2.2924973548507523,1.7075026451492477,106.43414679790767
Zach Brown,2017,LB,WAS,12,0.14859684767703762,62,15,2,2.2880294565513317,-0.2880294565513317,27.097553234061277
Eddie Vanderdoes,2017,DI,OAK,16,0.17609423135633293,209,12,0,2.286051758688489,-2.286051758688489,91.42400175571859
Branden Jackson,2017,ED,SEA,12,0.1504916430233429,143,15,1,2.2743811748625973,-1.2743811748625973,62.87424534660031
Abry Jones,2017,DI,JAX,15,0.1832598072751542,218,11,0,2.268481182236744,-2.268481182236744,96.09954083244806
Devon Kennard,2017,ED,NYG,15,0.16244548363773936,180,14,4,2.2625134417470365,1.7374865582529635,79.55753839014105
Rodney Gunter,2017,DI,ARZ,16,0,157,13,1,2.2599392807978433,-1.2599392807978433,69.47089301645887
Larry Ogunjobi,2017,DI,CLV,13,0.18656833011065652,135,12,1,2.252587202665396,-1.2525872026653961,59.93108716957102
Ziggy Hood,2017,DI,WAS,15,0.1591662907920468,244,14,0,2.2329560007723686,-2.2329560007723686,109.27219341339533
Dalvin Tomlinson,2017,DI,NYG,16,0.1606674419731498,260,13,1,2.232403550190501,-1.2324035501905009,116.46639783287078
Chris McCain,2017,ED,LAC,15,0,154,13,5,2.2288158530166613,2.7711841469833387,69.0949859278701
Mychal Kendricks,2017,LB,PHI,15,0.16387373444408104,49,13,1,2.2218573057437605,-1.2218573057437605,22.05362147844926
Eric Lee,2017,ED,NE,6,0.18070607389709528,148,13,4,2.203653631576658,1.7963463684233418,67.16118988904338
Tarell Basham,2017,ED,IND,15,0,107,12,2,2.2015889668012854,-0.20158896680128535,48.60126100443788
Dee Ford,2017,ED,KC,6,0.14970016405875508,158,15,2,2.2004348724046308,-0.20043487240463076,71.80398837586951
Will Clarke,2017,ED,TB,15,0,160,14,3,2.1991824481637425,0.8008175518362575,72.75430928143122
C.J. Mosley,2017,LB,BLT,16,0.19690409688335414,76,11,2,2.1956178720935715,-0.1956178720935715,34.614402153473215
Trevon Coley,2017,DI,CLV,15,0.18303742432945355,346,12,2,2.177574697343871,-0.177574697343871,158.89236792751066
Carlos Watkins,2017,DI,HST,12,0.17026786665645863,171,12,0,2.1756477602366497,-2.1756477602366497,78.59728174996488
Mason Foster,2017,LB,WAS,5,0.1646837216551119,36,13,2,2.164361577172173,-0.16436157717217315,16.633080340963858
Jonathan Bullard,2017,DI,CHI,16,0.17423852070257645,211,12,2,2.1638381707504433,-0.16383817075044327,97.51191325311673
Shaq Thompson,2017,LB,CAR,13,0,61,14,2,2.1577655299303102,-0.15776552993031023,28.26998538713802
Cassius Marsh,2017,ED,NE,8,0.16409760728467301,135,13,1,2.0885280495864644,-1.0885280495864644,64.63882542862207
Nick Vigil,2017,LB,CIN,11,0.16608678583927625,48,11,1,2.08324673073167,-1.0832467307316702,23.040957795307143
James Burgess,2017,LB,CLV,14,0.19005053395601298,102,11,2,2.072188289992383,-0.07218828999238314,49.223326129487454
Danny Trevathan,2017,LB,CHI,12,0.16855631229322643,51,13,1,2.062104147478077,-1.062104147478077,24.73201950656675
Noah Spence,2017,ED,TB,6,0.17181133197068568,167,12,1,2.060918944154662,-1.060918944154662,81.03181373224713
Corey Peters,2017,DI,ARZ,12,0,251,13,1,2.0585650000478934,-1.0585650000478934,121.92959658507765
Whitney Mercilus,2017,ED,HST,5,0.1949565996106475,95,10,1,2.0572306773342266,-1.0572306773342266,46.17858417467391
Dawuane Smoot,2017,ED,JAX,16,0.18584036235465834,125,11,0,2.056208726530891,-2.056208726530891,60.79149377548472
Jarrad Davis,2017,LB,DET,14,0.18190550229290406,57,11,2,2.0512193473466125,-0.05121934734661249,27.78834943894872
Treyvon Hester,2017,DI,OAK,14,0.1873651225815327,189,11,0,2.048948293209288,-2.048948293209288,92.24244488081611
Lawrence Timmons,2017,LB,MIA,13,0,60,10,0,2.0475479366458145,-2.0475479366458145,29.30334324591631
Craig Robertson,2017,LB,NO,15,0.17839293715188378,76,10,2,2.0134725339643373,-0.013472533964337341,37.74573465393301
Avery Moss,2017,ED,NYG,10,0.16376206411944705,141,12,0,2.007706615290438,-2.007706615290438,70.22938457549621
Morgan Fox,2017,DI,LA,16,0,176,14,3,2.005309657448805,0.9946903425511948,87.76699366416591
Christian Covington,2017,DI,HST,7,0.18190672257172932,91,11,1,2.0002640709037154,-1.0002640709037154,45.493993180053664
Lamarr Houston,2017,ED,HST,5,0.207501796196535,99,11,1,1.9869396524069562,-0.9869396524069562,49.82536831456986
Brennan Scarlett,2017,ED,HST,10,0.19503289679756225,136,12,2,1.9863292946208935,0.01367070537910653,68.46800294809964
Anthony Barr,2017,LB,MIN,16,0.18940306427394768,93,10,1,1.9835598583059624,-0.9835598583059624,46.885401320545796
Rakeem Nunez-Roches,2017,DI,KC,16,0.17842985304738979,190,11,1,1.9776981656026096,-0.9776981656026096,96.07128292102477
Adam Gotsis,2017,DI,DEN,16,0.1714295718466869,294,11,1,1.9575987568010533,-0.9575987568010533,150.18399402767838
Tahir Whitehead,2017,LB,DET,16,0.1766231988847448,70,11,1,1.9552244704188226,-0.9552244704188226,35.80151591750768
Jarvis Jenkins,2017,DI,KC,11,0.22956359697061995,116,8,1,1.9464345701633838,-0.9464345701633838,59.59614660474457
Dwight Freeney,2017,ED,SEA,4,0.14392485613071818,85,12,3,1.9130540055421421,1.086945994457858,44.431573679443396
De'Vondre Campbell,2017,LB,ATL,15,0.16592680202080462,75,11,2,1.903225344161257,0.096774655838743,39.40678923285995
Earl Mitchell,2017,DI,SF,16,0.17903551919697056,248,9,1,1.8927795587728442,-0.8927795587728442,131.02423832217798
Jeremiah Ledbetter,2017,DI,DET,16,0.17489871940088192,182,10,1,1.8720479564429273,-0.8720479564429273,97.219731670666
