player,season,position,team_name,player_game_count,qb_sack_rate,pass_rush_snaps,pressures,sacks,expected_sacks,sacks_over_expected,snaps_per_xsack
Jerry Hughes,2020,ED,BUF,15,0.1563426998212243,346,54,5,8.433038038645579,-3.433038038645579,41.029104625688454
Jonathan Allen,2020,DI,WAS,15,0.1823211643974256,414,46,3,8.433037548580403,-5.433037548580403,49.09263093103288
Demarcus Lawrence,2020,ED,DAL,15,0.18040487247124834,346,45,6,8.293919932212015,-2.293919932212015,41.71730651223211
Akiem Hicks,2020,DI,CHI,14,0.16749315014031887,444,48,4,8.228740751037389,-4.228740751037389,53.957223034888464
Jason Pierre-Paul,2020,ED,TB,15,0.1638695215292862,505,47,10,7.872098383869906,2.127901616130094,64.15062101291258
John Franklin-Myers,2020,DI,NYJ,14,0.15309046551842193,305,51,3,7.624724606778444,-4.624724606778444,40.00144473793223
Leonard Floyd,2020,ED,LA,15,0.18006851297652388,454,42,10,7.547810491760373,2.452189508239627,60.14989386599103
William Gholston,2020,DI,TB,15,0.16221842864720734,331,46,3,7.515052673070492,-4.515052673070492,44.04493413414232
Frank Clark,2020,ED,KC,15,0.16659375313117397,435,43,5,7.467702441791804,-2.467702441791804,58.25084802061635
Trey Hendrickson,2020,ED,NO,14,0.15812896426570835,326,48,13,7.434756682225495,5.565243317774505,43.84810612287802
Montez Sweat,2020,ED,WAS,15,0.18345771130482316,348,39,8,7.403203025996535,0.5967969740034649,47.0066805918991
Javon Hargrave,2020,DI,PHI,14,0.20132670264667932,299,33,6,7.393392906359098,-1.3933929063590984,40.441513630748396
Matthew Judon,2020,ED,BLT,12,0.18892814565281837,250,37,6,7.295603543009305,-1.295603543009305,34.26721292161656
Ndamukong Suh,2020,DI,TB,15,0.16335042737919092,486,45,5,7.104943981406763,-2.1049439814067634,68.4030727436887
Harold Landry III,2020,ED,TEN,14,0.16608292390070076,459,42,4,7.02926245444529,-3.0292624544452904,65.29845812055707
J.J. Watt,2020,ED,HST,15,0.1748296729634989,528,41,5,6.998780519313364,-1.9987805193133639,75.44171424478404
Ifeadi Odenigbo,2020,ED,MIN,15,0.17305618321434862,411,42,4,6.990643346451234,-2.9906433464512343,58.79287207645089
Jarran Reed,2020,DI,SEA,15,0.1862956723995823,550,37,9,6.9593441643001315,2.0406558356998685,79.03043548577122
Sheldon Richardson,2020,DI,CLV,15,0.1877344373520803,442,37,6,6.9260413790803375,-0.9260413790803375,63.81711800553669
Arik Armstead,2020,ED,SF,15,0.18038526900866714,408,37,4,6.807923361276932,-2.8079233612769317,59.93016935541314
David Onyemata,2020,DI,NO,14,0.15512906265119195,342,44,7,6.80769339351914,0.19230660648085962,50.237280122747705
Rashan Gary,2020,ED,GB,14,0.17818548395959505,268,38,7,6.756605921421748,0.2433940785782518,39.664885464210485
Chase Winovich,2020,ED,NE,15,0.1618522209359391,298,40,3,6.7474972114530045,-3.7474972114530045,44.16452362428302
Bud Dupree,2020,ED,PIT,10,0.18954114937418112,302,35,9,6.721756209817125,2.2782437901828754,44.928734481463195
Derek Barnett,2020,ED,PHI,13,0.19710490284957452,289,32,6,6.5076879025152685,-0.5076879025152685,44.40901351281757
Pernell McPhee,2020,ED,BLT,14,0.18590369371694646,261,34,3,6.280898001070231,-3.2808980010702307,41.55456750858349
Shaq Lawson,2020,ED,MIA,13,0.16211477591456672,331,38,5,6.2717185855499995,-1.2717185855499995,52.7766026942953
Markus Golden,2020,ED,ARZ,8,0.18487489285213066,203,33,3,6.23907034545078,-3.23907034545078,32.5368987301157
Mario Addison,2020,ED,BUF,15,0.1571112709499786,338,39,6,6.006053404674616,-0.006053404674616125,56.27655587226859
Chase Young,2020,ED,WAS,14,0.18474617480875455,397,32,5,5.937889345131788,-0.9378893451317882,66.85877370306382
Jeffery Simmons,2020,DI,TEN,13,0.16830284644171484,448,36,3,5.902228298130958,-2.902228298130958,75.90353632065823
Malik Jackson,2020,DI,PHI,14,0.20680544460568,267,29,2,5.866904837171707,-3.866904837171707,45.509516075381626
Maxx Crosby,2020,ED,LV,15,0.14470221717621448,451,41,6,5.829442016157657,0.17055798384234322,77.36589518344095
Dawuane Smoot,2020,ED,JAX,15,0.17308538817420396,352,33,7,5.732094732474681,1.267905267525319,61.40861524946104
Ed Oliver,2020,DI,BUF,15,0.15656925979189792,333,35,3,5.673127286655022,-2.6731272866550224,58.697783986500816
Daron Payne,2020,DI,WAS,15,0.1839862726587712,467,30,4,5.615400226540431,-1.615400226540431,83.16415235957493
Sam Hubbard,2020,ED,CIN,12,0.18688900752584225,332,29,2,5.58811964553764,-3.58811964553764,59.411755842614546
Derrick Brown,2020,DI,CAR,15,0.15933189096702532,415,34,2,5.544726980286748,-3.5447269802867476,74.8458853746011
Denico Autry,2020,ED,IND,13,NA,358,31,9,5.479520020018429,3.5204799799815714,65.33418961735921
Benson Mayowa,2020,ED,SEA,12,0.18556409323506184,345,31,4,5.467787569481957,-1.467787569481957,63.09681852411228
Quinnen Williams,2020,DI,NYJ,13,0.14654834134483205,349,39,8,5.377773027961556,2.622226972038444,64.89675153365266
Malik Reed,2020,ED,DEN,14,0.15618246683941323,364,33,7,5.30238905701074,1.69761094298926,68.64830099909862
Tyus Bowser,2020,ED,BLT,15,0.18605813726906226,232,29,2,5.239611409119255,-3.239611409119255,44.2780927601266
Robert Quinn,2020,ED,CHI,14,0.1668284096767605,311,30,2,5.162142660146487,-3.162142660146487,60.24630090156685
Vinny Curry,2020,ED,PHI,10,0.2290317723475742,144,23,4,5.1041468061989574,-1.1041468061989574,28.212354673089106
Bilal Nichols,2020,DI,CHI,15,0.16903884235879668,289,30,6,5.060881933800333,0.9391180661996668,57.10467143480331
Kenny Clark,2020,DI,GB,12,0.1799094816328916,296,27,2,5.0180325967041775,-3.0180325967041775,58.98726130125411
Michael Brockers,2020,DI,LA,15,0.17962211650785617,366,28,5,4.917568868919227,0.0824311310807726,74.42702069985218
Jamal Adams,2020,S,SEA,11,0.1860824874068323,93,28,8,4.83399468831434,3.1660053116856597,19.23874683288698
Dexter Lawrence,2020,DI,NYG,14,0.1840866633291784,290,26,3,4.812586498291009,-1.812586498291009,60.25865719046951
Charles Omenihu,2020,DI,HST,14,0.17553880429243598,299,28,3,4.8083326159608575,-1.8083326159608575,62.183718116233166
Devin White,2020,LB,TB,15,0.17181601698606017,102,26,7,4.722755332431049,2.277244667568951,21.597561766447736
Jordan Jenkins,2020,ED,NYJ,12,0.15295836855572487,278,31,4,4.718669837560228,-0.7186698375602276,58.91490813515763
Dante Fowler Jr.,2020,ED,ATL,13,0.16659615724894433,329,27,3,4.717593000641836,-1.7175930006418358,69.73895373238832
Dalvin Tomlinson,2020,DI,NYG,14,0.18516810164148315,284,25,3,4.641781400420161,-1.641781400420161,61.18340686493619
Yannick Ngakoue,2020,ED,BLT,9,0.16866501697640343,237,26,3,4.6180959102361205,-1.6180959102361205,51.31985229554973
Melvin Ingram III,2020,ED,LAC,7,0.15873347370129967,217,28,0,4.6180145275566025,-4.6180145275566025,46.98989115454667
K'Lavon Chaisson,2020,ED,JAX,15,0.17285045611771868,293,26,1,4.5515555408816075,-3.5515555408816075,64.37359653602024
Randy Gregory,2020,ED,DAL,9,0.18572966908028768,158,25,4,4.531586659253636,-0.5315866592536356,34.86637504269267
Poona Ford,2020,DI,SEA,15,0.18342262342682514,376,26,2,4.484123476308224,-2.4841234763082243,83.85139302844544
Jadeveon Clowney,2020,ED,TEN,7,0.1657764931022331,230,26,0,4.424540253693008,-4.424540253693008,51.98280201158235
Justin Houston,2020,ED,IND,15,NA,352,28,8,4.403941009321265,3.596058990678735,79.92840940761153
Carlos Dunlap,2020,ED,SEA,7,0.19125514836643284,189,24,7,4.353159961000787,2.646840038999213,43.41673673681155
Carl Nassib,2020,ED,LV,13,0.14452971812269327,240,31,3,4.343283991593286,-1.3432839915932862,55.25772674882322
Tyrone Crawford,2020,DI,DAL,15,0.18085495002625573,256,23,2,4.324777220614216,-2.324777220614216,59.193800499079174
Tarell Basham,2020,ED,NYJ,15,0.15310573741351624,346,30,3,4.311134831739335,-1.3111348317393352,80.25729036649166
Devon Kennard,2020,ED,ARZ,12,0.20461261606788203,186,20,3,4.250280760082757,-1.2502807600827568,43.7618149245224
Morgan Fox,2020,DI,LA,15,0.17817436871060383,222,24,5,4.249250893668869,0.7507491063311313,52.24450275006515
Kyle Van Noy,2020,LB,MIA,12,0.17534951228244608,206,24,4,4.231362634495738,-0.23136263449573757,48.684080707384126
Quinton Jefferson,2020,DI,BUF,15,0.15694824491771234,313,27,3,4.231267662733926,-1.2312676627339263,73.97310332236533
Uchenna Nwosu,2020,ED,LAC,13,0.1624217087465614,182,26,4,4.220588683265087,-0.2205886832650874,43.12194664257193
Adam Butler,2020,DI,NE,14,0.15944167222911204,268,26,3,4.210152579189159,-1.2101525791891588,63.65565023099819
Marcus Davenport,2020,ED,NO,10,0.15183742115429785,209,28,2,4.193246526663076,-2.193246526663076,49.84204927400706
Calais Campbell,2020,DI,BLT,11,0.19171726636146577,248,21,3,4.19227827948506,-1.19227827948506,59.15637833814362
Clelin Ferrell,2020,ED,LV,11,0.1445767485322734,257,30,2,4.16127561657482,-2.1612756165748204,61.75990818208258
Demario Davis,2020,LB,NO,14,0.1614451098631142,121,25,4,4.0647176787420145,-0.0647176787420145,29.76836512725483
Larry Ogunjobi,2020,DI,CLV,14,0.19598038938563692,316,20,4,4.059142312585306,-0.05914231258530567,77.84895814572627
Zach Sieler,2020,DI,MIA,14,0.165230465228287,288,23,4,4.027358351455423,-0.027358351455423424,71.5108949507613
Preston Smith,2020,ED,GB,14,0.1752006271275436,324,23,4,3.9904810095030965,0.009518990496903523,81.19321937090115
Shelby Harris,2020,DI,DEN,10,0.14505477875520661,260,27,3,3.9367621286243946,-0.9367621286243946,66.04412242983314
Kingsley Keke,2020,DI,GB,15,0.17508109966317956,242,22,4,3.915225423032465,0.08477457696753499,61.80997869914816
Al-Quadin Muhammad,2020,ED,IND,15,NA,332,23,2,3.9054981331347918,-1.9054981331347918,85.00836223253204
Josh Allen,2020,ED,JAX,8,0.16409071753636217,231,22,2,3.884367117729159,-1.884367117729159,59.469147224952565
Linval Joseph,2020,DI,LAC,15,0.1600291185114817,373,26,0,3.858391553994074,-3.858391553994074,96.67240734390559
Dre'Mont Jones,2020,DI,DEN,11,0.15320582135694658,282,25,5,3.8273966238050914,1.1726033761949086,73.67932506551763
Deatrich Wise Jr.,2020,DI,NE,12,0.16377624468583254,236,24,3,3.826910287987207,-0.8269102879872068,61.66854779449926
Adrian Clayborn,2020,ED,CLV,14,0.19145921494425647,246,21,4,3.8062669640931235,0.19373303590687652,64.6302538210458
Tanoh Kpassagnon,2020,ED,KC,15,0.16544726294800194,381,24,1,3.765688493937012,-2.765688493937012,101.17671724929802
Tershawn Wharton,2020,DI,KC,15,0.16424772653367978,291,22,3,3.6838812865524586,-0.6838812865524586,78.9927734811267
B.J. Hill,2020,DI,NYG,14,0.18744506527160373,194,18,1,3.6737549226927286,-2.6737549226927286,52.807006477668104
Mario Edwards Jr.,2020,DI,CHI,14,0.1661656244315982,156,21,4,3.592957162267688,0.4070428377323121,43.41827440590494
Jalyn Holmes,2020,ED,MIN,14,0.17327187560911775,356,19,0,3.549619872821612,-3.549619872821612,100.29242926145037
Tyquan Lewis,2020,ED,IND,12,NA,190,18,4,3.4992695153067017,0.5007304846932983,54.297046617555836
Steven Means,2020,ED,ATL,15,0.16249160466330315,329,22,1,3.497918957142285,-2.497918957142285,94.05592411688836
Dennis Gardeck,2020,ED,ARZ,10,0.18894242136082004,76,18,7,3.4729276647192084,3.5270723352807916,21.883553974379918
Rasheem Green,2020,DI,SEA,9,0.19658767485920423,221,16,1,3.468376927884093,-2.468376927884093,63.718564791290596
Bobby Wagner,2020,LB,SEA,15,0.1882404216986484,101,19,2,3.4680481118760547,-1.4680481118760547,29.123010045372077
Whitney Mercilus,2020,ED,HST,13,0.16818166920008185,316,20,5,3.4596130044794946,1.5403869955205054,91.33969596912843
L.J. Collier,2020,DI,SEA,14,0.18154523336733697,273,19,3,3.450177286403676,-0.45017728640367594,79.12636868714769
Jihad Ward,2020,ED,BLT,9,0.1996681906318081,153,17,3,3.4469906369430907,-0.4469906369430907,44.38654354329365
Josh Sweat,2020,ED,PHI,14,0.2135933536152406,222,16,6,3.4333005082307877,2.5666994917692123,64.66081237799912
Arden Key,2020,ED,LV,13,0.14630854924931347,257,23,0,3.429681474293435,-3.429681474293435,74.93407242809502
D.J. Wonnum,2020,ED,MIN,13,0.17712192696150772,224,20,3,3.3774767514712978,-0.3774767514712978,66.32170003906646
John Cominsky,2020,DI,ATL,12,0.16281196672198484,225,21,1,3.3655343518583347,-2.3655343518583347,66.85416830636792
Everson Griffen,2020,ED,DAL,7,0.18373363448527286,140,18,3,3.3594665745253303,-0.35946657452533026,41.673282616238275
Tim Settle,2020,DI,WAS,15,0.18478702186519086,170,17,5,3.3245980251991734,1.6754019748008266,51.13400137744937
DaQuan Jones,2020,DI,TEN,14,0.1669426474046626,308,21,3,3.278771406317875,-0.2787714063178748,93.93762535763055
Yetur Gross-Matos,2020,ED,CAR,11,0.1645638887465718,190,19,3,3.2613432866749235,-0.26134328667492346,58.25820323064273
Dean Lowry,2020,DI,GB,15,0.17682678676288918,270,18,3,3.245166673516772,-0.2451666735167719,83.20065721228497
Ogbonnia Okoronkwo,2020,ED,LA,9,0.1853520532827727,114,17,1,3.2268321150628054,-2.2268321150628054,35.32876701823118
Javon Kinlaw,2020,DI,SF,14,0.17744097409054244,320,19,2,3.2249691524658237,-1.2249691524658237,99.22575530848931
Alex Okafor,2020,ED,KC,10,0.1715663845802004,165,18,3,3.081155703596623,-0.08115570359662305,53.55133458766658
A.J. Klein,2020,LB,BUF,13,0.16250127651179982,74,18,6,3.0428516983399336,2.9571483016600664,24.31929234026477
Foyesade Oluokun,2020,LB,ATL,14,0.1610283408509116,117,21,3,3.0320161071467133,-0.032016107146713324,38.58818550608003
Sheldon Rankins,2020,DI,NO,11,0.16214759968549328,216,20,2,3.0293337913753366,-1.0293337913753366,71.30280612026404
Tyeler Davison,2020,DI,ATL,15,0.17151158793291063,226,18,1,3.002788995297862,-2.002788995297862,75.26336361092928
Justin Zimmer,2020,DI,BUF,11,0.1534421464125989,120,19,1,2.987318168138191,-1.987318168138191,40.16980892088522
Jerry Tillery,2020,DI,LAC,7,0.14817341951941942,203,21,2,2.9851387841216734,-0.9851387841216734,68.0035384216581
Patrick Queen,2020,LB,BLT,14,0.1737532060264563,90,16,3,2.9706364876656726,0.029363512334327435,30.296537585021735
Corey Peters,2020,DI,ARZ,9,0.20254707491380544,218,14,2,2.9622403160937023,-0.9622403160937023,73.59294882849882
Angelo Blackson,2020,DI,ARZ,15,0.1932280846559642,275,15,3,2.932782505303587,0.06721749469641303,93.7676078954697
Zach Kerr,2020,DI,CAR,12,0.16257556370441653,187,18,4,2.9100060240469454,1.0899939759530546,64.261035356875
Ryan Kerrigan,2020,ED,WAS,15,0.1815119093233653,216,15,6,2.8855346053176945,3.1144653946823055,74.85614610267986
Allen Bailey,2020,DI,ATL,15,0.1694865355109418,252,16,2,2.865632199202141,-0.8656321992021412,87.93871037258818
Zach Allen,2020,ED,ARZ,12,0.19443914439912133,235,14,2,2.8614396908025452,-0.8614396908025452,82.12649064572449
Deion Jones,2020,LB,ATL,14,0.17186553760208606,80,17,5,2.85150488675026,2.14849511324974,28.055361353833284
Alex Highsmith,2020,ED,PIT,14,0.18062228630004412,172,16,1,2.825883283576174,-1.8258832835761738,60.865925001096606
Alton Robinson,2020,ED,SEA,13,0.17653058589360573,187,16,4,2.8248340861577477,1.1751659138422523,66.19857814529264
Efe Obada,2020,DI,CAR,7,0.17088652316363667,125,16,4,2.8199876867461895,1.1800123132538105,44.326434681787504
Yannick Ngakoue,2020,ED,MIN,6,0.18290471170901595,185,16,4,2.8188991998184587,1.1811008001815413,65.62845525370835
Andrew Van Ginkel,2020,ED,MIA,14,0.16924470524514673,164,17,5,2.77073073623314,2.22926926376686,59.19016158999306
Jacob Martin,2020,ED,HST,13,0.1801604913082571,183,17,3,2.7625263645884313,0.23747363541156874,66.2437116784816
Henry Anderson,2020,DI,NYJ,15,0.153859726715462,264,18,1,2.748290454270627,-1.7482904542706268,96.0597158097918
Samson Ebukam,2020,ED,LA,15,0.17133559932579184,162,16,2,2.7209932275371536,-0.7209932275371536,59.537083135863114
Malcolm Jenkins,2020,S,NO,14,0.16209816165514596,73,17,3,2.7069024544916425,0.29309754550835754,26.968094058531353
DeMarcus Walker,2020,DI,DEN,11,0.16174456265052686,175,15,5,2.679677560085934,2.320322439914066,65.30636469351482
DeShawn Williams,2020,DI,DEN,13,0.15678177870048715,200,17,2,2.670086612091416,-0.6700866120914162,74.90393723346101
Grover Stewart,2020,DI,IND,15,NA,267,16,0,2.6483802050189262,-2.6483802050189262,100.81634030265376
Kyler Fackrell,2020,ED,NYG,9,0.18381287958910283,216,14,2,2.6434281845070062,-0.6434281845070062,81.71207421709606
Chuck Clark,2020,S,BLT,12,0.19100352648453464,59,14,3,2.631711872468322,0.36828812753167783,22.41886758851873
Anthony Nelson,2020,ED,TB,14,0.1653887488249166,143,15,1,2.6194962809280864,-1.6194962809280864,54.59064822544247
Lawrence Guy,2020,DI,NE,13,0.1684638944835228,215,15,2,2.614957211935398,-0.6149572119353981,82.21931854895358
Christian Wilkins,2020,DI,MIA,13,0.17512423168296287,310,16,2,2.57358650593796,-0.5735865059379601,120.45447055490311
Jacob Tuioti-Mariner,2020,ED,ATL,14,0.15671587387174396,178,17,1,2.5329776310805094,-1.5329776310805094,70.27302484470395
Damontre Moore,2020,ED,SEA,8,0.17019896090859593,139,14,1,2.52217938662955,-1.52217938662955,55.1110681249953
Vita Vea,2020,DI,TB,5,0.15437633513123086,129,16,2,2.46212516300709,-0.46212516300708995,52.393762079279206
Porter Gustin,2020,ED,CLV,13,0.2107040320075491,165,12,1,2.4463281580660663,-1.4463281580660663,67.44802387037069
Barkevious Mingo,2020,ED,CHI,15,0.1707116355700533,137,14,3,2.4454317901784983,0.5545682098215017,56.02282613247619
Hercules Mata'afa,2020,ED,MIN,9,0.16578116810947435,138,15,3,2.4443032897085417,0.5556967102914583,56.45780561726245
Isaac Rochell,2020,ED,LAC,15,0.1556077190271949,233,15,2,2.4148857205494716,-0.4148857205494716,96.4848969942082
Marquis Haynes,2020,ED,CAR,14,0.16282905608226447,219,14,4,2.4138096649655667,1.5861903350344333,90.7279489259664
Trey Flowers,2020,ED,DET,7,0.17583882733246758,172,13,2,2.405157919898727,-0.40515791989872696,71.5129757497347
Nick Williams,2020,DI,DET,13,0.18481481808479372,267,13,1,2.390651443247065,-1.390651443247065,111.6850391361743
Carlos Dunlap,2020,ED,CIN,7,0.18143551436890223,172,13,1,2.3561134946779005,-1.3561134946779005,73.00157670185314
Jerry Tillery,2020,ED,LAC,8,0.16790920204776044,206,13,1,2.3282078995378575,-1.3282078995378575,88.48007089095884
Brent Urban,2020,DI,CHI,15,0.16872913695234254,173,13,3,2.321360589494563,0.6786394105054372,74.52525935992901
Michael Danna,2020,ED,KC,12,0.17095225142755247,142,13,3,2.2537781076321046,0.7462218923678954,63.0053151723929
Jordan Hicks,2020,LB,ARZ,15,0.19515859157131707,99,11,0,2.245047690937486,-2.245047690937486,44.0970587839315
Vernon Butler,2020,DI,BUF,13,0.15594481438548735,220,15,0,2.2374069285792597,-2.2374069285792597,98.32811241882527
Markus Golden,2020,ED,NYG,6,0.1868652852365769,90,12,2,2.234260811502493,-0.23426081150249312,40.28177889378855
Justin Jones,2020,DI,LAC,12,0.1643634716321228,271,14,1,2.226995192517033,-1.226995192517033,121.68863269691467
Johnathan Hankins,2020,DI,LV,15,0.14707027836651837,297,14,1,2.2238681828472155,-1.2238681828472155,133.55108108060222
D.J. Jones,2020,DI,SF,13,0.18202450331072,202,12,2,2.2109494995777137,-0.2109494995777137,91.36346173378521
Chandler Jones,2020,ED,ARZ,5,0.21688324463826125,151,10,1,2.199406998787234,-1.199406998787234,68.65486928215755
Everson Griffen,2020,ED,DET,6,0.19050970808834808,131,11,4,2.145305633725555,1.8546943662744448,61.06356033406034
Dion Jordan,2020,ED,SF,12,0.17641284723478123,200,12,3,2.116200022612934,0.8837999773870662,94.50902460205731
Carl Granderson,2020,ED,NO,14,0.1601444437148666,141,15,3,2.1130077694214013,0.8869922305785987,66.72952274028297
K.J. Wright,2020,LB,SEA,14,0.18588946110436114,107,11,2,2.1105580643791897,-0.11055806437918969,50.697491723106666
Alexander Johnson,2020,LB,DEN,14,0.15786806093708564,125,13,1,2.109116920853341,-1.109116920853341,59.26651043576354
Raekwon Davis,2020,DI,MIA,15,0.16156182116268272,210,13,1,2.1061165853082606,-1.1061165853082606,99.70957992777188
Trent Murphy,2020,ED,BUF,9,0.1707827192876132,151,12,2,2.097809219606476,-0.09780921960647593,71.97985335784053
Carter Coughlin,2020,ED,NYG,9,0.19620261319482407,87,11,1,2.087361794900941,-1.087361794900941,41.679406134828064
Derick Roberson,2020,ED,TEN,8,0.16365134823238642,161,13,0,2.083548371569572,-2.083548371569572,77.27202410890801
Jerome Baker,2020,LB,MIA,15,0.15970947506662095,125,13,7,2.0773547733034583,4.922645226696542,60.1726780646245
Roy Robertson-Harris,2020,DI,CHI,8,0.16760331741782478,131,12,0,2.057436129692726,-2.057436129692726,63.67147835571673
Dorance Armstrong,2020,ED,DAL,15,0.18359914933615545,128,10,0,2.035095700769682,-2.035095700769682,62.89630504923668
Jeremy Chinn,2020,S,CAR,14,0.16460662670531892,65,12,1,1.9972313389447212,-0.9972313389447212,32.54505311054457
Roquan Smith,2020,LB,CHI,15,0.17549104599154444,43,11,4,1.9876689940905643,2.0123310059094357,21.633380672456568
Kevin Givens,2020,DI,SF,13,0.17016647230505894,216,11,1,1.9720368489301603,-0.9720368489301603,109.5314218480152
Matt Milano,2020,LB,BUF,9,0.15414673705509632,39,13,4,1.96934359575224,2.03065640424776,19.803552861024727
Jaylon Ferguson,2020,ED,BLT,13,0.18138539778853843,125,11,2,1.964880041188392,0.03511995881160801,63.61711523335436
Charles Harris,2020,ED,ATL,12,0.1633569253512561,160,13,2,1.9611667138760949,0.03883328612390513,81.58408913833354
Jack Crawford,2020,ED,TEN,10,0.16405568300016962,189,12,1,1.957888316136629,-0.957888316136629,96.5325746327253
Tyson Alualu,2020,DI,PIT,13,0.18815938908880409,173,10,2,1.9562355244421363,0.04376447555786367,88.43515918122117
Maliek Collins,2020,DI,LV,11,0.14582475066545406,278,13,0,1.9516471946139962,-1.9516471946139962,142.44377814146057
Jabaal Sheard,2020,ED,NYG,8,0.19032809570273346,133,10,2,1.9370175251735993,0.06298247482640074,68.66225951573685
Vince Williams,2020,LB,PIT,10,0.17935305500167334,47,11,2,1.9357551902210328,0.06424480977896718,24.27992973359061
Fred Warner,2020,LB,SF,15,0.18385438272843074,71,11,0,1.934623238508775,-1.934623238508775,36.69965220449199
Taco Charlton,2020,ED,KC,6,0.16300224245630388,54,12,2,1.9329234454467845,0.06707655455321548,27.936957424363072
Ben Niemann,2020,LB,KC,15,0.1760615502415867,77,10,1,1.929283615357395,-0.9292836153573949,39.911187441321815
Reggie Ragland,2020,LB,DET,7,0.19453704248379966,54,10,0,1.9228314123413568,-1.9228314123413568,28.08358530727679
Jabrill Peppers,2020,S,NYG,10,0.19042358660922007,34,10,3,1.9180137882712351,1.0819862117287649,17.726671313789275
Davon Hamilton,2020,DI,JAX,11,0.16941144691857618,191,11,2,1.9172104651128379,0.08278953488716212,99.62390852522216
Isaiah Simmons,2020,LB,ARZ,12,0.19345973930522842,52,10,2,1.8714945717402294,0.12850542825977063,27.785279629022508
Efe Obada,2020,ED,CAR,8,0.15140247015256758,125,12,1,1.8632358356381609,-0.8632358356381609,67.08758902610272
Stephen Weatherly,2020,ED,CAR,9,0.15255293740045167,191,12,0,1.8530157396196887,-1.8530157396196887,103.07521728833274
Jamie Collins Sr.,2020,LB,DET,13,0.18559071721827688,73,10,1,1.8518013138751281,-0.8518013138751281,39.421075821162624
Harrison Smith,2020,S,MIN,13,0.17866166277970089,33,11,1,1.848946757122855,-0.8489467571228551,17.84799906913019
Jordan Phillips,2020,DI,ARZ,9,0.2037640930635208,147,9,2,1.8320806297745826,0.16791937022541736,80.23664330651579
Josh Uche,2020,ED,NE,8,0.16620328536790488,88,11,1,1.8103739157539196,-0.8103739157539196,48.60874277640755
Derek Wolfe,2020,DI,BLT,13,0.17172149321346472,352,11,2,1.8071131764898154,0.1928868235101846,194.78580787271673
