player,season,position,team_name,player_game_count,qb_sack_rate,pass_rush_snaps,pressures,sacks,expected_sacks,sacks_over_expected,snaps_per_xsack
Calais Campbell,2019,DI,JAX,11,0.21005647907967226,334,53,5,11.506459231000074,-6.506459231000074,29.027174502140106
Matthew Judon,2019,ED,BLT,16,0.18726814551102822,404,62,10,11.351664055487543,-1.351664055487543,35.58949578010998
Preston Smith,2019,ED,GB,16,0.203460776813906,396,55,13,11.212363900672138,1.7876360993278624,35.31815445057588
Cameron Heyward,2019,DI,PIT,16,0.18912210461361859,476,59,10,10.779033619251868,-0.7790336192518676,44.15980289270472
Fletcher Cox,2019,DI,PHI,16,0.18179800759051526,497,57,4,10.535877557606403,-6.535877557606403,47.17215032944167
Arik Armstead,2019,ED,SF,16,0.1769024109218464,457,62,11,10.521887504432131,0.47811249556786883,43.433271816249515
Vita Vea,2019,DI,TB,16,0.1862851723850901,473,57,3,10.44273201630414,-7.44273201630414,45.29466036871477
Myles Garrett,2019,ED,CLV,10,0.20249014910143684,299,49,9,10.334798545612287,-1.334798545612287,28.931381553338802
Trey Flowers,2019,ED,DET,15,0.1662069261360345,422,61,6,10.182294853859325,-4.182294853859325,41.44448830609656
Demarcus Lawrence,2019,ED,DAL,16,0.17412940640400182,411,56,6,10.154707348779072,-4.1547073487790716,40.47383995260244
Matt Ioannidis,2019,DI,WAS,16,0.17790369371412437,417,55,9,10.057237218209334,-1.057237218209334,41.46267915854587
Bud Dupree,2019,ED,PIT,16,0.1867841739399235,507,50,13,9.839453319240787,3.1605466807592126,51.52725294286168
Robert Quinn,2019,ED,DAL,14,0.17335827706815982,374,57,12,9.825004271360124,2.1749957286398764,38.0661412117865
Harold Landry III,2019,ED,TEN,16,0.18156339785351894,512,51,9,9.77808602439366,-0.7780860243936605,52.36198564041056
Chris Jones,2019,DI,KC,13,0.16261110559561084,394,57,9,9.711190009701744,-0.7111900097017436,40.571752751864935
Geno Atkins,2019,DI,CIN,16,0.17736753903114544,457,53,5,9.572340861864737,-4.5723408618647365,47.74171820611226
DeForest Buckner,2019,DI,SF,16,0.17762658718352795,483,55,8,9.524096898560288,-1.5240968985602876,50.71346975407325
Josh Allen,2019,ED,JAX,16,0.20274111745725013,357,49,12,9.476468030848055,2.5235319691519447,37.67226342534834
Yannick Ngakoue,2019,ED,JAX,15,0.20054085814019126,457,50,8,9.330717916142314,-1.330717916142314,48.978010492566874
Adrian Clayborn,2019,ED,ATL,15,0.18964199903153728,301,48,4,9.241823544139136,-5.241823544139136,32.569329912264386
Mario Addison,2019,ED,CAR,15,0.18417566219370687,399,48,11,9.0747853640949,1.9252146359050997,43.967982050426755
Carlos Dunlap,2019,ED,CIN,14,0.1793995325898234,372,50,10,8.945690185865635,1.0543098141343652,41.58427044430482
Jason Pierre-Paul,2019,ED,TB,10,0.19440375302292398,384,44,9,8.849956748462619,0.1500432515373813,43.39004256339524
Jadeveon Clowney,2019,ED,SEA,13,0.17497378009447961,392,48,3,8.787669458688868,-5.7876694586888675,44.60795912304227
Sam Hubbard,2019,ED,CIN,15,0.1779405871744065,389,49,9,8.778561277556642,0.2214387224433576,44.31250038597114
Maliek Collins,2019,DI,DAL,16,0.17063017097145058,457,48,4,8.718750781861345,-4.7187507818613454,52.415765908890464
Javon Hargrave,2019,DI,PIT,16,0.1919006569225242,345,49,4,8.65787390424925,-4.65787390424925,39.848120198502244
Grady Jarrett,2019,DI,ATL,16,0.19105072679495302,457,46,8,8.641953452739193,-0.6419534527391928,52.88156231102439
Jerry Hughes,2019,ED,BUF,16,0.18859660500135397,405,48,4,8.61117264043969,-4.61117264043969,47.03192200537748
Marcus Davenport,2019,ED,NO,13,0.18690782875811432,318,50,6,8.609071448193479,-2.609071448193479,36.93778149172277
Derek Barnett,2019,ED,PHI,14,0.17417789932132316,425,47,7,8.540514031113208,-1.540514031113208,49.76281268922681
J.J. Watt,2019,ED,HST,8,0.15938827223046964,294,52,5,8.401275999526998,-3.401275999526998,34.9946841428079
Vinny Curry,2019,ED,PHI,16,0.1879838995412232,243,41,5,8.248451399762297,-3.2484513997622972,29.460075379361847
Jabaal Sheard,2019,ED,IND,13,0.18976496558974604,359,42,5,8.03808627575127,-3.0380862757512705,44.6623720726917
Gerald McCoy,2019,DI,CAR,16,0.18990373262833263,386,43,8,8.002914055207029,-0.0029140552070288095,48.23243100416058
Clay Matthews,2019,ED,LA,13,0.19901160377259308,279,40,7,7.803115330380388,-0.803115330380388,35.7549501945397
Whitney Mercilus,2019,ED,HST,16,0.16861371709139145,548,46,8,7.716563139654533,0.2834368603454669,71.01607154406484
Olivier Vernon,2019,ED,CLV,10,0.21547678002022164,250,35,4,7.643390107032621,-3.643390107032621,32.707999526280496
Frank Clark,2019,ED,KC,14,0.17157373626162864,413,46,8,7.4964464661724985,0.5035535338275015,55.09276986951761
Maxx Crosby,2019,ED,OAK,16,0.17034646888887248,435,45,11,7.48614064151969,3.5138593584803104,58.107377463281914
Michael Brockers,2019,DI,LA,16,0.19634028627233963,410,37,4,7.3904820861181815,-3.3904820861181815,55.4767598679548
Melvin Ingram III,2019,ED,LAC,13,0.15946132264174803,353,47,8,7.388484697989897,0.611515302010103,47.77704961560478
Trent Murphy,2019,ED,BUF,16,0.1870675071314562,387,36,5,7.2525916939439945,-2.2525916939439945,53.36023539325258
Devon Kennard,2019,ED,DET,16,0.17572733241123795,411,40,6,7.189203109787645,-1.1892031097876448,57.16906223451241
Sheldon Richardson,2019,DI,CLV,16,0.20301944081508116,421,37,4,7.130500858643192,-3.1305008586431917,59.042135797471715
Bruce Irvin,2019,ED,CAR,13,0.19554405444192957,318,36,8,7.050342230754149,0.9496577692458512,45.10419346919912
Vic Beasley Jr.,2019,ED,ATL,16,0.19269110164810757,376,36,9,7.014728035476551,1.9852719645234487,53.60150787007042
Carl Nassib,2019,ED,TB,14,0.18502809103443138,365,35,5,6.981088397888484,-1.9810883978884837,52.28411090030012
Larry Ogunjobi,2019,DI,CLV,15,0.20429644805626468,404,36,6,6.965413943928676,-0.9654139439286764,58.000860143013035
Ndamukong Suh,2019,DI,TB,16,0.18800696798195654,572,39,3,6.812863718765227,-3.812863718765227,83.95882019839817
Shaq Lawson,2019,ED,BUF,15,0.19126256178567175,262,37,7,6.811335427613278,0.18866457238672218,38.46529109957604
Romeo Okwara,2019,ED,DET,14,0.1871298095186352,349,34,2,6.704294873746481,-4.704294873746481,52.056182875645575
Dont'a Hightower,2019,LB,NE,15,0.1917569000910301,259,32,7,6.667115540522507,0.33288445947749334,38.8473843637187
Ryan Kerrigan,2019,ED,WAS,12,0.1801729107397764,281,37,7,6.599106620465943,0.40089337953405657,42.58152143329962
Leonard Floyd,2019,ED,CHI,16,0.1644387719401928,407,40,3,6.560177474229089,-3.5601774742290893,62.04100446959754
Quinton Jefferson,2019,DI,SEA,14,0.1841954810412861,375,39,4,6.549258450836951,-2.549258450836951,57.2583908262282
Takkarist McKinley,2019,ED,ATL,14,0.18929270085938388,277,32,4,6.528997865275594,-2.528997865275594,42.426112814835115
Tarell Basham,2019,ED,NYJ,16,0.17285710171410926,292,39,2,6.508254404385224,-4.508254404385224,44.866101085915155
Carl Lawson,2019,ED,CIN,12,0.18804777799994207,256,35,5,6.399660258215447,-1.3996602582154472,40.00212349887866
Jonathan Allen,2019,DI,WAS,15,0.1820123276456098,379,33,7,6.335535446623684,0.664464553376316,59.821305269781995
Lorenzo Carter,2019,ED,NYG,15,0.17637789734232173,370,34,5,6.227409361086742,-1.2274093610867416,59.414754763356605
Denico Autry,2019,DI,IND,14,0.19319639308872227,395,30,4,6.188530681145129,-2.188530681145129,63.82775174783637
Terrell Suggs,2019,ED,ARZ,13,0.18398438327724645,368,33,7,6.161950122652764,0.8380498773472356,59.72135325262472
Jurrell Casey,2019,DI,TEN,14,0.18314335167798865,436,33,5,6.155458819445937,-1.1554588194459372,70.83143804367862
Maurice Hurst,2019,DI,OAK,16,0.17033972043562767,317,38,4,6.1270370358343715,-2.1270370358343715,51.737895192407855
Jamie Collins Sr.,2019,LB,NE,16,0.18945825134518451,174,30,8,6.110248345464029,1.8897516545359707,28.476747615204495
Lorenzo Alexander,2019,ED,BUF,16,0.19417780158267253,200,28,2,5.845152678692824,-3.8451526786928243,34.21638595156882
Cameron Wake,2019,ED,TEN,9,0.17977853560231802,172,31,3,5.843570387669596,-2.8435703876695957,29.434059759583604
Rodney Gunter,2019,DI,ARZ,13,0.18248308502579919,334,29,5,5.840924546754589,-0.8409245467545894,57.182728064100985
Josh Sweat,2019,ED,PHI,16,0.1909815934035123,247,27,5,5.838571275306766,-0.8385712753067658,42.30487020765578
Brian Burns,2019,ED,CAR,16,0.2012991750092744,261,30,8,5.761603159955561,2.238396840044439,45.29989184503521
Trey Hendrickson,2019,ED,NO,13,0.20242433595605402,263,29,6,5.651268366319169,0.34873163368083127,46.538225218155645
Montez Sweat,2019,ED,WAS,16,0.17762836389811532,319,31,8,5.632176024045842,2.367823975954158,56.638854793967916
Demario Davis,2019,LB,NO,16,0.20189849499171478,158,28,4,5.597528897006937,-1.5975288970069368,28.2267412830123
D.J. Reader,2019,DI,HST,15,0.16746029817315863,327,35,3,5.578437060992467,-2.578437060992467,58.61856939940503
Benson Mayowa,2019,ED,OAK,15,0.17727712516901648,225,30,8,5.524838010403199,2.475161989596801,40.72517593752575
Deatrich Wise Jr.,2019,DI,NE,14,0.2016241715163357,106,26,2,5.45676764591609,-3.4567676459160896,19.425419383457104
Stephen Weatherly,2019,ED,MIN,16,0.1916536864766117,279,29,4,5.432825797503841,-1.432825797503841,51.354490351630446
Adam Butler,2019,DI,NE,16,0.1975204738431385,338,26,8,5.401961631157531,2.5980383688424693,62.569863149430304
Jaylon Ferguson,2019,ED,BLT,14,0.18410317099084508,265,29,2,5.343879118782229,-3.3438791187822288,49.58944506596335
Leonard Williams,2019,DI,NYG,8,0.1698228822759321,212,31,1,5.31818219838524,-4.31818219838524,39.86324501337498
Vince Biegel,2019,ED,MIA,15,0.16775367968508229,296,33,4,5.2833436632250015,-1.2833436632250015,56.02512705359751
Jordan Jenkins,2019,ED,NYJ,14,0.17337078917240037,318,31,7,5.264608982748928,1.7353910172510716,60.40334639135071
Jordan Phillips,2019,DI,BUF,16,0.18931473897656284,320,26,10,5.176375283920575,4.823624716079425,61.819319977440415
Dexter Lawrence,2019,DI,NYG,16,0.17270203537661968,385,29,3,5.132807988389183,-2.1328079883891826,75.00767627990379
Shelby Harris,2019,DI,DEN,16,0.18587745162858887,328,28,6,5.117507378036653,0.8824926219633467,64.09370339312304
Ed Oliver,2019,DI,BUF,16,0.18442068010356366,337,29,6,5.096185541541547,0.9038144584584531,66.12789060620834
Tanoh Kpassagnon,2019,ED,KC,16,0.17152422060711206,416,31,4,5.095247819280058,-1.0952478192800577,81.64470399769083
David Onyemata,2019,DI,NO,15,0.19654702677532604,349,29,2,5.075524861305775,-3.075524861305775,68.76136154127973
Michael Bennett,2019,DI,DAL,9,0.159567375967955,265,32,4,5.037795541886455,-1.0377955418864548,52.60237296187848
Christian Wilkins,2019,DI,MIA,16,0.16892802271803717,322,30,2,5.033479761378696,-3.033479761378696,63.9716488920187
Kyler Fackrell,2019,ED,GB,16,0.2023794442513537,200,26,1,4.929055177848769,-3.9290551778487686,40.575727555009394
Kerry Hyder,2019,ED,DAL,16,0.17093986510614775,270,27,2,4.900061719437903,-2.900061719437903,55.10134677058156
Oshane Ximines,2019,ED,NYG,16,0.1841826176467549,252,25,6,4.889436101897192,1.110563898102808,51.539685711859356
Al-Quadin Muhammad,2019,ED,IND,16,0.20352172327084478,255,24,3,4.784282616826409,-1.7842826168264088,53.29952689315643
Samson Ebukam,2019,ED,LA,16,0.19996093651088595,243,24,5,4.775818041573502,0.2241819584264979,50.88133548738346
Corey Peters,2019,DI,ARZ,16,0.18132756549577692,462,26,3,4.771654638013867,-1.7716546380138674,96.8217599654909
Charles Omenihu,2019,DI,HST,14,0.17692264896517923,305,27,3,4.739292044360035,-1.7392920443600346,64.35560356803995
Dre'Mont Jones,2019,DI,DEN,14,0.19325642317218716,198,23,4,4.707397792517367,-0.7073977925173667,42.06145491140146
Clelin Ferrell,2019,ED,OAK,15,0.1657271769877297,321,27,5,4.621613287957439,0.3783867120425608,69.45626559375518
Emmanuel Ogbah,2019,ED,KC,10,0.1804795314506759,237,26,6,4.543094230983725,1.4569057690162754,52.16708876159101
Taven Bryan,2019,DI,JAX,16,0.19386064776320877,222,25,2,4.522063500848065,-2.5220635008480654,49.09263214865652
Haason Reddick,2019,LB,ARZ,15,0.18014981863022725,125,23,1,4.5219111335525835,-3.5219111335525835,27.643179246159864
Dee Ford,2019,ED,SF,11,0.19195229353543097,161,25,7,4.521237392866946,2.4787626071330537,35.60972052783737
Roy Robertson-Harris,2019,DI,CHI,15,0.16450391650705004,307,27,4,4.41421083030093,-0.41421083030093,69.5481053810633
Tyus Bowser,2019,ED,BLT,16,0.18514146128360748,202,24,4,4.404440514853944,-0.4044405148539436,45.86280580217998
Chase Winovich,2019,ED,NE,16,0.18878696445527313,213,23,7,4.366899141606706,2.633100858393294,48.77602918981803
Sheldon Rankins,2019,DI,NO,10,0.1967880005433746,219,22,2,4.302830830570838,-2.302830830570838,50.89672557983094
Derek Wolfe,2019,DI,DEN,12,0.1928353237596014,270,22,7,4.20140351705841,2.7985964829415897,64.26423905815146
Rasheem Green,2019,ED,SEA,16,0.18613055709675252,320,25,4,4.153997856527142,-0.15399785652714204,77.03422366893778
Uchenna Nwosu,2019,ED,LAC,16,0.21380905551341145,182,21,2,4.141353409690236,-2.141353409690236,43.946985923525226
Ryan Anderson,2019,ED,WAS,16,0.1790853664914364,228,22,4,4.054000746111281,-0.054000746111280584,56.2407395259373
Grover Stewart,2019,DI,IND,16,0.1903324175680337,320,21,3,4.030551806415544,-1.0305518064155441,79.39359555945836
Johnathan Hankins,2019,DI,OAK,16,0.16962901388269958,324,23,2,4.009760772506076,-2.009760772506076,80.8028255006101
Dean Lowry,2019,DI,GB,16,0.1955778056949125,299,20,0,3.967587004035769,-3.967587004035769,75.36066624269657
Kyle Love,2019,DI,CAR,15,0.19879370686742937,216,18,0,3.96326371539509,-3.96326371539509,54.500536807823146
John Simon,2019,ED,NE,16,0.18583368805518355,218,22,4,3.904624421352438,0.09537557864756208,55.831234063862084
Daron Payne,2019,DI,WAS,15,0.17445247894442314,388,23,2,3.8541150135069304,-1.8541150135069304,100.6716194613382
Dawuane Smoot,2019,ED,JAX,16,0.20138128367008773,270,18,6,3.8387609955448827,2.1612390044551173,70.3351941715964
Alex Okafor,2019,ED,KC,10,0.17990850298390446,235,21,5,3.8014790094965507,1.1985209905034493,61.81804487488733
Ben Banogu,2019,ED,IND,15,0.1963580410904723,168,18,3,3.7426819849402175,-0.7426819849402175,44.88759682922499
Jacob Martin,2019,ED,HST,14,0.1676393793557676,161,25,4,3.7395116387653538,0.26048836123464625,43.053750209253565
Malik Reed,2019,ED,DEN,15,0.19623099829536947,215,20,3,3.699640056824199,-0.6996400568241992,58.113761527535665
DaQuan Jones,2019,DI,TEN,16,0.1771667874396575,349,20,1,3.657790114834236,-2.657790114834236,95.41280091075318
Danny Shelton,2019,DI,NE,16,0.1955297893535105,223,18,3,3.6339574245840667,-0.6339574245840667,61.36560612718901
Morgan Fox,2019,DI,LA,16,0.2048740085843732,212,18,2,3.612723820289749,-1.612723820289749,58.681485368288435
Henry Anderson,2019,ED,NYJ,12,0.18673128529843658,273,18,2,3.5370131081726637,-1.5370131081726637,77.18376823914026
Ezekiel Ansah,2019,ED,SEA,11,0.18429225245764935,231,19,3,3.5175855556799944,-0.5175855556799944,65.67004450737367
Lawrence Guy,2019,DI,NE,16,0.18993249752172567,229,20,3,3.5174224574414343,-0.5174224574414343,65.10449136285271
Vernon Butler,2019,DI,CAR,14,0.20785139765805538,224,16,6,3.51447313293591,2.48552686706409,63.73643830159986
Chad Thomas,2019,ED,CLV,16,0.20079754672875383,240,17,4,3.5134602628378744,0.4865397371621256,68.30872759213972
Quinnen Williams,2019,DI,NYJ,13,0.17662755204760483,330,19,3,3.5125867168489084,-0.5125867168489084,93.94785854455382
Nick Williams,2019,DI,CHI,16,0.1626396006649319,268,21,6,3.4084006792987585,2.5915993207012415,78.62925319423951
Dontari Poe,2019,DI,CAR,11,0.19763098838013488,212,18,4,3.402570200106241,0.5974297998937592,62.30584162330599
P.J. Hall,2019,DI,OAK,16,0.16725967911206652,274,23,2,3.3852917515745906,-1.3852917515745906,80.93837107911163
Stephon Tuitt,2019,DI,PIT,6,0.18708651860478648,156,18,4,3.3677759944506227,0.6322240055493773,46.32137061878663
William Gholston,2019,DI,TB,16,0.1866259609826289,255,20,2,3.3645116184833697,-1.3645116184833697,75.7910891432579
Aaron Lynch,2019,ED,CHI,16,0.15672504436869003,138,23,2,3.337878017329043,-1.337878017329043,41.34363187736473
Mychal Kendricks,2019,LB,SEA,14,0.18412014812139144,77,17,3,3.3176219725533724,-0.31762197255337243,23.209395355172962
Sam Eguavoen,2019,LB,MIA,16,0.16817432120252027,215,19,2,3.2852176119045695,-1.2852176119045695,65.44467533015448
Andrew Billings,2019,DI,CIN,16,0.1779734749575528,275,19,2,3.282865189204298,-1.2828651892042982,83.76828902518979
Rashan Gary,2019,ED,GB,16,0.1919952338243675,140,15,3,3.2172883220077657,-0.2172883220077657,43.514906339706684
Davon Godchaux,2019,DI,MIA,16,0.16796702078502426,321,18,2,3.1664388818273075,-1.1664388818273075,101.3757132159631
Jarran Reed,2019,DI,SEA,10,0.19149735683553742,291,19,3,3.15196403723087,-0.15196403723086993,92.32338838981661
Christian Covington,2019,DI,DAL,16,0.18034605089072875,252,18,1,3.141618720041635,-2.141618720041635,80.21342577073143
Justin Jones,2019,DI,LAC,12,0.16986008315625947,284,16,0,3.123738112500113,-3.123738112500113,90.91671253218405
Linval Joseph,2019,DI,MIN,13,0.19348353164765897,293,17,3,3.0772083369396293,-0.07720833693962925,95.21617255573823
Cassius Marsh,2019,ED,ARZ,15,0.1802809641004998,207,19,3,3.0739850677152964,-0.07398506771529645,67.33929913129029
Chris Wormley,2019,DI,BLT,16,0.18927961226309525,228,16,2,3.0575055648174168,-1.0575055648174168,74.57059199616383
Alexander Johnson,2019,LB,DEN,12,0.1965407247315099,90,15,2,3.048042701057813,-1.0480427010578128,29.52714539358842
Calais Campbell,2019,ED,JAX,5,0.17076530932530098,146,18,1,3.039135257300494,-2.039135257300494,48.03998099435831
Shy Tuttle,2019,DI,NO,16,0.20504839079395715,186,15,2,3.038681433005525,-1.0386814330055252,61.21076002890817
Michael Pierce,2019,DI,BLT,13,0.18730652507435597,268,16,1,2.9846924814928695,-1.9846924814928695,89.79149499044975
Derrick Nnadi,2019,DI,KC,16,0.1690335916776484,268,18,0,2.960937956816084,-2.960937956816084,90.51185938667291
Jack Crawford,2019,DI,ATL,16,0.18743003856384002,240,14,1,2.952421360681626,-1.952421360681626,81.28921000103831
Malcom Brown,2019,DI,NO,16,0.19877654618031726,259,16,2,2.9124142385737017,-0.9124142385737017,88.92965724780971
Tyquan Lewis,2019,ED,IND,9,0.2159199010619725,145,12,0,2.911690882060077,-2.911690882060077,49.7992423898411
B.J. Hill,2019,DI,NYG,16,0.17306446178574839,250,16,1,2.8844130628986133,-1.8844130628986133,86.6727457366211
Steve McLendon,2019,DI,NYJ,16,0.17092653391977322,218,18,3,2.8506428228920457,0.14935717710795426,76.47397921947785
Zach Kerr,2019,DI,ARZ,12,0.17278286287862288,157,15,0,2.8252578945644737,-2.8252578945644737,55.57014823391982
Jarrad Davis,2019,LB,DET,11,0.17880352815014858,62,15,2,2.812747059960252,-0.8127470599602522,22.042508152466485
Leonard Williams,2019,DI,NYJ,7,0.1596228971118443,211,17,0,2.80922494477007,-2.80922494477007,75.10968475230807
Jordan Hicks,2019,LB,ARZ,16,0.18265266510704123,91,16,2,2.7926927587190886,-0.7926927587190886,32.58503811988919
Allen Bailey,2019,DI,ATL,15,0.19273505692741463,245,14,1,2.7799256840684983,-1.7799256840684983,88.13185237435403
Sebastian Joseph-Day,2019,DI,LA,16,0.2014617360959072,192,13,2,2.708998777241384,-0.7089987772413839,70.8748935632657
Abry Jones,2019,DI,JAX,16,0.19791038622600032,274,15,2,2.7067183930310397,-0.7067183930310397,101.2295925226152
Eddie Goldman,2019,DI,CHI,15,0.17543681602264763,255,15,1,2.7048364154249662,-1.7048364154249662,94.27557191473853
A.J. Klein,2019,LB,NO,13,0.2047059511479871,83,13,3,2.703666593866597,0.2963334061334031,30.69905149854263
Darius Leonard,2019,LB,IND,12,0.1902901622656933,60,13,3,2.690942449197289,0.30905755080271113,22.29702088868458
Pernell McPhee,2019,ED,BLT,7,0.18826201921901686,163,14,3,2.685263472651002,0.31473652734899815,60.701678498266595
Shilique Calhoun,2019,ED,NE,15,0.17834020156484928,186,16,0,2.663915180271256,-2.663915180271256,69.82204290042762
Nathan Shepherd,2019,DI,NYJ,9,0.17562354101221386,134,14,2,2.60603894381403,-0.6060389438140299,51.4190320593929
Taco Charlton,2019,ED,MIA,10,0.15846950164768622,215,17,4,2.603066761271712,1.396933238728288,82.59488507892249
Eric Kendricks,2019,LB,MIN,15,0.18572693072494897,66,16,1,2.5908170186782424,-1.5908170186782424,25.474589492109804
Mack Wilson,2019,LB,CLV,15,0.18077655125758677,95,13,1,2.5902562435810395,-1.5902562435810395,36.675908121222065
Tyson Alualu,2019,DI,PIT,16,0.1930774296027314,200,15,1,2.5891643157631425,-1.5891643157631425,77.24500093809266
Brennan Scarlett,2019,ED,HST,15,0.18302672642807877,187,14,4,2.562876463174926,1.4371235368250739,72.96489030467815
Jeremiah Attaochu,2019,ED,DEN,11,0.18480847171902942,164,13,3,2.5555303491585057,0.44446965084149426,64.17454602094728
Brandon Williams,2019,DI,BLT,14,0.18279308455337176,290,13,1,2.545530883591285,-1.5455308835912849,113.92515481519608
Jerome Baker,2019,LB,MIA,16,0.16824278064869932,120,15,1,2.5417717714286727,-1.5417717714286727,47.21116244537986
Ifeadi Odenigbo,2019,ED,MIN,11,0.18796226975694433,136,14,3,2.51992946746478,0.4800705325352199,53.96976453345943
Vince Williams,2019,LB,PIT,13,0.19459838919216352,54,13,1,2.489700591151769,-1.489700591151769,21.689355013977355
Matt Milano,2019,LB,BUF,14,0.1955999169386749,81,13,2,2.4831277663989493,-0.4831277663989493,32.62014991579222
Andrew Brown,2019,ED,CIN,12,0.1692006565696225,129,14,0,2.468297700486523,-2.468297700486523,52.26273960980191
Mike Daniels,2019,DI,DET,9,0.19014873444276276,119,13,1,2.4590529255287907,-1.4590529255287907,48.39261439418203
Anthony Barr,2019,LB,MIN,14,0.1908508509380414,101,12,2,2.4497577294202544,-0.4497577294202544,41.228566721943594
Kyle Phillips,2019,ED,NYJ,15,0.17294006524038108,268,16,3,2.4334348841628652,0.5665651158371348,110.13239012236633
Dalvin Tomlinson,2019,DI,NYG,16,0.17321695389220962,280,14,4,2.4200141928158225,1.5799858071841775,115.7018007709303
Jerry Tillery,2019,DI,LAC,15,0.2000575126624266,177,10,3,2.4117995095326648,0.5882004904673352,73.38918483912344
Michael Bennett,2019,DI,NE,6,0.22867028578081283,90,10,3,2.4032195550983926,0.5967804449016074,37.449761845132464
DeMarcus Walker,2019,DI,DEN,10,0.20370276164947657,120,11,4,2.3928245324986603,1.6071754675013397,50.14993718519441
Alec Ogletree,2019,LB,NYG,13,0.1660229162908439,73,14,2,2.3633176914074054,-0.36331769140740544,30.888779898451556
Star Lotulelei,2019,DI,BUF,16,0.18981564048328906,244,11,2,2.355568099633838,-0.35556809963383795,103.58435404093333
Devin White,2019,LB,TB,12,0.1923110836769401,80,12,3,2.3364048309454906,0.6635951690545094,34.24064140786158
Tim Settle,2019,DI,WAS,15,0.18037473809793583,159,13,2,2.3161592396215784,-0.31615923962157844,68.64812974861691
Marquis Haynes,2019,ED,CAR,11,0.2094155046941674,124,10,2,2.310920577052574,-0.31092057705257403,53.658269882279455
Jihad Ward,2019,DI,BLT,6,0.1737871509049412,146,13,1,2.309469667180948,-1.3094696671809478,63.21797686921551
Kamalei Correa,2019,ED,TEN,16,0.1869512004147333,166,11,2,2.3051987948511363,-0.3051987948511363,72.01114297420924
Jahlani Tavai,2019,LB,DET,13,0.19789836451003776,85,11,2,2.2661668168951254,-0.26616681689512545,37.508271397451
Jaleel Johnson,2019,DI,MIN,16,0.1892042923484061,234,11,4,2.2492413684285886,1.7507586315714114,104.03507746413268
Dorance Armstrong,2019,ED,DAL,15,0.17120804599620124,159,10,2,2.228239263016814,-0.22823926301681396,71.35678947903011
Tyeler Davison,2019,DI,ATL,16,0.1982352195025694,240,12,1,2.216397510459004,-1.2163975104590041,108.28382493097878
Bryan Cox Jr.,2019,ED,CLV,6,0.19972330753344492,109,12,2,2.2121772622092313,-0.21217726220923128,49.27272414469407
Arden Key,2019,ED,OAK,7,0.17490084355329238,134,12,2,2.183381600985174,-0.18338160098517386,61.37268901576217
Cory Littleton,2019,LB,LA,15,0.19530273361293296,68,11,1,2.1599851935083283,-1.1599851935083283,31.481697284022523
Ifeadi Odenigbo,2019,DI,MIN,5,0.19292901021112754,124,11,4,2.1235557106109364,1.8764442893890636,58.39262863714831
Al Woods,2019,DI,SEA,14,0.17455316523170875,234,11,1,2.123190601562305,-1.123190601562305,110.21149011672152
Charles Harris,2019,ED,MIA,14,0.16023352637792385,206,14,0,2.0929861808783428,-2.0929861808783428,98.4239656630461
