player,season,position,team_name,player_game_count,qb_sack_rate,pass_rush_snaps,pressures,sacks,expected_sacks,sacks_over_expected,snaps_per_xsack
Rodney Gunter,2016,DI,ARZ,16,0.16298677218458796,117,10,2,1.7092962191651007,0.29070378083489934,68.44922412403639
Luke Kuechly,2016,LB,CAR,10,0.17104551630539927,45,10,2,1.6992079069251198,0.3007920930748802,26.482927613862056
Pat Sims,2016,DI,CIN,16,0.1509173815458458,186,12,1,1.6871483412675556,-0.6871483412675556,110.24519625835514
Lerentee McCray,2016,ED,BUF,11,0.17104130632075573,86,10,0,1.6755995049819479,-1.6755995049819479,51.32491370658797
Cullen Jenkins,2016,DI,WAS,15,0.15158306423805765,174,11,1,1.6637317731631316,-0.6637317731631316,104.58416603367893
Steve McLendon,2016,DI,NYJ,11,0.176292260982592,201,8,3,1.6617653694116798,1.3382346305883202,120.95570391574634
Craig Robertson,2016,LB,NO,15,0.1617954643043563,91,10,1,1.657651954717514,-0.6576519547175139,54.896927995664576
Telvin Smith Sr.,2016,LB,JAX,13,0.17313726801674226,52,10,0,1.6540910347635425,-1.6540910347635425,31.437205635682297
Joel Heath,2016,DI,HST,12,0.1703672872123182,103,9,2,1.6346916572005554,0.3653083427994446,63.008824658951106
Damion Square,2016,DI,SD,11,0.17314954618172426,176,8,3,1.5979744973234313,1.4020255026765687,110.13942981868342
Jonathan Casillas,2016,LB,NYG,16,0.16892148671698445,73,9,1,1.5874730289823966,-0.5874730289823966,45.9850332366242
Jaye Howard Jr.,2016,DI,KC,8,0.1374521056017186,205,11,1,1.573104056493907,-0.5731040564939069,130.3156006455788
Ricardo Mathews,2016,DI,PIT,16,0.16875335087724813,189,9,1,1.5462417487546787,-0.5462417487546787,122.23185679226287
Quinton Dial,2016,DI,SF,14,0.14907587508109926,178,10,0,1.5351967584574246,-1.5351967584574246,115.94604992447712
Kyle Love,2016,DI,CAR,10,0.14507006816882073,135,11,1,1.5348677685620715,-0.5348677685620715,87.95545959406891
Shaq Lawson,2016,ED,BUF,10,0.15160470007058308,123,11,2,1.5173301766181377,0.48266982338186226,81.0634375401044
Tony McDaniel,2016,DI,SEA,16,0.16960116880211418,242,9,0,1.5003325373900416,-1.5003325373900416,161.29757501692256
Jatavis Brown,2016,LB,SD,11,0.17318900613942548,46,9,3,1.4900002249762136,1.5099997750237864,30.872478560017896
Nick Kwiatkoski,2016,LB,CHI,10,0.16911093663009746,41,9,0,1.4807751436085754,-1.4807751436085754,27.6882011269348
Tyson Jackson,2016,DI,ATL,16,0.1552942928304151,151,10,0,1.4771781594157276,-1.4771781594157276,102.22192836896902
Cam Johnson,2016,ED,CLV,11,0.15138465679808305,78,10,3,1.4697000246626517,1.5302999753373483,53.072054630946724
Caraun Reid,2016,DI,SD,7,0.15579080551366334,81,8,1,1.4560482643835968,-0.4560482643835968,55.630024073611686
Shamar Stephen,2016,DI,MIN,16,0.1578923730617394,248,9,0,1.4516360130322543,-1.4516360130322543,170.84172462900287
Tyrone Holmes,2016,ED,CLV,11,0.15125042057321256,77,10,1,1.4335743306932671,-0.4335743306932671,53.71189923773489
Sean Spence,2016,LB,TEN,15,0.15021031478283806,53,10,2,1.3952088077591418,0.6047911922408582,37.98714551202111
Frank Zombo,2016,ED,KC,14,0.14385949307471216,174,9,1,1.3882495786730562,-0.3882495786730562,125.33769336081203
C.J. Mosley,2016,LB,BLT,14,0.16652194424005662,69,8,0,1.3831352804309545,-1.3831352804309545,49.88666038400895
Zachary Orr,2016,LB,BLT,15,0.16331169080417499,93,8,0,1.3774980985909984,-1.3774980985909984,67.51370480665412
Cam Thomas,2016,DI,LA,16,0.16096138709200963,181,9,1,1.376430605782148,-0.37643060578214804,131.4995461737411
Anthony Chickillo,2016,ED,PIT,13,0.16151603191589742,150,9,2,1.3757716949561853,0.6242283050438147,109.02971804836928
Eric Kendricks,2016,LB,MIN,15,0.15627848566157262,69,9,2,1.3736705497012194,0.6263294502987806,50.230384581665426
Owa Odighizuwa,2016,ED,NYG,14,0.15827450894749737,129,8,2,1.3699556129336663,0.6300443870663337,94.1636347791994
Ricky Jean Francois,2016,DI,WAS,16,0.15922940457147278,213,9,1,1.3649539095848346,-0.36495390958483465,156.04922518210614
Nigel Bradham,2016,LB,PHI,15,0.16539769184338143,60,9,2,1.3541956067600405,0.6458043932399595,44.306745421772604
Corey Peters,2016,DI,ARZ,15,0.16541789408477514,244,8,0,1.3466402021331876,-1.3466402021331876,181.19167956925997
Angelo Blackson,2016,DI,TEN,13,0.1562182739611363,142,8,0,1.3410036199372104,-1.3410036199372104,105.8908401803187
Su'a Cravens,2016,LB,WAS,10,0.18334507746411183,55,8,1,1.3361028390717302,-0.3361028390717302,41.16449601904279
Kenny Clark,2016,DI,GB,16,0.15920234533337077,161,9,0,1.3335313362232357,-1.3335313362232357,120.73207102577474
David Bass,2016,ED,TEN,13,0.14518257387591024,117,9,0,1.3302360059166742,-1.3302360059166742,87.9543174892297
Mason Foster,2016,LB,WAS,15,0.15041901128664967,48,7,1,1.32030657954814,-0.3203065795481399,36.355192607180264
Will Compton,2016,LB,WAS,15,0.16290079821246703,77,8,0,1.3104515647465385,-1.3104515647465385,58.758371596048256
Gerald Hodges,2016,LB,SF,12,0.1743323934048021,34,7,2,1.3003631735505394,0.6996368264494606,26.146541744307996
Kyle Van Noy,2016,LB,NE,7,0.1691985818125119,39,7,1,1.28171076445919,-0.2817107644591901,30.42808181177741
Todd Davis,2016,LB,DEN,14,0.16249589550446056,35,8,1,1.2494108699484952,-0.24941086994849515,28.013202735656378
Kendall Reyes,2016,DI,KC,10,0.15190387327488689,95,8,1,1.22286541816327,-0.2228654181632701,77.68639016931962
Eddie Goldman,2016,DI,CHI,6,0.1588017358127855,81,8,3,1.200519592214755,1.799480407785245,67.47078558757109
Rakeem Nunez-Roches,2016,DI,KC,11,0.1570147856618233,141,8,1,1.200075505768737,-0.2000755057687369,117.49260719197756
Anthony Hitchens,2016,LB,DAL,12,0.1656182076702571,20,7,1,1.1858173543965627,-0.18581735439656266,16.866003795481284
Khyri Thornton,2016,DI,DET,13,0.1554505773982144,146,8,1,1.1760044084251784,-0.1760044084251784,124.14919447071873
Xavier Cooper,2016,DI,CLV,13,0.14767222318439846,266,8,0,1.1748365638638811,-1.1748365638638811,226.4144717501483
Brent Urban,2016,DI,BLT,16,0.17714572018142646,72,6,2,1.1678764218237903,0.8321235781762097,61.65035842367866
Vernon Butler,2016,DI,CAR,10,0.1615407022939447,137,8,2,1.1638056768124354,0.8361943231875646,117.7172467273328
Deone Bucannon,2016,LB,ARZ,13,0.16433878243017153,71,7,0,1.1637928717002597,-1.1637928717002597,61.007419555914225
Kendall Langford,2016,DI,IND,7,0.13674558625029568,185,8,0,1.162397319771699,-1.162397319771699,159.15384254011784
Jared Odrick,2016,DI,JAX,6,0.13063607004443867,134,8,1,1.1605412889666202,-0.16054128896662023,115.46336289277352
Josh Mauro,2016,ED,ARZ,15,0.16439037805468765,189,7,0,1.1540564631388937,-1.1540564631388937,163.77014993351617
L.T. Walton,2016,DI,PIT,10,0.2070368462216919,150,5,0,1.13637888348697,-1.13637888348697,131.998228917917
Destiny Vaeao,2016,DI,PHI,16,0.1653407936809074,149,8,2,1.1211782080419592,0.8788217919580408,132.8959115787807
Jamie Collins Sr.,2016,LB,NE,7,0.1840231455604385,42,6,1,1.1075798063308213,-0.10757980633082131,37.92051801588651
Karlos Dansby,2016,LB,CIN,15,0.15512033712013318,59,6,0,1.0982431852990393,-1.0982431852990393,53.72216353332979
Kelvin Sheppard,2016,LB,NYG,12,0.169619861904373,26,6,0,1.0972853498472788,-1.0972853498472788,23.694839271861877
Kevin Dodd,2016,ED,TEN,9,0.1545002558047241,94,6,1,1.0870937238861769,-0.08709372388617687,86.46908535536922
Terrence Fede,2016,ED,MIA,9,0.1647292586710417,77,6,0,1.0868592493977114,-1.0868592493977114,70.84634007822994
Joe Schobert,2016,ED,CLV,13,0.14466237998829407,73,7,1,1.0822395312481443,-0.08223953124814432,67.45271993142708
Jay Bromley,2016,DI,NYG,15,0.16506995610625186,144,6,1,1.076130487392781,-0.07613048739278105,133.81276869952748
Stacy McGee,2016,DI,OAK,9,0.16098841088535137,100,7,3,1.0750978519167365,1.9249021480832635,93.01478913916084
Darius Latham,2016,DI,OAK,14,0.155701805721983,155,7,0,1.0699452413397403,-1.0699452413397403,144.86722685538143
Sean Lee,2016,LB,DAL,15,0.15799151787247528,65,6,0,1.0595648105111763,-1.0595648105111763,61.345940668453686
Cedric Thornton,2016,DI,DAL,13,0.1544817895481664,156,7,2,1.05478231207061,0.9452176879293901,147.89781570546185
Vincent Valentine,2016,DI,NE,13,0.1617255456417259,140,7,1,1.052359208523592,-0.052359208523591994,133.03442291003762
Darius Philon,2016,DI,SD,14,0.16152865066889735,162,6,1,1.0375324805250823,-0.03753248052508229,156.13969012132884
Malcolm Smith,2016,LB,OAK,12,0.15642995635309742,45,7,0,1.035323556504735,-1.035323556504735,43.46467316161583
Kwon Alexander,2016,LB,TB,15,0.16489422540886736,48,6,1,1.0306172007930154,-0.030617200793015442,46.574033465641826
Brian Cushing,2016,LB,HST,12,0.17367836722340188,59,6,0,1.0273848830780692,-1.0273848830780692,57.42735850194196
Domata Peko Sr.,2016,DI,CIN,16,0.15014740913306493,279,7,0,1.0189327688206749,-1.0189327688206749,273.81590673830027
Vontaze Burfict,2016,LB,CIN,11,0.15221134454183008,44,7,1,1.0105628976113026,-0.01056289761130258,43.540090482249155
Paul Soliai,2016,DI,CAR,10,0.1683773996587049,83,6,0,0.9963872507282592,-0.9963872507282592,83.30094542993733
Zach Brown,2016,LB,BUF,15,0.1665812179622055,44,6,2,0.9914386945139443,1.0085613054860558,44.37995031207767
A'Shawn Robinson,2016,DI,DET,16,0.15078505333662895,197,7,2,0.9814117684463018,1.0185882315536983,200.73123874586886
Perry Riley,2016,LB,OAK,9,0.14861469757051288,30,7,0,0.9805686981778797,-0.9805686981778797,30.594490784528247
Chris Landrum,2016,ED,SD,9,0.16708946726540133,46,7,1,0.9752998113783785,0.02470018862162149,47.16498400116453
Adolphus Washington,2016,DI,BUF,15,0.1707260176339325,134,5,3,0.9687185867231998,2.0312814132768002,138.3270661227531
DeShawn Williams,2016,DI,CIN,4,0.20064191603037154,42,6,0,0.9630789974619289,-0.9630789974619289,43.61012970969735
Frostee Rucker,2016,DI,ARZ,13,0.16359527854875752,156,6,0,0.9586256299081698,-0.9586256299081698,162.73297430504107
Shaq Thompson,2016,LB,CAR,11,0.15705513220585124,38,6,0,0.9475601463788542,-0.9475601463788542,40.10299519795001
Sheldon Day,2016,DI,JAX,15,0.169014113119506,86,6,1,0.9423397739228055,0.057660226077194454,91.26219902827208
Corey Lemonier,2016,ED,CLV,7,0.14301937481855914,70,6,2,0.9397998332740934,1.0602001667259064,74.4839459655282
Glenn Dorsey,2016,DI,SF,12,0.15994241735771944,162,7,1,0.9331442234307702,0.06685577656922981,173.60660435146417
Derrick Shelby,2016,DI,ATL,6,0.13889957704294686,162,7,0,0.9124524889671431,-0.9124524889671431,177.54349071191314
C.J. Wilson,2016,DI,CHI,6,0.14813043162628925,51,7,1,0.904419961964719,0.09558003803528103,56.38973280643875
Joe Thomas,2016,LB,GB,14,0.15662639645361062,58,6,0,0.9015334338577612,-0.9015334338577612,64.33482977088447
Lavar Edwards,2016,ED,CAR,5,0.17068110986336815,66,5,1,0.8757165863317565,0.12428341366824347,75.36684930961962
Ryan Davis Sr.,2016,ED,DAL,9,0.15272273413260518,108,7,0,0.8657237941298164,-0.8657237941298164,124.75110506643331
Darron Lee,2016,LB,NYJ,13,0.16888015437186218,61,4,0,0.8596347543715964,-0.8596347543715964,70.96036972654944
Vince Williams,2016,LB,PIT,7,0.15810469665543972,28,6,1,0.8521237804277125,0.14787621957228747,32.85907592667554
Wallace Gilberry,2016,ED,DET,4,0.13474545163113721,87,6,0,0.8375145363161526,-0.8375145363161526,103.87879401195067
Daryl Smith,2016,LB,TB,14,0.16960200564814315,62,5,0,0.8236021617785887,-0.8236021617785887,75.27906418568585
Armonty Bryant,2016,ED,DET,5,0.1440959839517666,79,6,4,0.8060544685262286,3.1939455314737715,98.00826505489358
Howard Jones,2016,ED,TB,8,0.1523681542551959,68,4,0,0.80590844928413,-0.80590844928413,84.37682972601024
Spencer Paysinger,2016,LB,MIA,7,0.17736885650569775,32,5,0,0.7942639076220362,-0.7942639076220362,40.28887589240393
Jerrell Freeman,2016,LB,CHI,11,0.14204651341137955,31,6,0,0.7939809204557903,-0.7939809204557903,39.04375936666619
Mark Barron,2016,LB,LA,16,0.1692887132193097,101,4,1,0.7939182415394432,0.20608175846055676,127.21712981950944
Nate Orchard,2016,ED,CLV,3,0.1607883963482255,33,5,0,0.7908586810242882,-0.7908586810242882,41.72679745673365
Max Bullough,2016,LB,HST,8,0.22208097973568314,17,3,0,0.7857142857142857,-0.7857142857142857,21.636363636363637
Anthony Zettel,2016,ED,DET,13,0.14948651167380725,101,6,1,0.7819313055736119,0.2180686944263881,129.16735687658402
Jordan Hicks,2016,LB,PHI,13,0.16942776471477802,47,5,1,0.7741096123631023,0.22589038763689773,60.71491588448882
Corey Nelson,2016,LB,DEN,12,0.15911954375027304,45,5,0,0.7716795500508719,-0.7716795500508719,58.3143611840348
Damontre Moore,2016,ED,SEA,4,0.16991617202735376,61,5,0,0.7709532123146609,-0.7709532123146609,79.12283005716714
Jarvis Jenkins,2016,DI,NYJ,9,0.17844343400363158,72,4,0,0.7620004208398796,-0.7620004208398796,94.48813679215733
Denzel Perryman,2016,LB,SD,9,0.1390030846213315,23,5,0,0.7564719349720743,-0.7564719349720743,30.40430045940708
Michael Wilhoite,2016,LB,SF,10,0.15075613034068663,31,6,1,0.7368049619452988,0.26319503805470124,42.07354944808512
Brandon Marshall,2016,LB,DEN,9,0.16578518828485636,33,5,0,0.722104821406033,-0.722104821406033,45.6997364118753
Tyeler Davison,2016,DI,NO,15,0.1627120618277294,207,5,1,0.7165606681710687,0.28343933182893133,288.87993605390255
Billy Winn,2016,DI,DEN,16,0.15990940452023245,159,5,0,0.7095009163829427,-0.7095009163829427,224.1011904686281
Philip Wheeler,2016,LB,ATL,16,0.16388015064177788,72,4,0,0.7081211900673345,-0.7081211900673345,101.67751086950751
Chris Smith,2016,ED,JAX,6,0.19439398332569052,34,4,1,0.6989975038764433,0.3010024961235567,48.64108929065637
Aaron Wallace,2016,ED,TEN,8,0.15111889241511806,68,5,1,0.6988529420144165,0.3011470579855835,97.30230197499439
Julian Stanford,2016,LB,NYJ,7,0.1995482846666626,19,3,0,0.6923076923076923,-0.6923076923076923,27.444444444444446
Danny Trevathan,2016,LB,CHI,8,0.1484176504154076,29,5,1,0.6894400724608108,0.31055992753918915,42.06311927371819
Deon Simon,2016,DI,NYJ,15,0.17011845455700997,69,4,1,0.6864682725842777,0.31353172741572233,100.51447788000847
Xavier Williams,2016,DI,ARZ,8,0.17052193751023673,65,4,0,0.6802131219313882,-0.6802131219313882,95.55828593167955
Jonathan Bullard,2016,DI,CHI,14,0.15348491524435026,146,5,1,0.6447365269184266,0.35526347308157336,226.44909029401433
Cory James,2016,LB,OAK,8,0.15648870822905145,29,4,0,0.6439422584918004,-0.6439422584918004,45.03509377987074
Jarvis Jenkins,2016,DI,KC,7,0.15403086684812314,61,4,0,0.6400472546650557,-0.6400472546650557,95.30546308166265
Jayrone Elliott,2016,ED,GB,9,0.15790945587953814,79,4,1,0.6241325654833556,0.3758674345166444,126.57567377343776
Letroy Guion,2016,DI,GB,15,0.1451258186373743,237,4,0,0.6133198355097476,-0.6133198355097476,386.42154758132443
Kyle Van Noy,2016,LB,DET,7,0.15915461326169072,32,4,0,0.59344689574385,-0.59344689574385,53.9222636928447
Dan Skuta,2016,ED,JAX,9,0.1576510248645323,46,4,0,0.5920601372675445,-0.5920601372675445,77.69481021353272
Ufomba Kamalu,2016,DI,HST,4,0.19620479082321188,48,3,1,0.5865384615384616,0.41346153846153844,81.83606557377048
Anthony Lanier II,2016,DI,WAS,4,0.18597593280005745,40,3,0,0.5826058266690541,-0.5826058266690541,68.65705451092539
Shilique Calhoun,2016,ED,OAK,10,0.15076660883904486,66,4,1,0.5752100025846472,0.42478999741535284,114.74070287970613
Mychal Kendricks,2016,LB,PHI,5,0.1627175818891248,8,3,0,0.5653781075100872,-0.5653781075100872,14.1498227358534
Chris Jones,2016,DI,SF,1,0.2826086956521739,16,2,0,0.5652173913043478,-0.5652173913043478,28.30769230769231
Derrick Johnson,2016,LB,KC,11,0.1465328332285693,36,4,1,0.5572372543098678,0.4427627456901322,64.60443863285056
Dekoda Watson,2016,ED,DEN,7,0.17402812263352696,27,3,1,0.5555702496826069,0.44442975031739307,48.59871459176386
Ryan Carrethers,2016,DI,SD,4,0.1731517843895423,23,3,0,0.552706508135169,-0.552706508135169,41.61340541764556
Arthur Jones,2016,DI,IND,8,0.1782066428274028,144,3,0,0.551958329950152,-0.551958329950152,260.8892595442935
De'Vondre Campbell,2016,LB,ATL,11,0.164192555736608,36,3,0,0.5455364258296398,-0.5455364258296398,65.99009396164884
Damien Wilson,2016,LB,DAL,9,0.16479338561561224,26,3,1,0.5427811401796173,0.4572188598203827,47.90144328042804
Erin Henderson,2016,LB,NYJ,4,0.16710754809488448,24,3,0,0.5423088107007851,-0.5423088107007851,44.25522788203754
Vincent Rey,2016,LB,CIN,12,0.14294008773119976,34,4,0,0.5401012473361803,-0.5401012473361803,62.95115993101394
Ramon Humber,2016,LB,BUF,4,0.2022811323559835,4,2,0,0.5353428664283393,-0.5353428664283393,7.471847017756867
Matt Longacre,2016,ED,LA,6,0.15264121810856407,87,4,0,0.5338297959375142,-0.5338297959375142,162.97329347682853
Stefan Charles,2016,DI,DET,12,0.14541026843289753,115,3,0,0.5235218370242428,-0.5235218370242428,219.666099610425
Nick Bellore,2016,LB,SF,11,0.15009676041391548,46,4,2,0.523138017035387,1.476861982964613,87.93090638046363
Adam Gotsis,2016,DI,DEN,16,0.16369768431190587,92,4,0,0.5213981192684075,-0.5213981192684075,176.4486610137538
Freddie Bishop,2016,ED,NYJ,4,0.17065724822668965,51,3,0,0.5149905279631002,-0.5149905279631002,99.03094762095164
Blake Martinez,2016,LB,GB,9,0.1597196861865736,20,3,1,0.49352574046157316,0.5064742595384268,40.52473530822297
Chris Joness,2016,DI,SF,5,0.17292733695613874,58,2,0,0.49019607843137253,-0.49019607843137253,118.32000000000001
Gabe Wright,2016,DI,CLV,5,0.16292167755455128,43,3,0,0.4850196266923015,-0.4850196266923015,88.65620612767364
D'Qwell Jackson,2016,LB,IND,12,0.15933835625543066,55,3,1,0.4833377239199157,0.5166622760800843,113.79206976427307
Matt Ioannidis,2016,DI,WAS,8,0.1509848125742371,51,3,0,0.48102211031544023,-0.48102211031544023,106.02423237167974
Keenan Robinson,2016,LB,NYG,16,0.16836916382966874,80,3,0,0.4720769350557903,-0.4720769350557903,169.46390314651902
Kerry Wynn,2016,ED,NYG,12,0.16050867118440376,75,3,1,0.4720575250645602,0.5279424749354398,158.87894169199558
Tourek Williams,2016,ED,SD,13,0.15859493185280085,69,3,1,0.46896071851435234,0.5310392814856477,147.13385850010866
Jake Ryan,2016,LB,GB,11,0.14752682002713083,47,4,0,0.46367191091922566,-0.46367191091922566,101.3647773202886
Will Sutton III,2016,DI,CHI,8,0.16261451031074162,76,3,0,0.4632332595462092,-0.4632332595462092,164.0642126483984
Lavar Edwards,2016,ED,IND,5,0.17600600487180265,37,3,1,0.45991062020171614,0.5400893797982839,80.45041443872692
Albert McClellan,2016,ED,BLT,16,0.16446220226182492,131,3,1,0.4582290189649061,0.5417709810350939,285.8832474117768
Robert Thomas,2016,DI,NYG,8,0.1701959603496845,35,2,1,0.45728856778580534,0.5427114322141946,76.53810408921933
Bruce Carter,2016,LB,NYJ,5,0.1684360591311597,10,2,0,0.4502780292253976,-0.4502780292253976,22.20850086157381
John Jenkins,2016,DI,SEA,2,0.1575507614213198,14,3,0,0.44758883248730963,-0.44758883248730963,31.27870711652963
Edwin Jackson,2016,LB,IND,8,0.16831904560578828,21,3,0,0.4445659111743539,-0.4445659111743539,47.23709009655495
Anthony Johnson,2016,DI,NE,4,0.15381837268037182,48,3,0,0.4405362462760675,-0.4405362462760675,108.9581173076056
Michael Morgan,2016,LB,SEA,6,0.1767463236590225,10,2,0,0.432284438276218,-0.432284438276218,23.13291692820613
Justin Ellis,2016,DI,OAK,16,0.15842813832896238,132,3,0,0.43062280701754385,-0.43062280701754385,306.53276568006356
Barkevious Mingo,2016,LB,NE,6,0.1909672045081987,21,2,0,0.4252315644805552,-0.4252315644805552,49.38485699116129
Al Woods,2016,DI,TEN,12,0.1360507847837949,104,3,0,0.4178094506624141,-0.4178094506624141,248.9172991063598
Darius Kilgo,2016,DI,DEN,9,0.16405004173225488,29,2,0,0.4162629267601643,-0.4162629267601643,69.66750612578275
Corbin Bryant,2016,DI,BUF,8,0.17787188007321367,96,2,0,0.4158512720156555,-0.4158512720156555,230.85176470588237
Mike Purcell,2016,DI,SF,11,0.16302957005234583,94,2,0,0.41256215404822216,-0.41256215404822216,227.84445707788515
Julius Warmsley,2016,DI,MIA,4,0.18514386435772384,31,2,0,0.4088370193342569,-0.4088370193342569,75.8248361424801
Jordan Hill,2016,DI,JAX,4,0.17616642036115615,23,2,0,0.40403347509946497,-0.40403347509946497,56.92597623089983
Houston Bates,2016,ED,WAS,8,0.17876945334367808,17,2,0,0.4038461538461539,-0.4038461538461539,42.09523809523809
Dadi Nicolas,2016,ED,KC,5,0.14417518629716192,21,3,0,0.40134700750038266,-0.40134700750038266,52.32379862700229
Tahir Whitehead,2016,LB,DET,14,0.1481421939090822,70,3,0,0.3842539586050602,-0.3842539586050602,182.17118765443
Curt Maggitt,2016,ED,IND,8,0.16213014909093673,67,2,0,0.3757847925352392,-0.3757847925352392,178.2935375005019
Kareem Martin,2016,DI,ARZ,7,0.17808716551517043,20,2,1,0.36799887419082467,0.6320011258091753,54.347992351816444
Randy Gregory,2016,ED,DAL,2,0.17781316945610617,41,2,1,0.3594575193559965,0.6405424806440034,114.06076599386634
Christian Ringo,2016,DI,GB,8,0.1611605188397881,50,2,0,0.3449053814886127,-0.3449053814886127,144.96729446261418
Paul Worrilow,2016,LB,ATL,5,0.18637093488129144,7,2,0,0.3421783625730994,-0.3421783625730994,20.45716727195044
James Cowser,2016,ED,OAK,4,0.17375236327067378,15,2,1,0.33754838709677415,0.6624516129032259,44.43807339449542
Brennan Scarlett,2016,ED,HST,4,0.19591304328303588,51,2,0,0.3369400659007926,-0.3369400659007926,151.36223073873396
John Jenkins,2016,DI,NO,7,0.1600975247458616,87,2,0,0.33374358974358975,-0.33374358974358975,260.67916410571604
NaVorro Bowman,2016,LB,SF,4,0.16067880541977228,22,2,1,0.33014399393709737,0.6698560060629026,66.63758967001435
Robert Nkemdiche,2016,DI,ARZ,5,0.15798828705426546,43,2,0,0.32775299989380907,-0.32775299989380907,131.1963582756889
Jelani Jenkins,2016,LB,MIA,9,0.18659564811965326,31,2,0,0.3263176823176823,-0.3263176823176823,94.99944894135511
Jerel Worthy,2016,DI,BUF,11,0.18178706854542775,64,2,0,0.31417624521072796,-0.31417624521072796,203.70731707317074
Myles Jack,2016,LB,JAX,10,0.16132224737338183,19,2,0,0.310458768317211,-0.310458768317211,61.1997532006787
Rey Maualuga,2016,LB,CIN,6,0.17534532446439455,6,1,0,0.3088235294117647,-0.3088235294117647,19.428571428571427
Sio Moore,2016,LB,IND,4,0.15796565614814445,16,2,0,0.306303664921466,-0.306303664921466,52.23574456447422
James Laurinaitis,2016,LB,NO,3,0.12091974861401318,22,2,0,0.30387402452619844,-0.30387402452619844,72.398422452536
Sio Moore,2016,LB,ARZ,4,0.16150759093175898,18,2,0,0.2975434275343531,-0.2975434275343531,60.4953708746324
Morgan Fox,2016,DI,LA,4,0.1735695275233744,36,2,0,0.296749626002992,-0.296749626002992,121.31439046746104
Lamarr Houston,2016,ED,CHI,2,0.1333445072311081,14,2,0,0.2952303419212719,-0.2952303419212719,47.420600162206
Austin Johnson,2016,DI,TEN,10,0.14739745060132559,117,2,1,0.2949640287769784,0.7050359712230216,396.6585365853659
Deion Jones,2016,LB,ATL,10,0.1528541859679024,20,2,0,0.294588122605364,-0.294588122605364,67.89139977239473
Corey Lemonier,2016,ED,NYJ,1,0.29238329238329236,14,1,0,0.29238329238329236,-0.29238329238329236,47.88235294117647
Roy Miller,2016,DI,JAX,6,0.13226035594133453,67,2,0,0.2914820143884892,-0.2914820143884892,229.85980847072761
Josh Bynes,2016,LB,DET,9,0.14659459796030558,24,2,0,0.2796182536200088,-0.2796182536200088,85.83130639466457
Terence Garvin,2016,LB,WAS,5,0.15932990394768387,8,2,1,0.2728372948637266,0.7271627051362735,29.32150461320085
Justin Durant,2016,LB,DAL,6,0.1294398870894498,14,2,0,0.2703125,-0.2703125,51.79190751445086
Eric Pinkins,2016,LB,NYG,1,0.13186813186813187,3,2,0,0.26373626373626374,-0.26373626373626374,11.375
Allen Bailey,2016,DI,KC,5,0.13094599075916613,84,2,0,0.2527784957353321,-0.2527784957353321,332.30674846625766
Bryan Braman,2016,ED,PHI,1,0.24956043956043955,1,1,0,0.24956043956043955,-0.24956043956043955,4.007045354469397
Neville Hewitt,2016,LB,MIA,9,0.19275069144745446,15,1,1,0.249064919594997,0.750935080405003,60.22526184896457
Brandon Copeland,2016,LB,DET,9,0.14878128006161198,36,2,0,0.2442562079368763,-0.2442562079368763,147.38622327790975
DaVonte Lambert,2016,ED,TB,11,0.14859624388553444,163,1,0,0.23943661971830985,-0.23943661971830985,680.7647058823529
Antonio Morrison,2016,LB,IND,8,0.14466330521707976,21,2,0,0.22912280701754384,-0.22912280701754384,91.65390505359878
Lawrence Thomas,2016,DI,NYJ,3,0.2231045465450739,17,1,0,0.2265193370165746,-0.2265193370165746,75.04878048780488
Woodrow Hamilton,2016,DI,NE,2,0.2635000531236719,18,1,0,0.2265193370165746,-0.2265193370165746,79.46341463414635
Chris Joness,2016,DI,KC,1,0.10638297872340426,31,2,0,0.2127659574468085,-0.2127659574468085,145.7
Channing Ward,2016,ED,TB,5,0.11375068329277933,37,2,0,0.20467836257309943,-0.20467836257309943,180.77142857142854
John Hughes,2016,DI,TB,5,0.14932531248407216,31,1,0,0.20467836257309943,-0.20467836257309943,151.45714285714286
Nick Williams,2016,DI,MIA,5,0.16219497531262703,22,1,0,0.2046783625730994,-0.2046783625730994,107.4857142857143
Elandon Roberts,2016,LB,NE,8,0.18923272461230795,18,2,0,0.19707602339181285,-0.19707602339181285,91.3353115727003
Brock Coyle,2016,LB,SEA,4,0.15476891287266273,13,1,1,0.1935483870967742,0.8064516129032258,67.16666666666667
Ed Stinson,2016,DI,ARZ,4,0.1719777014792486,63,1,0,0.1935483870967742,-0.1935483870967742,325.5
Sealver Siliga,2016,DI,SEA,4,0.15922600211551433,39,1,0,0.1935483870967742,-0.1935483870967742,201.5
John Timu,2016,LB,CHI,4,0.18330074786790349,9,1,0,0.19250311571277923,-0.19250311571277923,46.75249003984064
Kevin Pierre-Louis,2016,LB,SEA,4,0.19283971269214062,13,1,0,0.18974358974358974,-0.18974358974358974,68.51351351351352
Stephone Anthony,2016,ED,NO,3,0.16278925713766138,12,1,0,0.18974358974358974,-0.18974358974358974,63.24324324324325
Steven Means,2016,ED,PHI,5,0.165051699528984,22,1,1,0.18781725888324877,0.8121827411167513,117.13513513513512
Antwione Williams,2016,LB,DET,7,0.1357311008350595,15,1,0,0.18781725888324874,-0.18781725888324874,79.86486486486486
Chad Greenway,2016,LB,MIN,8,0.15155772639210022,17,1,0,0.18686868686868688,-0.18686868686868688,90.97297297297297
